"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Cole Anthony","MIL",14,274,0.4999193548387097,0.4838709677419355,8.848275862068965,26.035135135135135,2.272727272727273,4.020979020979021,0.18548387096774194,0.5652173913043478,0.5909090909090909,0.46153846153846156,0.043478260869565216,3.3216783216783217,8.041958041958042,0.3709677419354839,0.41304347826086957,0.4318181818181818,0.05263157894736842,0.043478260869565216,1.5734265734265733,3.1468531468531467,0.14516129032258066,0.5,0.5,0.1111111111111111,0,0.5244755244755245,1.7482517482517483,0.08064516129032258,0.3,0.3,1,0,1.3986013986013985,4.72027972027972,0.21774193548387097,0.2962962962962963,0.2962962962962963,0.5,0,8,27,0.2962962962962963,0,0
"Luguentz Dort","OKC",9,273,0.5740708955223881,0.8507462686567164,5.086956521739131,25.24318181818182,1.6363636363636365,2.3636363636363638,0.19402985074626866,0.6923076923076923,0.75,0.5555555555555556,0.07692307692307693,0.36363636363636365,1.6363636363636365,0.13432835820895522,0.2222222222222222,0.2857142857142857,0.5,0.2222222222222222,0,0.18181818181818182,0.014925373134328358,0,0,0,0,0.36363636363636365,2.1818181818181817,0.1791044776119403,0.16666666666666666,0.16666666666666666,1,0,1.8181818181818181,5.818181818181818,0.47761194029850745,0.3125,0.3125,1,0,10,32,0.3125,0,0
"Brandon Williams","DAL",13,272,0.5592313043478261,0.7043478260869566,4.992857142857143,24.82903225806452,5.308219178082192,8.561643835616438,0.43478260869565216,0.62,0.6739130434782609,0.2903225806451613,0.08,1.8835616438356164,4.794520547945205,0.24347826086956523,0.39285714285714285,0.4782608695652174,0.36363636363636365,0.17857142857142858,0.5136986301369864,1.0273972602739727,0.05217391304347826,0.5,0.5,0.3333333333333333,0,0.3424657534246575,1.5410958904109588,0.0782608695652174,0.2222222222222222,0.2222222222222222,1,0,0.5136986301369864,3.767123287671233,0.19130434782608696,0.13636363636363635,0.14285714285714285,1,0.045454545454545456,3,22,0.13636363636363635,0,0
"Josh Okogie","HOU",12,271,0.6061269841269842,0.9206349206349206,2.507142857142857,24.61714285714286,2.425373134328358,4.291044776119403,0.36507936507936506,0.5652173913043478,0.6842105263157895,0.46153846153846156,0.17391304347826086,0.373134328358209,0.9328358208955224,0.07936507936507936,0.4,0.4,1,0,0,0,0,0,0,0,0,1.6791044776119404,3.544776119402985,0.30158730158730157,0.47368421052631576,0.47368421052631576,1,0,1.3059701492537314,2.985074626865672,0.25396825396825395,0.4375,0.4375,1,0,7,16,0.4375,0,0
"Egor Dëmin","BKN",13,269,0.5376217647058824,0.8941176470588236,7.2,26.038095238095238,0.9140767824497258,2.376599634369287,0.15294117647058825,0.38461538461538464,0.45454545454545453,0.4,0.15384615384615385,0.18281535648994515,0.5484460694698354,0.03529411764705882,0.3333333333333333,0.5,1,0.3333333333333333,0.3656307129798903,1.0968921389396709,0.07058823529411765,0.3333333333333333,0.3333333333333333,0.5,0,0.7312614259597806,1.4625228519195612,0.09411764705882353,0.5,0.5,1,0,3.656307129798903,10.054844606946984,0.6470588235294118,0.36363636363636365,0.36363636363636365,0.75,0,20,55,0.36363636363636365,0,0
"Isaiah Jackson","IND",14,268,0.5762185185185185,0.7160493827160493,3.425925925925926,0,6.74955595026643,10.301953818827709,0.7160493827160493,0.6551724137931034,0.6785714285714286,0.5263157894736842,0.034482758620689655,1.5985790408525755,3.374777975133215,0.2345679012345679,0.47368421052631576,0.47368421052631576,0.7777777777777778,0,0,0.7104795737122558,0.04938271604938271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buddy Hield","GSW",16,267,0.5441094444444444,0.8555555555555555,5.5636363636363635,26.12982456140351,2.288732394366197,3.5211267605633805,0.2222222222222222,0.65,0.7222222222222222,0.6923076923076923,0.1,1.056338028169014,1.5845070422535212,0.1,0.6666666666666666,0.6666666666666666,0.5,0,0.176056338028169,0.704225352112676,0.044444444444444446,0.25,0.25,1,0,0.704225352112676,1.5845070422535212,0.1,0.4444444444444444,0.5,1,0.1111111111111111,2.464788732394366,8.450704225352112,0.5333333333333333,0.2916666666666667,0.2978723404255319,0.8571428571428571,0.020833333333333332,14,48,0.2916666666666667,0,0
"Malik Monk","SAC",11,267,0.5120478070175438,0.5614035087719298,8.63125,26.256,1.5706806282722514,2.443280977312391,0.12280701754385964,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.07142857142857142,2.6178010471204187,6.631762652705061,0.3333333333333333,0.39473684210526316,0.45454545454545453,0.5333333333333333,0.13157894736842105,1.0471204188481675,2.094240837696335,0.10526315789473684,0.5,0.5,0.5,0,0.5235602094240838,1.9197207678883073,0.09649122807017543,0.2727272727272727,0.2727272727272727,1,0,3.3158813263525304,6.806282722513089,0.34210526315789475,0.48717948717948717,0.48717948717948717,0.7894736842105263,0,19,39,0.48717948717948717,0,0
"Miles McBride","NYK",11,267,0.5487378787878787,0.7878787878787878,8.732432432432432,25.15,1.9855595667870036,2.888086642599278,0.16161616161616163,0.6875,0.8461538461538461,0.2727272727272727,0.1875,0.18050541516245489,1.8050541516245486,0.10101010101010101,0.1,0.1,0,0,0.7220216606498195,1.9855595667870036,0.1111111111111111,0.36363636363636365,0.36363636363636365,0.75,0,1.263537906137184,3.4296028880866425,0.1919191919191919,0.3684210526315789,0.3684210526315789,1,0,3.068592057761733,7.76173285198556,0.43434343434343436,0.3953488372093023,0.3953488372093023,0.7647058823529411,0,17,43,0.3953488372093023,0,0
"Simone Fontecchio","MIA",14,266,0.5625915887850467,0.8878504672897196,5.242424242424242,25.37027027027027,1.8803418803418803,3.58974358974359,0.19626168224299065,0.5238095238095238,0.6470588235294118,0.8181818181818182,0.19047619047619047,0.5128205128205128,1.1965811965811965,0.06542056074766354,0.42857142857142855,0.6,1,0.2857142857142857,0.3418803418803419,0.8547008547008547,0.04672897196261682,0.4,0.4,0.5,0,2.2222222222222223,3.4188034188034186,0.18691588785046728,0.65,0.65,0.9230769230769231,0,4.102564102564102,9.23076923076923,0.5046728971962616,0.4444444444444444,0.4444444444444444,1,0,24,54,0.4444444444444444,0,0
"Jaylin Williams","OKC",14,266,0.5534027397260274,0.958904109589041,5.966666666666667,25.521875,0.8944543828264758,1.073345259391771,0.0821917808219178,0.8333333333333334,0.8333333333333334,1,0,0.17889087656529518,0.17889087656529518,0.0136986301369863,1,1,1,0,0.17889087656529518,0.35778175313059035,0.0273972602739726,0.5,0.5,1,0,0.17889087656529518,2.146690518783542,0.1643835616438356,0.08333333333333333,0.08333333333333333,1,0,2.862254025044723,9.30232558139535,0.7123287671232876,0.3076923076923077,0.3076923076923077,1,0,16,52,0.3076923076923077,0,0
"Dillon Brooks","PHX",9,265,0.5337565068493151,0.6232876712328768,8.612820512820512,25.64558823529412,2.888086642599278,4.1516245487364625,0.15753424657534246,0.6956521739130435,0.7619047619047619,0.625,0.08695652173913043,3.4296028880866425,7.03971119133574,0.2671232876712329,0.48717948717948717,0.5,0.15789473684210525,0.02564102564102564,1.8050541516245486,2.888086642599278,0.1095890410958904,0.625,0.625,0.2,0,0.5415162454873647,2.527075812274368,0.0958904109589041,0.21428571428571427,0.23076923076923078,1,0.07142857142857142,3.4296028880866425,9.747292418772563,0.3698630136986301,0.35185185185185186,0.3584905660377358,0.8421052631578947,0.018518518518518517,19,54,0.35185185185185186,0,0
"Keon Ellis","SAC",14,262,0.5462633333333333,0.8266666666666667,8.614285714285714,25.135185185185183,1.073345259391771,1.4311270125223614,0.10666666666666667,0.75,0.75,0.5,0,0.7155635062611807,1.4311270125223614,0.10666666666666667,0.5,0.5,0.75,0,0,0.8944543828264758,0.06666666666666667,0,0,0,0,1.7889087656529516,3.7567084078711988,0.28,0.47619047619047616,0.47619047619047616,1,0,2.5044722719141324,5.903398926654741,0.44,0.42424242424242425,0.42424242424242425,0.9285714285714286,0,14,33,0.42424242424242425,0,0
"Craig Porter Jr.","CLE",15,259,0.5739378787878788,0.6818181818181818,5.98974358974359,25.151851851851852,2.5688073394495414,3.302752293577982,0.2727272727272727,0.7777777777777778,0.7777777777777778,0.5,0,1.4678899082568808,3.302752293577982,0.2727272727272727,0.4444444444444444,0.47058823529411764,0.375,0.05555555555555555,0.1834862385321101,0.5504587155963303,0.045454545454545456,0.3333333333333333,0.3333333333333333,1,0,0.5504587155963303,1.651376146788991,0.13636363636363635,0.3333333333333333,0.3333333333333333,1,0,1.651376146788991,3.302752293577982,0.2727272727272727,0.5,0.5,0.6666666666666666,0,9,18,0.5,0,0
"Isaiah Joe","OKC",10,258,0.5436274038461538,0.8846153846153846,9.725,25.384523809523813,1.098901098901099,1.465201465201465,0.07692307692307693,0.75,0.8571428571428571,0.8333333333333334,0.125,0.3663003663003663,0.9157509157509157,0.04807692307692308,0.4,0.4,1,0,0.5494505494505495,1.2820512820512822,0.0673076923076923,0.42857142857142855,0.5,1,0.14285714285714285,1.8315018315018314,4.212454212454213,0.22115384615384615,0.43478260869565216,0.45454545454545453,1,0.043478260869565216,4.395604395604396,11.172161172161172,0.5865384615384616,0.39344262295081966,0.4,0.9166666666666666,0.01639344262295082,24,61,0.39344262295081966,0,0
"Kyle Filipowski","UTA",13,258,0.5116505882352941,0.6352941176470588,5.06,24.545714285714286,2.0484171322160147,3.538175046554935,0.2235294117647059,0.5789473684210527,0.6470588235294118,0.7272727272727273,0.10526315789473684,2.4208566108007448,5.58659217877095,0.35294117647058826,0.43333333333333335,0.5416666666666666,0.7692307692307693,0.2,0,0.186219739292365,0.011764705882352941,0,0,0,0,1.303538175046555,2.60707635009311,0.16470588235294117,0.5,0.5384615384615384,1,0.07142857142857142,0.74487895716946,3.910614525139665,0.24705882352941178,0.19047619047619047,0.19047619047619047,1,0,4,21,0.19047619047619047,0,0
"Jose Alvarado","NOP",13,258,0.5161086419753086,0.7407407407407407,5.9766666666666675,25.523529411764706,1.1450381679389312,1.717557251908397,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0,1.3358778625954197,3.816793893129771,0.24691358024691357,0.35,0.4117647058823529,0.2857142857142857,0.15,0.19083969465648856,0.19083969465648856,0.012345679012345678,1,1,0,0,0.5725190839694656,2.2900763358778624,0.14814814814814814,0.25,0.25,1,0,3.2442748091603053,7.442748091603053,0.48148148148148145,0.4358974358974359,0.4722222222222222,0.4117647058823529,0.07692307692307693,17,39,0.4358974358974359,0,0
"Jarred Vanderbilt","LAL",14,257,0.622881,0.9,2.6722222222222225,23.55,3.377110694183865,5.816135084427767,0.62,0.5806451612903226,0.6923076923076923,0.5555555555555556,0.16129032258064516,0,0.7504690431519699,0.08,0,0,0,0.75,0,0.18761726078799248,0.02,0,0,0,0,0.7504690431519699,2.626641651031895,0.28,0.2857142857142857,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tari Eason","HOU",11,255,0.5673351063829788,0.8315789473684211,6.011904761904762,25.260377358490565,3.5984848484848486,4.924242424242424,0.2736842105263158,0.7307692307692307,0.8260869565217391,0.3157894736842105,0.11538461538461539,0.1893939393939394,1.7045454545454546,0.09473684210526316,0.1111111111111111,0.14285714285714285,0,0.2222222222222222,0,1.3257575757575757,0.07368421052631578,0,0,0,0,3.0303030303030303,4.924242424242424,0.2736842105263158,0.6153846153846154,0.6153846153846154,1,0,2.0833333333333335,5.113636363636363,0.28421052631578947,0.4074074074074074,0.4074074074074074,0.9090909090909091,0,11,27,0.4074074074074074,0,0
"LaMelo Ball","CHA",8,255,0.5151868243243243,0.6351351351351351,7.752,27.08082191780822,2.717391304347826,3.8043478260869565,0.14189189189189189,0.7142857142857143,0.7142857142857143,0.13333333333333333,0,3.260869565217391,8.333333333333334,0.3108108108108108,0.391304347826087,0.46153846153846156,0.05555555555555555,0.15217391304347827,0.7246376811594203,1.4492753623188406,0.05405405405405406,0.5,0.5,0.25,0,0.7246376811594203,1.6304347826086956,0.060810810810810814,0.4444444444444444,0.4444444444444444,1,0,3.4420289855072466,11.594202898550725,0.43243243243243246,0.296875,0.296875,0.6842105263157895,0,19,64,0.296875,0,0
"Jakob Poeltl","TOR",10,254,0.6084938461538462,0.6923076923076923,3.8430769230769233,0,6.890130353817504,8.379888268156424,0.6923076923076923,0.8222222222222222,0.8809523809523809,0.8108108108108109,0.06666666666666667,1.86219739292365,3.7243947858473,0.3076923076923077,0.5,0.5263157894736842,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamal Shead","TOR",14,253,0.5543179104477611,0.8059701492537313,4.475862068965518,25.75263157894737,1.6853932584269662,2.9962546816479403,0.23880597014925373,0.5625,0.6923076923076923,0.2222222222222222,0.1875,0.7490636704119851,2.4344569288389515,0.19402985074626866,0.3076923076923077,0.4,0.5,0.23076923076923078,0,0,0,0,0,0,0,0.37453183520599254,1.1235955056179776,0.08955223880597014,0.3333333333333333,0.3333333333333333,0.5,0,2.6217228464419478,5.992509363295881,0.47761194029850745,0.4375,0.4375,0.8571428571428571,0,14,32,0.4375,0,0
"Mouhamed Gueye","ATL",15,253,0.5799896341463415,0.7926829268292683,4.467441860465116,23.776923076923076,4.536862003780718,4.914933837429111,0.3170731707317073,0.9230769230769231,0.9230769230769231,0.8333333333333334,0,1.1342155009451795,3.0245746691871456,0.1951219512195122,0.375,0.4,1,0.0625,0,0.1890359168241966,0.012195121951219513,0,0,0,0,1.7013232514177694,5.482041587901701,0.35365853658536583,0.3103448275862069,0.3103448275862069,1,0,0.3780718336483932,1.890359168241966,0.12195121951219512,0.2,0.2,1,0,2,10,0.2,0,0
"Jalen Suggs","ORL",11,253,0.5572275280898876,0.8314606741573034,5.697297297297298,26.15,3.3271719038817005,4.066543438077634,0.24719101123595505,0.8181818181818182,0.8181818181818182,0.4444444444444444,0,1.2939001848428835,2.033271719038817,0.12359550561797752,0.6363636363636364,0.7,0.2857142857142857,0.09090909090909091,0.5545286506469501,0.7393715341959335,0.0449438202247191,0.75,0.75,0,0,0.9242144177449169,1.8484288354898337,0.11235955056179775,0.5,0.5,1,0,2.402957486136784,7.763401109057301,0.47191011235955055,0.30952380952380953,0.3170731707317073,0.7692307692307693,0.023809523809523808,13,42,0.30952380952380953,0,0
"Will Richard","GSW",14,252,0.5640544871794873,0.8461538461538461,4.387878787878789,24.88,3.4926470588235294,3.860294117647059,0.2692307692307692,0.9047619047619048,0.95,0.631578947368421,0.047619047619047616,0.9191176470588235,1.6544117647058822,0.11538461538461539,0.5555555555555556,0.7142857142857143,0.8,0.2222222222222222,0.36764705882352944,0.5514705882352942,0.038461538461538464,0.6666666666666666,0.6666666666666666,0.5,0,1.4705882352941178,3.676470588235294,0.2564102564102564,0.4,0.4,1,0,2.0220588235294117,4.595588235294118,0.32051282051282054,0.44,0.44,0.9090909090909091,0,11,25,0.44,0,0
"Nicolas Batum","LAC",14,250,0.5437070175438596,0.9473684210526315,10.6,24.58076923076923,0.199203187250996,0.398406374501992,0.03508771929824561,0.5,0.5,0,0,0,0,0,0,0,0,0,0.199203187250996,0.5976095617529881,0.05263157894736842,0.3333333333333333,0.3333333333333333,1,0,1.9920318725099602,5.179282868525896,0.45614035087719296,0.38461538461538464,0.38461538461538464,1,0,1.3944223107569722,5.179282868525896,0.45614035087719296,0.2692307692307692,0.28,1,0.038461538461538464,7,26,0.2692307692307692,0,0
"Dalton Knecht","LAL",14,249,0.5309119047619048,0.7023809523809523,7.515789473684211,25.73913043478261,1.9342359767891684,2.514506769825919,0.15476190476190477,0.7692307692307693,0.8333333333333334,0.7,0.07692307692307693,2.127659574468085,3.6750483558994196,0.2261904761904762,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.10526315789473684,0.5802707930367504,1.1605415860735009,0.07142857142857142,0.5,0.5,0.6666666666666666,0,0.5802707930367504,2.3210831721470018,0.14285714285714285,0.25,0.25,1,0,2.3210831721470018,6.576402321083172,0.40476190476190477,0.35294117647058826,0.36363636363636365,0.9166666666666666,0.029411764705882353,12,34,0.35294117647058826,0,0
"Goga Bitadze","ORL",15,249,0.5956782608695652,0.8260869565217391,2.705,25.099999999999998,5.058365758754864,6.22568093385214,0.6956521739130435,0.8125,0.8387096774193549,0.5769230769230769,0.03125,0.9727626459143969,1.3618677042801557,0.15217391304347827,0.7142857142857143,0.8333333333333334,1,0.14285714285714285,0,0.19455252918287938,0.021739130434782608,0,0,0,0,0.19455252918287938,0.38910505836575876,0.043478260869565216,0.5,0.5,1,0,0.19455252918287938,0.7782101167315175,0.08695652173913043,0.25,0.25,1,0,1,4,0.25,0,0
"Aaron Wiggins","OKC",9,248,0.5667157657657658,0.8108108108108109,3.9352941176470586,24.965,3.468208092485549,5.780346820809249,0.2702702702702703,0.6,0.6923076923076923,0.5555555555555556,0.13333333333333333,1.5414258188824663,3.8535645472061657,0.18018018018018017,0.4,0.4,0.75,0,0,0.1926782273603083,0.009009009009009009,0,0,0,0,1.5414258188824663,3.8535645472061657,0.18018018018018017,0.4,0.4,1,0,3.275529865125241,7.707129094412331,0.36036036036036034,0.425,0.425,0.8823529411764706,0,17,40,0.425,0,0
"Khris Middleton","WAS",10,248,0.5111975,0.55,9.786538461538461,25.557142857142857,1.717557251908397,3.053435114503817,0.2,0.5625,0.6428571428571429,0.6666666666666666,0.125,1.9083969465648856,4.00763358778626,0.2625,0.47619047619047616,0.5555555555555556,0.4,0.14285714285714285,1.9083969465648856,2.8625954198473282,0.1875,0.6666666666666666,0.6666666666666666,0.6,0,0.3816793893129771,1.1450381679389312,0.075,0.3333333333333333,0.3333333333333333,1,0,1.3358778625954197,4.198473282442748,0.275,0.3181818181818182,0.3181818181818182,0.7142857142857143,0,7,22,0.3181818181818182,0,0
"Corey Kispert","WAS",13,247,0.5527430555555556,0.9305555555555556,3.7319999999999998,26.28085106382979,2.7675276752767526,3.690036900369004,0.2777777777777778,0.75,0.8333333333333334,0.6666666666666666,0.1,0.5535055350553506,0.922509225092251,0.06944444444444445,0.6,0.75,1,0.2,0,0,0,0,0,0,0,0.922509225092251,2.029520295202952,0.1527777777777778,0.45454545454545453,0.5,1,0.09090909090909091,2.3985239852398523,6.642066420664206,0.5,0.3611111111111111,0.3611111111111111,0.9230769230769231,0,13,36,0.3611111111111111,0,0
"Vít Krejčí","ATL",11,247,0.543370731707317,0.8902439024390244,5.4799999999999995,25.646774193548385,1.7821782178217822,2.1782178217821784,0.13414634146341464,0.8181818181818182,0.9,0.7777777777777778,0.09090909090909091,0.594059405940594,1.5841584158415842,0.0975609756097561,0.375,0.5,0.6666666666666666,0.25,0.19801980198019803,0.19801980198019803,0.012195121951219513,1,1,1,0,0.9900990099009901,2.9702970297029703,0.18292682926829268,0.3333333333333333,0.3333333333333333,1,0,4.752475247524752,9.306930693069306,0.573170731707317,0.5106382978723404,0.5106382978723404,0.9166666666666666,0,24,47,0.5106382978723404,0,0
"Al Horford","GSW",11,243,0.527340909090909,0.7727272727272727,7.331578947368421,25.20212765957447,0.3937007874015748,0.7874015748031497,0.06060606060606061,0.5,0.6666666666666666,1,0.25,0.984251968503937,2.559055118110236,0.19696969696969696,0.38461538461538464,0.45454545454545453,0.6,0.15384615384615385,0,0.3937007874015748,0.030303030303030304,0,0,0,0,1.7716535433070866,3.1496062992125986,0.24242424242424243,0.5625,0.5625,1,0,1.1811023622047243,6.102362204724409,0.4696969696969697,0.1935483870967742,0.1935483870967742,1,0,6,31,0.1935483870967742,0,0
"Bam Adebayo","MIA",8,243,0.5394282258064516,0.5725806451612904,7.697402597402598,24.861702127659573,3.389830508474576,4.519774011299435,0.1935483870967742,0.75,0.8571428571428571,0.8888888888888888,0.125,3.2015065913371,7.909604519774011,0.3387096774193548,0.40476190476190477,0.425,0.5882352941176471,0.047619047619047616,0.9416195856873822,2.071563088512241,0.08870967741935484,0.45454545454545453,0.45454545454545453,0.6,0,1.5065913370998116,4.3314500941619585,0.18548387096774194,0.34782608695652173,0.34782608695652173,1,0,1.5065913370998116,4.519774011299435,0.1935483870967742,0.3333333333333333,0.3333333333333333,1,0,8,24,0.3333333333333333,0,0
"Steven Adams","HOU",11,239,0.5968326530612246,0.8571428571428571,1.6224489795918366,0,4.703476482617587,8.588957055214724,0.8571428571428571,0.5476190476190477,0.5476190476190477,0.391304347826087,0,0.40899795501022496,1.4314928425357873,0.14285714285714285,0.2857142857142857,0.4,0.5,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oso Ighodaro","PHX",15,236,0.543342105263158,0.47368421052631576,5.114035087719298,0,4.811715481171548,5.648535564853557,0.47368421052631576,0.8518518518518519,0.92,0.782608695652174,0.07407407407407407,1.8828451882845187,6.2761506276150625,0.5263157894736842,0.3,0.36,0.8888888888888888,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gradey Dick","TOR",14,234,0.5620632911392405,0.8227848101265823,6.15625,24.85531914893617,2.1739130434782608,3.5573122529644268,0.22784810126582278,0.6111111111111112,0.7857142857142857,0.7272727272727273,0.2222222222222222,0.7905138339920948,1.976284584980237,0.12658227848101267,0.4,0.5,1,0.2,0.3952569169960474,0.7905138339920948,0.05063291139240506,0.5,0.5,1,0,1.976284584980237,3.7549407114624507,0.24050632911392406,0.5263157894736842,0.5263157894736842,1,0,1.383399209486166,5.533596837944664,0.35443037974683544,0.25,0.25,1,0,7,28,0.25,0,0
"Jordan Clarkson","NYK",13,233,0.5622566666666666,0.7619047619047619,5.173584905660377,25.034615384615385,3.9337474120082816,5.797101449275362,0.26666666666666666,0.6785714285714286,0.6785714285714286,0.5789473684210527,0,2.277432712215321,4.554865424430642,0.20952380952380953,0.5,0.5238095238095238,0.45454545454545453,0.045454545454545456,0.2070393374741201,0.6211180124223602,0.02857142857142857,0.3333333333333333,0.5,1,0.3333333333333333,0.8281573498964804,3.5196687370600412,0.1619047619047619,0.23529411764705882,0.23529411764705882,1,0,3.1055900621118013,7.246376811594203,0.3333333333333333,0.42857142857142855,0.4411764705882353,0.8666666666666667,0.02857142857142857,15,35,0.42857142857142855,0,0
"Kristaps Porziņģis","ATL",9,232,0.528055701754386,0.6140350877192983,8.62463768115942,26.306666666666665,2.6694045174537986,5.13347022587269,0.21929824561403508,0.52,0.5652173913043478,0.5384615384615384,0.08,2.4640657084188913,4.722792607802875,0.20175438596491227,0.5217391304347826,0.5454545454545454,0.6666666666666666,0.043478260869565216,2.0533880903490758,4.312114989733059,0.18421052631578946,0.47619047619047616,0.47619047619047616,0.5,0,0.6160164271047228,1.0266940451745379,0.043859649122807015,0.6,0.6,1,0,2.2587268993839835,8.213552361396303,0.3508771929824561,0.275,0.275,1,0,11,40,0.275,0,0
"Sandro Mamukelashvili","TOR",13,232,0.6047072368421053,0.8421052631578947,2.7777777777777777,25.80322580645161,4.990019960079841,6.586826347305389,0.4342105263157895,0.7575757575757576,0.8064516129032258,0.76,0.06060606060606061,0.998003992015968,2.395209580838323,0.15789473684210525,0.4166666666666667,0.45454545454545453,0.4,0.08333333333333333,0,0,0,0,0,0,0,0.3992015968063872,0.998003992015968,0.06578947368421052,0.4,0.4,1,0,2.395209580838323,5.189620758483034,0.34210526315789475,0.46153846153846156,0.46153846153846156,1,0,12,26,0.46153846153846156,0,0
"Dru Smith","MIA",14,232,0.5423194029850746,0.7164179104477612,4.819444444444445,24.729032258064517,2.73972602739726,3.3268101761252447,0.2537313432835821,0.8235294117647058,0.875,0.42857142857142855,0.058823529411764705,0.9784735812133072,3.522504892367906,0.26865671641791045,0.2777777777777778,0.4166666666666667,0.6,0.3333333333333333,0.19569471624266144,0.19569471624266144,0.014925373134328358,1,1,1,0,0.7827788649706457,2.3483365949119372,0.1791044776119403,0.3333333333333333,0.3333333333333333,1,0,1.5655577299412915,3.7181996086105675,0.2835820895522388,0.42105263157894735,0.42105263157894735,0.875,0,8,19,0.42105263157894735,0,0
"Quinten Post","GSW",16,227,0.5492284722222222,0.8333333333333334,6.595000000000001,25.534615384615385,1.3274336283185841,1.7699115044247788,0.1111111111111111,0.75,0.75,0.5,0,1.3274336283185841,1.991150442477876,0.125,0.6666666666666666,0.75,0.6666666666666666,0.1111111111111111,0.22123893805309736,0.6637168141592921,0.041666666666666664,0.3333333333333333,0.3333333333333333,0,0,1.1061946902654867,2.6548672566371683,0.16666666666666666,0.4166666666666667,0.4166666666666667,1,0,2.8761061946902653,8.849557522123893,0.5555555555555556,0.325,0.3333333333333333,1,0.025,13,40,0.325,0,0
"Cam Thomas","BKN",8,226,0.4903015267175573,0.4732824427480916,10.227586206896552,25.547727272727272,1.5053763440860215,3.870967741935484,0.13740458015267176,0.3888888888888889,0.5,0.42857142857142855,0.2222222222222222,5.376344086021505,9.67741935483871,0.3435114503816794,0.5555555555555556,0.5555555555555556,0.4,0,1.075268817204301,5.161290322580645,0.183206106870229,0.20833333333333334,0.22727272727272727,0.6,0.08333333333333333,0.43010752688172044,0.8602150537634409,0.030534351145038167,0.5,0.5,0.5,0,3.010752688172043,8.602150537634408,0.3053435114503817,0.35,0.35,0.5714285714285714,0,14,40,0.35,0,0
"Keaton Wallace","ATL",14,222,0.5010758620689655,0.6551724137931034,9.643478260869566,25.97714285714286,0.43956043956043955,0.6593406593406593,0.05172413793103448,0.6666666666666666,1,0,0.3333333333333333,1.5384615384615385,3.7362637362637363,0.29310344827586204,0.4117647058823529,0.4666666666666667,0.14285714285714285,0.11764705882352941,0.21978021978021978,0.6593406593406593,0.05172413793103448,0.3333333333333333,0.3333333333333333,1,0,0.6593406593406593,1.098901098901099,0.08620689655172414,0.6,0.6,1,0,2.6373626373626373,6.593406593406593,0.5172413793103449,0.4,0.4,0.75,0,12,30,0.4,0,0
"Cam Whitmore","WAS",13,221,0.5587005050505051,0.7474747474747475,5.349230769230769,26.538235294117644,5.6722689075630255,8.403361344537815,0.40404040404040403,0.675,0.7714285714285715,0.5925925925925926,0.125,1.2605042016806722,3.5714285714285716,0.1717171717171717,0.35294117647058826,0.5,0.3333333333333333,0.29411764705882354,0.21008403361344538,1.680672268907563,0.08080808080808081,0.125,0.14285714285714285,1,0.125,0,0.6302521008403361,0.030303030303030304,0,0,0,0,2.310924369747899,6.512605042016807,0.31313131313131315,0.3548387096774194,0.3548387096774194,0.5454545454545454,0,11,31,0.3548387096774194,0,0
