"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Svi Mykhailiuk","UTA",14,378,790,17.21518987341772,2.7848101265822787,3.7974683544303796,0.7333333333333333,3.670886075949367,9.49367088607595,0.38666666666666666,0.38666666666666666,0.6329113924050633,4.050632911392405,1.518987341772152,10.253164556962025,0.759493670886076,0.7272727272727273,0.7272727272727273,0.9310344827586207,0.7142857142857143,0.5416409523809524,0.6238095238095238,0.6415094339622641,0,0.12658227848101267,0.03333333333333333,0,0,12.184873949579833
"Matas Buzelis","CHI",13,378,811,24.04438964241677,5.7953144266337855,11.097410604192355,0.5222222222222223,2.9593094944512948,7.398273736128237,0.4,0.4,3.5758323057953145,5.6720098643649814,5.9186189889025895,8.508014796547473,0.36991368680641185,0.48936170212765956,0.5227272727272727,0.9583333333333334,0.4,0.5887063333333333,0.5533333333333333,0.5945121951219512,0.7398273736128237,1.1097410604192355,0.1,0.12330456226880394,0.016666666666666666,20.58823529411765
"Alex Sarr","WAS",13,377,788,29.949238578680202,10.65989847715736,18.908629441624367,0.5637583892617449,1.7766497461928934,5.0761421319796955,0.35,0.35,3.299492385786802,15.228426395939087,6.091370558375634,5.32994923857868,0,0.7142857142857143,0.8450704225352113,1,0.21164021164021163,0.5207722222222222,0.5555555555555556,0.5756097560975609,3.299492385786802,2.1573604060913705,0.11409395973154363,0.12690355329949238,0.025,26.6065388951522
"Jalen Duren","DET",13,376,782,34.271099744245525,12.404092071611252,18.414322250639387,0.6736111111111112,0,0,0,0,9.462915601023019,15.345268542199488,9.462915601023019,0,0,0.6185567010309279,0.759493670886076,0,0,0.5575520833333333,0.6736111111111112,0.7165775401069518,4.603580562659847,1.5345268542199488,0.08333333333333333,0,0,23.484848484848484
"Sion James","CHA",14,374,769,13.784135240572171,1.9505851755526658,4.031209362808843,0.4838709677419355,2.600780234070221,5.851755526657997,0.4444444444444444,0.4444444444444444,2.080624187256177,2.080624187256177,1.8205461638491547,7.802340702210663,0,0.5333333333333333,0.5714285714285714,1,0.5921052631578947,0.5815842105263158,0.5921052631578947,0.6309523809523809,0.26007802340702213,0.7802340702210663,0.1935483870967742,0,0,10.986547085201794
"Jalen Brunson","NYK",11,373,785,39.23566878980892,9.681528662420382,18.471337579617835,0.5241379310344828,3.949044585987261,10.700636942675159,0.36904761904761907,0.36904761904761907,8.02547770700637,5.350318471337579,14.012738853503185,6.496815286624204,5.350318471337579,0.27631578947368424,0.27631578947368424,0.5483870967741935,0.36681222707423583,0.5352458515283842,0.5349344978165939,0.5945945945945946,0,1.019108280254777,0.05517241379310345,0,0,31.55021834061135
"OG Anunoby","NYK",12,373,779,24.390243902439025,5.006418485237484,8.729139922978177,0.5735294117647058,3.9794608472400514,10.141206675224646,0.3924050632911392,0.3924050632911392,2.4390243902439024,6.161745827984595,3.851091142490372,11.553273427471117,0.3851091142490372,0.6153846153846154,0.7058823529411765,0.967741935483871,0.5374149659863946,0.6194972789115647,0.5816326530612245,0.6012658227848101,1.2836970474967908,1.1553273427471116,0.1323529411764706,0.3851091142490372,0.0379746835443038,19.672131147540984
"Kyshawn George","WAS",12,371,793,25.598991172761664,5.422446406052964,9.709962168978562,0.5584415584415584,3.909205548549811,8.701134930643127,0.4492753623188406,0.4492753623188406,3.0264817150063053,2.5220680958385877,8.32282471626734,9.836065573770492,1.8915510718789408,0.23255813953488372,0.23809523809523808,0.8387096774193549,0.4726027397260274,0.5222417808219177,0.613013698630137,0.634375,0.25220680958385877,1.1349306431273645,0.11688311688311688,0.12610340479192939,0.014492753623188406,22.56235827664399
"Jeremiah Fears","NOP",14,369,758,28.232189973614776,8.575197889182059,17.810026385224276,0.48148148148148145,2.242744063324538,6.332453825857519,0.3541666666666667,0.3541666666666667,4.353562005277045,6.332453825857519,10.817941952506596,4.353562005277045,2.37467018469657,0.36923076923076925,0.39344262295081966,0.6470588235294118,0.26229508196721313,0.5341898907103825,0.49453551912568305,0.5376884422110553,1.0554089709762533,1.9788918205804749,0.1111111111111111,0,0,26.674233825198638
"Anfernee Simons","BOS",15,368,734,27.111716621253407,3.9509536784741144,9.264305177111716,0.4264705882352941,5.449591280653951,13.487738419618529,0.40404040404040403,0.40404040404040403,2.861035422343324,0.8174386920980926,7.084468664850136,11.852861035422343,4.4959128065395095,0.10344827586206896,0.10714285714285714,0.725,0.592814371257485,0.5056703592814371,0.5329341317365269,0.5625,0.2724795640326976,1.2261580381471389,0.1323529411764706,0,0,22.977725674091445
"Neemias Queta","BOS",15,367,727,18.707015130674,8.253094910591471,13.067400275103164,0.631578947368421,0,0.4126547455295736,0,0,2.200825309491059,12.379642365887207,4.126547455295736,0,0,0.75,0.9782608695652174,0,0.030612244897959183,0.5802377551020408,0.6122448979591837,0.6238532110091743,3.8514442916093534,0.4126547455295736,0.031578947368421054,0,0,14.269005847953215
"Collin Gillespie","PHX",15,365,749,21.09479305740988,2.2696929238985315,5.473965287049399,0.4146341463414634,4.806408544726302,12.283044058744993,0.391304347826087,0.391304347826087,2.1361815754339117,1.6021361815754338,2.937249666221629,10.814419225634179,3.6048064085447264,0.35294117647058826,0.35294117647058826,0.75,0.6917293233082706,0.5205981203007518,0.5338345864661654,0.5602836879432624,0,0.6675567423230975,0.12195121951219512,0,0,18.678815489749432
"Domantas Sabonis","SAC",11,365,775,24.387096774193548,9.03225806451613,16.129032258064516,0.56,0.5161290322580645,2.5806451612903225,0.2,0.2,4.774193548387097,12.903225806451612,5.161290322580645,1.5483870967741935,0,0.7142857142857143,0.8620689655172413,1,0.13793103448275862,0.5468803448275862,0.5241379310344828,0.5591715976331361,3.096774193548387,1.8064516129032258,0.112,0,0,22.722029988465973
"Aaron Gordon","DEN",12,365,756,32.142857142857146,7.142857142857143,12.037037037037036,0.5934065934065934,3.7037037037037037,8.201058201058201,0.45161290322580644,0.45161290322580644,6.746031746031746,8.201058201058201,6.084656084656085,8.73015873015873,2.380952380952381,0.5740740740740741,0.6739130434782609,0.7857142857142857,0.40522875816993464,0.5636140522875818,0.6274509803921569,0.6825842696629213,2.1164021164021163,0.5291005291005291,0.04395604395604396,0.13227513227513227,0.016129032258064516,22.43958573072497
"Jabari Smith Jr.","HOU",11,363,735,21.632653061224488,5.034013605442177,9.523809523809524,0.5285714285714286,2.993197278911565,8.02721088435374,0.3728813559322034,0.3728813559322034,2.5850340136054424,5.98639455782313,4.081632653061225,8.571428571428571,0.40816326530612246,0.5945945945945946,0.6875,0.9545454545454546,0.4573643410852713,0.5356430232558139,0.5426356589147286,0.5760869565217391,1.3605442176870748,1.08843537414966,0.11428571428571428,0,0,17.365967365967364
"Kyle Kuzma","MIL",14,362,762,24.409448818897637,7.480314960629921,12.46719160104987,0.6,1.7060367454068242,6.036745406824147,0.2826086956521739,0.2826086956521739,4.330708661417323,8.923884514435695,6.036745406824147,4.724409448818897,0.3937007874015748,0.5964912280701754,0.6538461538461539,0.9230769230769231,0.3262411347517731,0.5550578014184396,0.5425531914893617,0.5886075949367089,1.3123359580052494,1.0498687664041995,0.08421052631578947,0,0,20.933014354066987
"Jerami Grant","POR",13,362,775,30.70967741935484,5.548387096774194,10.838709677419354,0.5119047619047619,3.4838709677419355,8.64516129032258,0.40298507462686567,0.40298507462686567,9.161290322580646,4.387096774193548,6.709677419354839,10.451612903225806,0,0.3953488372093023,0.4358974358974359,1,0.44370860927152317,0.5649890728476821,0.5529801324503312,0.6413043478260869,1.032258064516129,1.6774193548387097,0.15476190476190477,0,0,22.502744237102085
"Ryan Dunn","PHX",15,361,735,17.687074829931973,5.170068027210885,8.843537414965986,0.5846153846153846,2.0408163265306123,6.122448979591836,0.3333333333333333,0.3333333333333333,1.2244897959183674,6.530612244897959,3.8095238095238093,6.122448979591836,0,0.631578947368421,0.8275862068965517,1,0.4090909090909091,0.5899427272727272,0.55,0.5603448275862069,2.4489795918367347,0.6802721088435374,0.07692307692307693,0,0,15.28588098016336
"Jonathan Kuminga","GSW",13,360,747,23.96251673360107,7.095046854082999,13.25301204819277,0.5353535353535354,1.606425702811245,4.953145917001339,0.32432432432432434,0.32432432432432434,4.953145917001339,6.42570281124498,7.764390896921017,4.417670682730924,0.40160642570281124,0.4528301886792453,0.47058823529411764,0.9166666666666666,0.27205882352941174,0.5370426470588235,0.5220588235294118,0.5664556962025317,0.535475234270415,1.2048192771084338,0.09090909090909091,0,0,23.197115384615383
"Kris Dunn","LAC",14,360,719,14.047287899860917,3.6161335187760777,6.536856745479833,0.5531914893617021,1.6689847009735743,4.589707927677329,0.36363636363636365,0.36363636363636365,1.8080667593880388,3.6161335187760777,3.6161335187760777,5.006954102920723,0,0.5,0.5416666666666666,1,0.4125,0.545608125,0.55,0.5738636363636364,0.5563282336578581,0.9735744089012517,0.14893617021276595,0,0,13.449564134495642
"Jock Landale","MEM",15,360,756,19.576719576719576,5.555555555555555,9.920634920634921,0.56,2.1164021164021163,4.894179894179894,0.43243243243243246,0.43243243243243246,2.1164021164021163,7.671957671957672,3.439153439153439,6.349206349206349,0,0.6904761904761905,0.9354838709677419,1,0.33035714285714285,0.541496875,0.5892857142857143,0.592,2.9100529100529102,1.4550264550264551,0.14666666666666667,0,0,16.247139588100687
"Ronald Holland II","DET",15,358,756,17.063492063492063,4.497354497354498,9.788359788359788,0.4594594594594595,1.8518518518518519,6.349206349206349,0.2916666666666667,0.2916666666666667,2.513227513227513,4.761904761904762,4.232804232804233,5.555555555555555,0,0.5294117647058824,0.5625,1,0.39344262295081966,0.5421229508196721,0.45081967213114754,0.49236641221374045,0.5291005291005291,1.1904761904761905,0.12162162162162163,0,0,18.057142857142857
"Saddiq Bey","NOP",13,358,738,21.81571815718157,3.9295392953929538,8.536585365853659,0.4603174603174603,3.794037940379404,9.48509485094851,0.4,0.4,2.5745257452574526,2.710027100271003,5.149051490514905,10.975609756097562,0.4065040650406504,0.3448275862068966,0.43478260869565216,0.9642857142857143,0.5263157894736842,0.5420203007518797,0.5338345864661654,0.5513698630136986,1.6260162601626016,1.2195121951219512,0.14285714285714285,0.13550135501355012,0.014285714285714285,18.10747663551402
"John Collins","LAC",14,355,707,23.62093352192362,7.496463932107496,13.154172560113155,0.5698924731182796,1.6973125884016973,5.091937765205092,0.3333333333333333,0.3333333333333333,3.536067892503536,11.032531824611032,3.9603960396039604,5.091937765205092,0,0.7358490566037735,0.8666666666666667,1,0.27906976744186046,0.5326143410852713,0.5503875968992248,0.5964285714285714,2.263083451202263,1.1315417256011315,0.08602150537634409,0,0,20.642768850432635
"Ben Sheppard","IND",14,354,748,11.898395721925134,2.6737967914438503,6.283422459893048,0.425531914893617,1.7379679144385027,7.754010695187166,0.22413793103448276,0.22413793103448276,1.3368983957219251,3.7433155080213902,1.6042780748663101,4.81283422459893,0.40106951871657753,0.7,0.7368421052631579,0.9230769230769231,0.5523809523809524,0.5552428571428571,0.3761904761904762,0.4009009009009009,0.26737967914438504,0.8021390374331551,0.1276595744680851,0.13368983957219252,0.017241379310344827,13.574660633484163
"Tristan da Silva","ORL",15,353,719,24.756606397774686,4.589707927677329,7.7885952712100135,0.5892857142857143,4.3115438108484,10.570236439499304,0.40789473684210525,0.40789473684210525,2.642559109874826,4.728789986091794,4.450625869262865,12.517385257301807,0.4172461752433936,0.5151515151515151,0.6071428571428571,0.967741935483871,0.5757575757575758,0.5496844696969697,0.6022727272727273,0.6180555555555556,1.3908205841446453,0.4172461752433936,0.05357142857142857,0,0,19.105199516324063
"Donovan Clingan","POR",14,350,743,16.689098250336475,5.518169582772543,8.613728129205922,0.640625,1.0767160161507403,5.383580080753701,0.2,0.2,2.4226110363391657,6.191117092866756,4.8452220726783315,3.2301480484522207,0,0.5609756097560976,0.9583333333333334,1,0.38461538461538464,0.573689423076923,0.5096153846153846,0.5585585585585585,4.576043068640646,0.8075370121130552,0.09375,0,0,13.495575221238939
"Javonte Green","DET",15,349,736,16.57608695652174,3.260869565217391,6.385869565217392,0.5106382978723404,2.0380434782608696,6.657608695652174,0.30612244897959184,0.30612244897959184,3.9402173913043477,5.434782608695652,1.0869565217391304,6.114130434782608,0,0.8333333333333334,0.8333333333333334,1,0.5104166666666666,0.5442635416666667,0.484375,0.5398230088495575,0,0.5434782608695652,0.0851063829787234,0.1358695652173913,0.02040816326530612,14.534883720930234
"Bub Carrington","WAS",13,349,741,11.201079622132253,1.484480431848853,6.207827260458839,0.2391304347826087,2.294197031039136,5.2631578947368425,0.4358974358974359,0.4358974358974359,1.349527665317139,0.8097165991902834,2.1592442645074224,5.2631578947368425,1.6194331983805668,0.2727272727272727,0.2727272727272727,0.7647058823529411,0.4588235294117647,0.5035741176470588,0.4294117647058823,0.45555555555555555,0,0.6747638326585695,0.10869565217391304,0,0,14.734299516908214
"Noah Clowney","BKN",14,348,700,19.428571428571427,1.8571428571428572,4.142857142857143,0.4482758620689655,3.5714285714285716,11,0.3246753246753247,0.3246753246753247,5,2,1.7142857142857142,10.714285714285714,0,0.5384615384615384,0.5384615384615384,1,0.7264150943396226,0.5448735849056604,0.47641509433962265,0.5271317829457365,0,0.7142857142857143,0.1724137931034483,0.42857142857142855,0.03896103896103896,18.633540372670804
"Kentavious Caldwell-Pope","MEM",15,346,731,15.73187414500684,3.283173734610123,7.7975376196990425,0.42105263157894735,1.915184678522572,6.839945280437757,0.28,0.28,3.4199726402188784,5.198358413132695,1.3679890560875514,5.33515731874145,0.4103967168262654,0.7916666666666666,0.7916666666666666,0.9285714285714286,0.4672897196261682,0.5224906542056075,0.4205607476635514,0.475,0,0.5471956224350205,0.07017543859649122,0.13679890560875513,0.02,16.24850657108722
"Ryan Kalkbrenner","CHA",13,346,731,17.647058823529413,7.660738714090288,9.30232558139535,0.8235294117647058,0,0.13679890560875513,0,0,2.3255813953488373,10.39671682626539,4.924760601915184,0,0,0.6785714285714286,0.95,0,0.014492753623188406,0.6569499999999999,0.8115942028985508,0.8269230769230769,4.377564979480164,0.6839945280437757,0.07352941176470588,0,0,12.106537530266344
"De'Andre Hunter","CLE",12,346,735,28.435374149659864,6.938775510204081,11.700680272108844,0.5930232558139535,2.993197278911565,10.748299319727892,0.27848101265822783,0.27848101265822783,5.578231292517007,8.16326530612245,5.714285714285714,6.938775510204081,2.0408163265306123,0.5882352941176471,0.6122448979591837,0.7727272727272727,0.47878787878787876,0.5254248484848485,0.509090909090909,0.5679347826086957,0.54421768707483,1.08843537414966,0.09302325581395349,0,0,23.72093023255814
"Ja Morant","MEM",12,345,747,28.781793842034805,8.032128514056225,18.072289156626507,0.4444444444444444,1.3386880856760375,8.032128514056225,0.16666666666666666,0.16666666666666666,8.701472556894243,4.551539491298527,11.512717536813922,2.4096385542168677,1.606425702811245,0.2833333333333333,0.288135593220339,0.6,0.3076923076923077,0.5078280927835052,0.38461538461538464,0.473568281938326,0.2677376171352075,1.4725568942436413,0.08148148148148149,0.13386880856760375,0.016666666666666666,31.887456037514657
"Norman Powell","MIA",11,345,763,36.69724770642202,6.946264744429882,14.154652686762779,0.49074074074074076,4.587155963302752,9.960681520314548,0.4605263157894737,0.4605263157894737,9.043250327653997,7.077326343381389,6.815203145478375,11.795543905635649,1.9659239842726082,0.5094339622641509,0.5192307692307693,0.8571428571428571,0.41304347826086957,0.5399467391304348,0.5733695652173914,0.6587677725118484,0.2621231979030144,1.4416775884665793,0.10185185185185185,0.1310615989515072,0.013157894736842105,27.810650887573967
"Moses Moody","GSW",14,345,727,24.346629986244842,2.063273727647868,4.951856946354883,0.4166666666666667,5.502063273727648,12.379642365887207,0.4444444444444444,0.4444444444444444,3.7138927097661623,2.200825309491059,1.9257221458046767,16.09353507565337,0.4126547455295736,0.5333333333333333,0.6153846153846154,0.975,0.7142857142857143,0.5391650793650793,0.5952380952380952,0.6285714285714286,0.5502063273727648,0.8253094910591472,0.16666666666666666,0.1375515818431912,0.011111111111111112,19.38650306748466
"Kevin Huerter","CHI",13,343,744,25.134408602150536,6.586021505376344,9.946236559139784,0.6621621621621622,2.8225806451612905,8.736559139784946,0.3230769230769231,0.3230769230769231,3.4946236559139785,8.870967741935484,4.301075268817204,8.46774193548387,0,0.673469387755102,0.75,1,0.4676258992805755,0.5790838129496403,0.579136690647482,0.6151315789473685,1.3440860215053763,0.9408602150537635,0.0945945945945946,0,0,20.76830732292917
"Jusuf Nurkić","UTA",14,342,742,14.016172506738544,4.716981132075472,9.973045822102426,0.47297297297297297,0.5390835579514824,3.3692722371967654,0.16,0.16,2.964959568733154,5.121293800539084,4.3126684636118595,1.6172506738544474,0,0.5428571428571428,0.76,1,0.25252525252525254,0.5082469696969697,0.41414141414141414,0.4482758620689655,2.6954177897574123,1.2129380053908356,0.12162162162162163,0.1347708894878706,0.04,18.045977011494255
"Kel'el Ware","MIA",14,342,746,21.0455764075067,6.434316353887399,10.455764075067025,0.6153846153846154,1.876675603217158,4.825737265415549,0.3888888888888889,0.3888888888888889,2.546916890080429,9.115281501340483,3.753351206434316,5.630026809651475,0,0.7083333333333334,0.9444444444444444,1,0.3157894736842105,0.5828074561403509,0.6052631578947368,0.6330645161290323,3.2171581769436997,0.6702412868632708,0.0641025641025641,0,0,16.466346153846153
"Collin Sexton","CHA",13,342,711,28.41068917018284,6.1884669479606185,12.236286919831224,0.5057471264367817,2.9535864978902953,7.032348804500703,0.42,0.42,7.172995780590718,5.063291139240507,7.313642756680731,6.751054852320675,2.109704641350211,0.4090909090909091,0.4186046511627907,0.7619047619047619,0.36496350364963503,0.5400773722627737,0.551094890510949,0.6134969325153374,0.2812939521800281,1.4064697609001406,0.11494252873563218,0,0,24.721878862793574
"Naz Reid","MIN",14,338,707,24.328147100424328,5.516265912305516,9.75954738330976,0.5652173913043478,3.818953323903819,10.608203677510609,0.36,0.36,1.8387553041018387,5.657708628005658,5.374823196605375,10.183875530410184,1.272984441301273,0.5128205128205128,0.5714285714285714,0.8888888888888888,0.5208333333333334,0.5347346153846154,0.5520833333333334,0.5620915032679739,1.1315417256011315,1.272984441301273,0.13043478260869565,0,0,21.375921375921376
"Marcus Smart","LAL",12,338,713,16.40953716690042,3.3660589060308554,5.049088359046284,0.6666666666666666,1.8232819074333801,7.854137447405329,0.23214285714285715,0.23214285714285715,4.207573632538569,3.3660589060308554,3.3660589060308554,4.207573632538569,1.262272089761571,0.5,0.5217391304347826,0.7692307692307693,0.6086956521739131,0.545104347826087,0.47282608695652173,0.5467289719626168,0.2805049088359046,0.1402524544179523,0.027777777777777776,0.1402524544179523,0.017857142857142856,16.729559748427672
"Jarrett Allen","CLE",13,335,728,27.335164835164836,10.302197802197803,17.032967032967033,0.6048387096774194,0,0.5494505494505495,0,0,6.730769230769231,16.483516483516482,4.1208791208791204,0,0,0.8,0.9090909090909091,0,0.03125,0.5508171875,0.5859375,0.629746835443038,2.4725274725274726,2.0604395604395602,0.12096774193548387,0,0,21.46282973621103
"Aaron Nesmith","IND",11,335,695,24.46043165467626,3.3093525179856114,9.20863309352518,0.359375,4.460431654676259,11.942446043165468,0.37349397590361444,0.37349397590361444,4.460431654676259,5.467625899280575,1.1510791366906474,12.517985611510792,0.8633093525179856,0.8260869565217391,0.8260869565217391,0.9354838709677419,0.564625850340136,0.5310017006802721,0.47278911564625853,0.5185185185185185,0,1.1510791366906474,0.125,0.28776978417266186,0.024096385542168676,20.581113801452783
"Keldon Johnson","SAS",14,331,681,23.788546255506606,8.516886930983848,12.62848751835536,0.6744186046511628,1.1747430249632893,4.845814977973569,0.24242424242424243,0.24242424242424243,3.2305433186490453,9.397944199706314,7.63582966226138,3.0837004405286343,0.44052863436123346,0.5517241379310345,0.6808510638297872,0.875,0.2773109243697479,0.622531512605042,0.5882352941176471,0.6183206106870229,3.2305433186490453,1.908957415565345,0.1511627906976744,0.14684287812041116,0.030303030303030304,17.99746514575412
"Isaac Okoro","CHI",13,330,688,14.680232558139535,3.197674418604651,6.25,0.5116279069767442,2.0348837209302326,5.6686046511627906,0.358974358974359,0.358974358974359,2.1802325581395348,4.3604651162790695,2.0348837209302326,6.104651162790698,0,0.6818181818181818,0.75,1,0.47560975609756095,0.6185371951219513,0.524390243902439,0.5611111111111111,0.5813953488372093,1.308139534883721,0.20930232558139536,0,0,13.583441138421733
"D'Angelo Russell","DAL",15,330,694,25.792507204610953,6.484149855907781,12.680115273775217,0.5113636363636364,2.4495677233429394,10.806916426512968,0.22666666666666666,0.22666666666666666,5.475504322766571,4.322766570605188,8.645533141210375,6.051873198847262,1.2968299711815563,0.3333333333333333,0.3409090909090909,0.8235294117647058,0.4601226993865031,0.5017815950920246,0.4325153374233129,0.4734042553191489,0.2881844380403458,0.4322766570605187,0.03409090909090909,0,0,28.8860103626943
"Tre Jones","CHI",11,329,705,20.70921985815603,5.957446808510638,11.347517730496454,0.525,0.851063829787234,2.4113475177304964,0.35294117647058826,0.35294117647058826,6.24113475177305,4.822695035460993,7.092198581560283,2.5531914893617023,0,0.40476190476190477,0.4358974358974359,1,0.17525773195876287,0.5961711340206186,0.5257731958762887,0.5934959349593496,0.851063829787234,1.8439716312056738,0.1625,0,0,17.581047381546135
"Chet Holmgren","OKC",11,328,680,32.205882352941174,8.676470588235293,12.5,0.6941176470588235,2.7941176470588234,6.911764705882353,0.40425531914893614,0.40425531914893614,6.470588235294118,11.764705882352942,5.588235294117647,7.5,0.8823529411764706,0.6779661016949152,0.7547169811320755,0.8947368421052632,0.3560606060606061,0.5432575757575757,0.6628787878787878,0.7019230769230769,1.7647058823529411,1.1764705882352942,0.09411764705882353,0.14705882352941177,0.02127659574468085,23.346303501945524
"Tre Johnson","WAS",13,327,709,21.156558533145276,4.372355430183357,9.16784203102962,0.47692307692307695,3.5260930888575457,9.449929478138223,0.373134328358209,0.373134328358209,1.8335684062059239,3.1029619181946404,5.6417489421720735,8.46262341325811,2.1156558533145273,0.3548387096774194,0.36666666666666664,0.8,0.5075757575757576,0.5025666666666667,0.5189393939393939,0.5434782608695652,0.2820874471086037,0.14104372355430184,0.015384615384615385,0,0,20.050761421319798
"Mark Williams","PHX",13,326,686,22.157434402332363,8.892128279883382,14.139941690962099,0.6288659793814433,0,0,0,0,4.373177842565598,13.411078717201166,4.373177842565598,0,0,0.7540983606557377,0.9387755102040817,0,0,0.5531432989690721,0.6288659793814433,0.6608695652173913,3.498542274052478,1.3119533527696794,0.09278350515463918,0,0,16.116751269035532
"Christian Braun","DEN",11,325,679,18.40942562592047,6.185567010309279,10.1620029455081,0.6086956521739131,0.8836524300441826,4.123711340206185,0.21428571428571427,0.21428571428571427,3.3873343151693667,9.425625920471282,2.9455081001472756,2.6509572901325478,0,0.7619047619047619,0.8648648648648649,1,0.28865979381443296,0.5776206185567011,0.5257731958762887,0.5681818181818182,1.4727540500736378,0.8836524300441826,0.08695652173913043,0,0,15.95881595881596
"Derrick Jones Jr.","LAC",13,324,658,20.66869300911854,5.015197568389058,6.990881458966565,0.717391304347826,2.43161094224924,6.990881458966565,0.34782608695652173,0.34782608695652173,3.3434650455927053,7.2948328267477205,2.735562310030395,7.2948328267477205,0,0.7272727272727273,0.8888888888888888,1,0.5,0.5663766304347826,0.6195652173913043,0.6666666666666666,1.8237082066869301,0.9118541033434651,0.13043478260869565,0,0,15.217391304347826
"Sam Hauser","BOS",15,323,661,14.97730711043873,0.45385779122541603,1.966717095310136,0.23076923076923078,4.53857791225416,13.61573373676248,0.3333333333333333,0.3333333333333333,0.45385779122541603,0.9077155824508321,0,12.254160363086234,1.361573373676248,1,1,0.9,0.8737864077669902,0.5251830097087379,0.46601941747572817,0.4714285714285714,0,0,0,0.15128593040847202,0.011111111111111112,14.99348109517601
"Moussa Diabaté","CHA",14,319,649,22.18798151001541,8.166409861325116,12.01848998459168,0.6794871794871795,0,0,0,0,5.855161787365177,11.093990755007704,5.238828967642527,0,0,0.6792452830188679,0.8780487804878049,0,0,0.5900038461538462,0.6794871794871795,0.7058823529411765,3.6979969183359014,0.9244992295839753,0.07692307692307693,0,0,14.637305699481866
"Derik Queen","NOP",14,316,649,22.34206471494607,8.166409861325116,16.178736517719567,0.5047619047619047,0.15408320493066255,1.5408320493066257,0.1,0.1,5.546995377503852,6.779661016949152,9.553158705701078,0,0.4622496147919877,0.41509433962264153,0.5,0,0.08695652173913043,0.5280865217391305,0.47391304347826085,0.5291970802919708,2.773497688751926,1.2326656394453004,0.0761904761904762,0,0,22.68456375838926
"Ausar Thompson","DET",11,314,638,22.727272727272727,8.934169278996865,16.771159874608152,0.5327102803738317,0.6269592476489029,2.0376175548589344,0.3076923076923077,0.3076923076923077,2.9780564263322886,9.717868338557993,8.150470219435737,1.8808777429467085,0,0.543859649122807,0.5961538461538461,1,0.10833333333333334,0.5423383333333334,0.525,0.5291970802919708,1.567398119122257,0.7836990595611285,0.04672897196261682,0,0,20.268456375838927
"Bobby Portis","MIL",15,313,643,22.70606531881804,5.909797822706065,11.975116640746501,0.4935064935064935,3.1104199066874028,7.309486780715397,0.425531914893617,0.425531914893617,1.5552099533437014,9.331259720062208,2.488335925349922,9.331259720062208,0,0.7894736842105263,0.8571428571428571,1,0.3790322580645161,0.5126145161290323,0.5483870967741935,0.5572519083969466,0.9331259720062208,1.088646967340591,0.09090909090909091,0,0,20.467032967032967
"Dean Wade","CLE",14,312,654,11.773700305810397,1.529051987767584,2.7522935779816513,0.5555555555555556,2.4464831804281344,7.6452599388379205,0.32,0.32,1.3761467889908257,2.4464831804281344,0.6116207951070336,6.8807339449541285,0.45871559633027525,0.8,0.8888888888888888,0.9375,0.7352941176470589,0.5880757352941177,0.5,0.5273972602739726,0.3058103975535168,0.45871559633027525,0.16666666666666666,0,0,10.266666666666667
"Sam Merrill","CLE",12,311,677,24.667651403249632,1.4771048744460857,2.511078286558346,0.5882352941176471,6.499261447562777,14.623338257016249,0.4444444444444444,0.4444444444444444,2.2156573116691285,2.363367799113737,0.5908419497784343,17.725258493353028,1.7725258493353029,0.8,1,0.9090909090909091,0.853448275862069,0.5500969827586207,0.6551724137931034,0.6747967479674797,0.5908419497784343,0,0,0,0,17.02944942381562
"Tre Mann","CHA",14,308,633,22.432859399684045,5.055292259083728,12.006319115323855,0.42105263157894735,3.4755134281200633,11.374407582938389,0.3055555555555556,0.3055555555555556,1.8957345971563981,2.843601895734597,7.2669826224328595,8.530805687203792,1.8957345971563981,0.28125,0.28125,0.8181818181818182,0.4864864864864865,0.5288823129251701,0.4391891891891892,0.461038961038961,0,0.7898894154818326,0.06578947368421052,0,0,24.133333333333333
"Cameron Johnson","DEN",12,306,635,15.433070866141732,3.4645669291338583,7.086614173228346,0.4888888888888889,2.047244094488189,7.086614173228346,0.28888888888888886,0.28888888888888886,2.3622047244094486,4.409448818897638,2.5196850393700787,5.669291338582677,0.47244094488188976,0.6363636363636364,0.6666666666666666,0.9230769230769231,0.5,0.5723522222222222,0.46111111111111114,0.5,0.31496062992125984,1.1023622047244095,0.15555555555555556,0.15748031496062992,0.022222222222222223,14.227086183310535
"Josh Hart","NYK",12,306,639,17.21439749608764,4.851330203442879,8.450704225352112,0.5740740740740741,1.8779342723004695,5.790297339593114,0.32432432432432434,0.32432432432432434,1.8779342723004695,6.259780907668231,3.4428794992175273,4.694835680751174,0.9389671361502347,0.6451612903225806,0.6451612903225806,0.8333333333333334,0.4065934065934066,0.5741659340659341,0.5384615384615384,0.5670103092783505,0,0.4694835680751174,0.05555555555555555,0.1564945226917058,0.02702702702702703,16.245006657789613
