"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Naz Reid","MIN",14,338,2.9702970297029703,1.5558698727015559,1.4144271570014144,0.5238095238095238,0.9900990099009901,0.14144271570014144,0.5657708628005658,0.5657708628005658,0,0,0,0
"Marcus Smart","LAL",12,338,3.6465638148667603,2.1037868162692845,1.5427769985974755,0.5769230769230769,0.8415147265077139,0,1.262272089761571,0.7012622720897616,0,0,0,0
"Jarrett Allen","CLE",13,335,2.8846153846153846,1.510989010989011,1.3736263736263736,0.5238095238095238,1.098901098901099,0.27472527472527475,0.41208791208791207,0.5494505494505495,0.13736263736263737,0,0,0
"Aaron Nesmith","IND",11,335,1.1510791366906474,0.4316546762589928,0.7194244604316546,0.375,0.28776978417266186,0,0.14388489208633093,0.14388489208633093,0.14388489208633093,0,0,0
"Keldon Johnson","SAS",14,331,1.6152716593245227,0.7342143906020558,0.8810572687224669,0.45454545454545453,0.5873715124816447,0.14684287812041116,0.14684287812041116,0.2936857562408223,0.14684287812041116,0,0.14684287812041116,0
"Isaac Okoro","CHI",13,330,2.1802325581395348,1.1627906976744187,1.0174418604651163,0.5333333333333333,0.5813953488372093,0.29069767441860467,0.5813953488372093,0.14534883720930233,0,0,0,0
"D'Angelo Russell","DAL",15,330,5.043227665706052,3.170028818443804,1.8731988472622478,0.6285714285714286,0.7204610951008645,0.4322766570605187,2.4495677233429394,0.8645533141210374,0,0,0,0
"Tre Jones","CHI",11,329,2.5531914893617023,0.851063829787234,1.702127659574468,0.3333333333333333,0.425531914893617,0.425531914893617,0.425531914893617,0.7092198581560284,0.425531914893617,0,0,0
"Chet Holmgren","OKC",11,328,3.5294117647058822,1.7647058823529411,1.7647058823529411,0.5,0.8823529411764706,0.14705882352941177,0.8823529411764706,0.14705882352941177,0.4411764705882353,0,0.14705882352941177,0
"Tre Johnson","WAS",13,327,2.8208744710860367,1.5514809590973202,1.2693935119887165,0.55,0.5641748942172073,0.4231311706629055,0.9873060648801129,0.2820874471086037,0.4231311706629055,0,0,0
"Mark Williams","PHX",13,326,1.749271137026239,0.5830903790087464,1.1661807580174928,0.3333333333333333,0.2915451895043732,0.1457725947521866,0.2915451895043732,0,0.1457725947521866,0,0,0
"Christian Braun","DEN",11,325,2.0618556701030926,1.1782032400589102,0.8836524300441826,0.5714285714285714,0.29455081001472755,0.29455081001472755,0.8836524300441826,0.29455081001472755,0,0,0.14727540500736377,0
"Derrick Jones Jr.","LAC",13,324,1.5197568389057752,0.7598784194528876,0.7598784194528876,0.5,0.1519756838905775,0,0.60790273556231,0.1519756838905775,0,0,0,0
"Sam Hauser","BOS",15,323,1.51285930408472,1.059001512859304,0.45385779122541603,0.7,0.45385779122541603,0.15128593040847202,0.6051437216338881,0,0,0,0,0
"Moussa Diabaté","CHA",14,319,1.694915254237288,0.15408320493066255,1.5408320493066257,0.09090909090909091,0,0,0.15408320493066255,0.15408320493066255,0.6163328197226502,0,0,0
"Derik Queen","NOP",14,316,4.9306625577812015,2.9275808936825887,2.0030816640986133,0.59375,1.2326656394453004,0.3081664098613251,1.694915254237288,0.4622496147919877,0.15408320493066255,0,0,0
"Ausar Thompson","DET",11,314,2.19435736677116,1.09717868338558,1.09717868338558,0.5,0.6269592476489029,0.31347962382445144,0.4702194357366771,0.31347962382445144,0.4702194357366771,0,0,0
"Bobby Portis","MIL",15,313,2.7993779160186625,1.7107309486780715,1.088646967340591,0.6111111111111112,0.3110419906687403,0.15552099533437014,1.3996889580093312,0.15552099533437014,0,0,0,0
"Dean Wade","CLE",14,312,0.6116207951070336,0.1529051987767584,0.45871559633027525,0.25,0.1529051987767584,0.3058103975535168,0,0,0.1529051987767584,0,0,0
"Sam Merrill","CLE",12,311,1.4771048744460857,0.5908419497784343,0.8862629246676514,0.4,0,0,0.5908419497784343,0.14771048744460857,0.14771048744460857,0,0.14771048744460857,0
"Tre Mann","CHA",14,308,4.265402843601896,2.3696682464454977,1.8957345971563981,0.5555555555555556,0.7898894154818326,0.1579778830963665,1.5797788309636651,0.315955766192733,0,0,0.1579778830963665,0
"Cameron Johnson","DEN",12,306,0.9448818897637795,0.9448818897637795,0,1,0.31496062992125984,0,0.6299212598425197,0,0,0,0,0
"Josh Hart","NYK",12,306,3.912363067292645,1.8779342723004695,2.0344287949921753,0.48,0.9389671361502347,0.3129890453834116,0.9389671361502347,0.6259780907668232,0.1564945226917058,0,0.1564945226917058,0
"Pelle Larsson","MIA",14,305,2.537313432835821,1.791044776119403,0.746268656716418,0.7058823529411765,0.14925373134328357,0.14925373134328357,1.6417910447761195,0.44776119402985076,0.14925373134328357,0,0,0
"Anthony Edwards","MIN",10,303,3.7267080745341614,2.484472049689441,1.2422360248447204,0.6666666666666666,1.0869565217391304,0,1.3975155279503106,0.4658385093167702,0.15527950310559005,0,0.15527950310559005,0
"Peyton Watson","DEN",13,300,2.090032154340836,0.6430868167202572,1.4469453376205788,0.3076923076923077,0.1607717041800643,0.3215434083601286,0.48231511254019294,0.3215434083601286,0.1607717041800643,0,0.1607717041800643,0
"Nikola Jović","MIA",14,299,3.7650602409638556,2.2590361445783134,1.5060240963855422,0.6,0.9036144578313253,0.45180722891566266,1.355421686746988,0.15060240963855423,0,0,0,0
"Kris Murray","POR",13,298,1.10062893081761,0.6289308176100629,0.4716981132075472,0.5714285714285714,0.15723270440251572,0.15723270440251572,0.4716981132075472,0,0.15723270440251572,0,0,0
"Klay Thompson","DAL",14,298,2.4806201550387597,1.550387596899225,0.9302325581395349,0.625,0.6201550387596899,0.46511627906976744,0.9302325581395349,0.31007751937984496,0,0,0,0
"Zaccharie Risacher","ATL",12,297,1.5625,0.78125,0.78125,0.5,0.3125,0.15625,0.46875,0,0.15625,0,0,0
"Tim Hardaway Jr.","DEN",13,296,0.4807692307692308,0,0.4807692307692308,0,0,0.16025641025641027,0,0,0.16025641025641027,0,0,0
"Tyrese Martin","BKN",14,293,2.393162393162393,1.5384615384615385,0.8547008547008547,0.6428571428571429,0.6837606837606838,0.17094017094017094,0.8547008547008547,0.3418803418803419,0,0,0.17094017094017094,0
"Bruce Brown","DEN",13,292,1.6474464579901154,0.8237232289950577,0.8237232289950577,0.5,0.32948929159802304,0.32948929159802304,0.4942339373970346,0.16474464579901152,0,0,0.16474464579901152,0
"Luke Kennard","ATL",13,291,2.622950819672131,1.639344262295082,0.9836065573770492,0.625,0.4918032786885246,0,1.1475409836065573,0.6557377049180327,0,0,0,0
"Landry Shamet","NYK",13,288,0.9884678747940692,0.8237232289950577,0.16474464579901152,0.8333333333333334,0.16474464579901152,0,0.6589785831960461,0.16474464579901152,0,0,0,0
"Cam Spencer","MEM",15,285,2.1922428330522767,1.349072512647555,0.8431703204047217,0.6153846153846154,0.5059021922428331,0,0.8431703204047217,0.8431703204047217,0,0,0,0
"Ace Bailey","UTA",14,284,3.1509121061359866,1.658374792703151,1.492537313432836,0.5263157894736842,0.4975124378109453,0,1.1608623548922057,0.33167495854063017,0.6633499170812603,0,0.33167495854063017,0
"Patrick Williams","CHI",13,284,2.2838499184339316,1.468189233278956,0.8156606851549756,0.6428571428571429,0.4893964110929853,0,0.9787928221859706,0.1631321370309951,0,0,0.3262642740619902,0
"Jaylon Tyson","CLE",11,284,1.8487394957983194,1.3445378151260505,0.5042016806722689,0.7272727272727273,0.16806722689075632,0,1.1764705882352942,0,0.16806722689075632,0,0,0
"Josh Minott","BOS",14,282,1.4625228519195612,1.0968921389396709,0.3656307129798903,0.75,0.3656307129798903,0.18281535648994515,0.7312614259597806,0,0,0,0,0
"Mike Conley","MIN",14,282,2.364864864864865,1.0135135135135136,1.3513513513513513,0.42857142857142855,0.16891891891891891,0.16891891891891891,0.8445945945945946,0.5067567567567568,0,0,0.16891891891891891,0
"Ayo Dosunmu","CHI",11,280,2.380952380952381,1.7006802721088434,0.6802721088435374,0.7142857142857143,1.0204081632653061,0.3401360544217687,0.6802721088435374,0,0,0,0,0
"Ziaire Williams","BKN",12,279,1.763668430335097,1.2345679012345678,0.5291005291005291,0.7,0.5291005291005291,0,0.7054673721340388,0.1763668430335097,0,0,0.1763668430335097,0
"Isaiah Stewart","DET",12,276,2.4866785079928952,1.2433392539964476,1.2433392539964476,0.5,0.8880994671403197,0,0.3552397868561279,0.17761989342806395,0,0,0,0
"Lonzo Ball","CLE",12,276,4.440789473684211,2.960526315789474,1.480263157894737,0.6666666666666666,0.6578947368421053,0.16447368421052633,2.3026315789473686,0.8223684210526315,0,0,0.16447368421052633,0
"Reed Sheppard","HOU",12,275,2.6362038664323375,1.5817223198594024,1.054481546572935,0.6,0.351493848857645,0.1757469244288225,1.2302284710017575,0.70298769771529,0,0,0,0
"Andre Drummond","PHI",12,274,1.2750455373406193,0.36429872495446264,0.9107468123861566,0.2857142857142857,0,0,0.36429872495446264,0,0,0,0,0.36429872495446264
"Cole Anthony","MIL",14,274,5.06993006993007,3.4965034965034967,1.5734265734265733,0.6896551724137931,1.2237762237762237,0.5244755244755245,2.272727272727273,0.6993006993006993,0,0,0,0
"Luguentz Dort","OKC",9,273,1.0909090909090908,0.5454545454545454,0.5454545454545454,0.5,0,0,0.5454545454545454,0.18181818181818182,0,0,0,0
"Brandon Williams","DAL",13,272,4.109589041095891,2.73972602739726,1.36986301369863,0.6666666666666666,0.684931506849315,0.3424657534246575,2.0547945205479454,0.684931506849315,0.17123287671232876,0,0.17123287671232876,0
"Josh Okogie","HOU",12,271,1.3059701492537314,0.9328358208955224,0.373134328358209,0.7142857142857143,0.1865671641791045,0,0.746268656716418,0,0,0,0,0
"Egor Dëmin","BKN",13,269,4.021937842778794,2.5594149908592323,1.4625228519195612,0.6363636363636364,1.0968921389396709,0,1.4625228519195612,0.5484460694698354,0.3656307129798903,0,0.18281535648994515,0
"Isaiah Jackson","IND",14,268,2.841918294849023,0.8880994671403197,1.9538188277087034,0.3125,0.7104795737122558,0.17761989342806395,0.17761989342806395,0,0.17761989342806395,0,0,0.17761989342806395
"Buddy Hield","GSW",16,267,2.816901408450704,1.408450704225352,1.408450704225352,0.5,0.352112676056338,0.176056338028169,1.056338028169014,0.8802816901408451,0,0,0.176056338028169,0
"Malik Monk","SAC",11,267,1.9197207678883073,1.7452006980802792,0.17452006980802792,0.9090909090909091,0.34904013961605584,0,1.3961605584642234,0,0,0,0.17452006980802792,0
"Miles McBride","NYK",11,267,1.6245487364620939,0.7220216606498195,0.9025270758122743,0.4444444444444444,0.18050541516245489,0.5415162454873647,0.5415162454873647,0.18050541516245489,0.18050541516245489,0,0,0
"Simone Fontecchio","MIA",14,266,2.051282051282051,1.1965811965811965,0.8547008547008547,0.5833333333333334,0.17094017094017094,0.17094017094017094,1.0256410256410255,0,0,0,0.3418803418803419,0
"Jaylin Williams","OKC",14,266,2.5044722719141324,1.2522361359570662,1.2522361359570662,0.5,0,0,1.2522361359570662,0.5366726296958855,0.17889087656529518,0,0,0
"Dillon Brooks","PHX",9,265,3.4296028880866425,1.444043321299639,1.9855595667870036,0.42105263157894735,0.7220216606498195,0.36101083032490977,0.7220216606498195,0.18050541516245489,0,0,0.36101083032490977,0
"Keon Ellis","SAC",14,262,1.073345259391771,0.7155635062611807,0.35778175313059035,0.6666666666666666,0.5366726296958855,0,0.17889087656529518,0,0,0,0,0
"Craig Porter Jr.","CLE",15,259,2.385321100917431,2.018348623853211,0.3669724770642202,0.8461538461538461,0.1834862385321101,0,1.834862385321101,0.3669724770642202,0,0,0,0
"Isaiah Joe","OKC",10,258,2.0146520146520146,1.6483516483516483,0.3663003663003663,0.8181818181818182,0.7326007326007326,0.18315018315018314,0.9157509157509157,0,0,0,0.18315018315018314,0
"Kyle Filipowski","UTA",13,258,2.97951582867784,1.303538175046555,1.675977653631285,0.4375,0.186219739292365,0.5586592178770949,1.1173184357541899,0.37243947858473,0,0,0,0
"Jose Alvarado","NOP",13,258,2.6717557251908395,1.5267175572519085,1.1450381679389312,0.5714285714285714,0.5725190839694656,0.3816793893129771,0.9541984732824428,0.7633587786259542,0,0,0,0
"Jarred Vanderbilt","LAL",14,257,4.127579737335835,1.876172607879925,2.25140712945591,0.45454545454545453,1.125703564727955,0.18761726078799248,0.7504690431519699,0.7504690431519699,0,0,0.37523452157598497,0
"Tari Eason","HOU",11,255,3.5984848484848486,1.7045454545454546,1.893939393939394,0.47368421052631576,0.7575757575757576,0,0.946969696969697,0.3787878787878788,0.3787878787878788,0,0.3787878787878788,0
"LaMelo Ball","CHA",8,255,4.891304347826087,2.898550724637681,1.9927536231884058,0.5925925925925926,0.18115942028985507,0.18115942028985507,2.717391304347826,0.18115942028985507,0.18115942028985507,0,0.36231884057971014,0
"Jakob Poeltl","TOR",10,254,2.2346368715083798,1.303538175046555,0.931098696461825,0.5833333333333334,0.5586592178770949,0,0.74487895716946,0.186219739292365,0,0,0,0
"Jamal Shead","TOR",14,253,3.3707865168539324,2.247191011235955,1.1235955056179776,0.6666666666666666,0.37453183520599254,0,1.8726591760299625,0.5617977528089888,0,0,0.18726591760299627,0
"Mouhamed Gueye","ATL",15,253,2.4574669187145557,1.3232514177693762,1.1342155009451795,0.5384615384615384,0,0.1890359168241966,1.3232514177693762,0.3780718336483932,0.3780718336483932,0,0,0
"Jalen Suggs","ORL",11,253,6.099815157116451,3.512014787430684,2.587800369685767,0.5757575757575758,1.2939001848428835,0,2.2181146025878005,1.478743068391867,0,0,0,0
"Will Richard","GSW",14,252,2.0220588235294117,0.9191176470588235,1.1029411764705883,0.45454545454545453,0.36764705882352944,0.18382352941176472,0.5514705882352942,0.36764705882352944,0.36764705882352944,0,0.18382352941176472,0
"Nicolas Batum","LAC",14,250,1.593625498007968,1.1952191235059761,0.398406374501992,0.75,0,0,1.1952191235059761,0,0.199203187250996,0,0,0
"Dalton Knecht","LAL",14,249,1.5473887814313345,0.5802707930367504,0.9671179883945842,0.375,0.38684719535783363,0,0.19342359767891681,0.19342359767891681,0,0,0,0
"Goga Bitadze","ORL",15,249,1.556420233463035,0.9727626459143969,0.5836575875486382,0.625,0.38910505836575876,0,0.5836575875486382,0.19455252918287938,0,0,0.19455252918287938,0
"Aaron Wiggins","OKC",9,248,1.7341040462427746,1.1560693641618498,0.5780346820809249,0.6666666666666666,0.3853564547206166,0,0.7707129094412332,0,0,0,0.3853564547206166,0
"Khris Middleton","WAS",10,248,3.053435114503817,2.099236641221374,0.9541984732824428,0.6875,0.5725190839694656,0,1.5267175572519085,0.19083969465648856,0,0,0,0
"Corey Kispert","WAS",13,247,1.6605166051660516,1.2915129151291513,0.36900369003690037,0.7777777777777778,0.18450184501845018,0,1.1070110701107012,0,0,0,0.18450184501845018,0
"Vít Krejčí","ATL",11,247,1.5841584158415842,1.188118811881188,0.39603960396039606,0.75,0,0,1.188118811881188,0,0.19801980198019803,0,0,0
"Al Horford","GSW",11,243,2.952755905511811,1.3779527559055118,1.5748031496062993,0.4666666666666667,0.1968503937007874,0,1.1811023622047243,0.3937007874015748,0.1968503937007874,0,0,0
"Bam Adebayo","MIA",8,243,3.0131826741996233,1.8832391713747645,1.1299435028248588,0.625,1.1299435028248588,0,0.7532956685499058,0.5649717514124294,0.18832391713747645,0,0,0.18832391713747645
"Steven Adams","HOU",11,239,2.4539877300613497,1.0224948875255624,1.4314928425357873,0.4166666666666667,0.40899795501022496,0.20449897750511248,0.6134969325153374,0.20449897750511248,0.20449897750511248,0,0,0
"Oso Ighodaro","PHX",15,236,3.9748953974895396,1.4644351464435146,2.510460251046025,0.3684210526315789,0.6276150627615062,0.20920502092050208,0.8368200836820083,1.0460251046025104,0,0,0,0
"Gradey Dick","TOR",14,234,0.9881422924901185,0.1976284584980237,0.7905138339920948,0.2,0,0,0.1976284584980237,0.5928853754940712,0,0,0.1976284584980237,0
"Jordan Clarkson","NYK",13,233,2.484472049689441,1.4492753623188406,1.0351966873706004,0.5833333333333334,0.6211180124223602,0.4140786749482402,0.8281573498964804,0.2070393374741201,0,0,0,0
"Kristaps Porziņģis","ATL",9,232,2.0533880903490758,1.0266940451745379,1.0266940451745379,0.5,0.6160164271047228,0,0.4106776180698152,0.2053388090349076,0.2053388090349076,0,0,0
"Sandro Mamukelashvili","TOR",13,232,2.395209580838323,1.1976047904191616,1.1976047904191616,0.5,0.5988023952095808,0,0.5988023952095808,0,0.7984031936127745,0,0,0
"Dru Smith","MIA",14,232,2.3483365949119372,1.9569471624266144,0.3913894324853229,0.8333333333333334,1.1741682974559686,0.19569471624266144,0.7827788649706457,0.19569471624266144,0,0,0,0
"Quinten Post","GSW",16,227,1.991150442477876,1.1061946902654867,0.8849557522123894,0.5555555555555556,0.6637168141592921,0.22123893805309736,0.4424778761061947,0.22123893805309736,0.22123893805309736,0,0,0
"Cam Thomas","BKN",8,226,3.4408602150537635,2.795698924731183,0.6451612903225806,0.8125,0.6451612903225806,0,2.150537634408602,0,0.21505376344086022,0,0,0
"Keaton Wallace","ATL",14,222,2.6373626373626373,1.978021978021978,0.6593406593406593,0.75,1.3186813186813187,0,0.6593406593406593,0.21978021978021978,0.21978021978021978,0,0,0
"Cam Whitmore","WAS",13,221,2.73109243697479,2.100840336134454,0.6302521008403361,0.7692307692307693,1.050420168067227,0.42016806722689076,1.050420168067227,0,0,0,0,0
"Collin Murray-Boyles","TOR",11,220,2.690582959641256,0.8968609865470852,1.7937219730941705,0.3333333333333333,0.2242152466367713,0.2242152466367713,0.672645739910314,0.672645739910314,0.4484304932735426,0,0.2242152466367713,0
"Daniss Jenkins","DET",10,219,3.4557235421166306,1.7278617710583153,1.7278617710583153,0.5,0.8639308855291576,0.4319654427645788,0.8639308855291576,0.6479481641468683,0,0,0,0
"Trendon Watford","PHI",10,213,3.125,1.5625,1.5625,0.5,0.22321428571428573,0,1.3392857142857142,0.22321428571428573,0.22321428571428573,0,0,0
"Brook Lopez","LAC",14,213,3.080568720379147,1.4218009478672986,1.6587677725118484,0.46153846153846156,0.47393364928909953,0,0.9478672985781991,0.23696682464454977,0,0,0,0
"Jordan Poole","NOP",7,212,3.3707865168539324,2.0224719101123596,1.348314606741573,0.6,0.898876404494382,0.6741573033707865,1.1235955056179776,0.449438202247191,0,0,0.2247191011235955,0
"Bogdan Bogdanović","LAC",8,209,2.9484029484029484,2.211302211302211,0.7371007371007371,0.75,0.7371007371007371,0.4914004914004914,1.4742014742014742,0,0,0,0.2457002457002457,0
"Jalen Smith","CHI",13,208,2.9279279279279278,1.3513513513513513,1.5765765765765767,0.46153846153846156,0.9009009009009009,0.6756756756756757,0.45045045045045046,0.22522522522522523,0.22522522522522523,0,0,0
"Daniel Gafford","DAL",9,207,2.331002331002331,1.3986013986013985,0.9324009324009324,0.6,0.2331002331002331,0.6993006993006993,1.1655011655011656,0,0.2331002331002331,0,0,0
"Day'Ron Sharpe","BKN",13,206,5.966587112171838,2.6252983293556085,3.341288782816229,0.44,0.954653937947494,0.477326968973747,1.6706443914081146,0.954653937947494,0,0,0.2386634844868735,0
"Jordan Goodwin","PHX",12,205,3.0878859857482186,2.375296912114014,0.7125890736342043,0.7692307692307693,0.9501187648456056,0,1.4251781472684086,0,0.2375296912114014,0,0,0
"Luka Garza","BOS",14,205,1.4492753623188406,0.24154589371980675,1.2077294685990339,0.16666666666666666,0,0.24154589371980675,0.24154589371980675,0,0,0,0.24154589371980675,0
"Drew Eubanks","SAC",14,205,3.0232558139534884,1.627906976744186,1.3953488372093024,0.5384615384615384,1.3953488372093024,0,0.23255813953488372,0.23255813953488372,0,0,0,0.23255813953488372
"De'Aaron Fox","SAS",6,204,5.152224824355972,3.747072599531616,1.405152224824356,0.7272727272727273,1.873536299765808,0,1.873536299765808,0.936768149882904,0,0,0,0
"Tony Bradley","IND",14,204,1.674641148325359,0.4784688995215311,1.1961722488038278,0.2857142857142857,0.23923444976076555,0,0.23923444976076555,0.23923444976076555,0,0,0,0
"Vince Williams Jr.","MEM",10,203,4.491725768321513,2.127659574468085,2.3640661938534278,0.47368421052631576,0.4728132387706856,0.2364066193853428,1.6548463356973995,0.9456264775413712,0.4728132387706856,0,0,0
"Jay Huff","IND",14,202,1.839080459770115,0.45977011494252873,1.3793103448275863,0.25,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.22988505747126436,0,0,0
"Kawhi Leonard","LAC",6,201,2.7027027027027026,1.9656019656019657,0.7371007371007371,0.7272727272727273,0.9828009828009828,0.4914004914004914,0.9828009828009828,0,0,0,0,0
"Jaxson Hayes","LAL",12,200,1.4598540145985401,0.48661800486618007,0.9732360097323601,0.3333333333333333,0.24330900243309003,0,0.24330900243309003,0.48661800486618007,0,0,0,0
"Andrew Nembhard","IND",7,200,4.028436018957346,2.843601895734597,1.1848341232227488,0.7058823529411765,1.1848341232227488,0.23696682464454977,1.6587677725118484,0,0.23696682464454977,0,0,0
"Caris LeVert","DET",10,198,4.028436018957346,1.8957345971563981,2.132701421800948,0.47058823529411764,0.7109004739336493,0.23696682464454977,1.1848341232227488,0.9478672985781991,0.47393364928909953,0,0,0
"Jaylen Clark","MIN",12,197,1.2406947890818858,0.49627791563275436,0.7444168734491315,0.4,0,0,0.49627791563275436,0,0.24813895781637718,0,0,0
"Jordan Hawkins","NOP",13,194,1.0335917312661498,1.0335917312661498,0,1,1.0335917312661498,0,0,0,0,0,0,0
"Tobias Harris","DET",6,193,1.9464720194647203,0.9732360097323601,0.9732360097323601,0.5,0.24330900243309003,0.24330900243309003,0.7299270072992701,0,0.48661800486618007,0,0,0
"Tyus Jones","ORL",15,193,1.2594458438287153,1.0075566750629723,0.2518891687657431,0.8,0,0,1.0075566750629723,0.2518891687657431,0,0,0,0
"Nique Clifford","SAC",10,192,1.6666666666666667,1.4285714285714286,0.23809523809523808,0.8571428571428571,0.7142857142857143,0,0.7142857142857143,0.23809523809523808,0,0,0,0
"Brice Sensabaugh","UTA",13,191,2.657004830917874,1.932367149758454,0.7246376811594203,0.7272727272727273,0.966183574879227,0,0.966183574879227,0,0.24154589371980675,0,0.24154589371980675,0
"Marvin Bagley III","WAS",13,190,2.8503562945368173,1.4251781472684086,1.4251781472684086,0.5,0.7125890736342043,0.4750593824228028,0.7125890736342043,0.4750593824228028,0,0,0,0
"Jeremiah Robinson-Earl","IND",9,187,1.5584415584415585,1.2987012987012987,0.2597402597402597,0.8333333333333334,0.5194805194805194,0,0.7792207792207793,0,0.2597402597402597,0,0,0
"Jalen Wilson","BKN",12,185,2.191780821917808,1.643835616438356,0.547945205479452,0.75,0.821917808219178,0.273972602739726,0.821917808219178,0.273972602739726,0,0,0,0
"Jordan Walsh","BOS",11,184,0.56657223796034,0.28328611898017,0.28328611898017,0.5,0,0,0.28328611898017,0.28328611898017,0,0,0,0
"Alex Caruso","OKC",10,183,2.380952380952381,1.5873015873015872,0.7936507936507936,0.6666666666666666,0.26455026455026454,0,1.3227513227513228,0.7936507936507936,0,0,0,0
"Larry Nance Jr.","CLE",12,181,2.393617021276596,1.0638297872340425,1.3297872340425532,0.4444444444444444,0.26595744680851063,0,0.7978723404255319,0.26595744680851063,0.26595744680851063,0,0,0
"Walter Clayton Jr.","UTA",11,178,3.937007874015748,2.6246719160104988,1.3123359580052494,0.6666666666666666,0.7874015748031497,0,1.837270341207349,1.0498687664041995,0,0,0,0
"Adem Bona","PHI",12,177,1.897018970189702,0.8130081300813008,1.084010840108401,0.42857142857142855,0.5420054200542005,0,0.27100271002710025,0,0,0,0,0.5420054200542005
"Yves Missi","NOP",9,175,3.0303030303030303,1.3774104683195592,1.6528925619834711,0.45454545454545453,0.27548209366391185,0.27548209366391185,1.1019283746556474,0.27548209366391185,0.27548209366391185,0,0,0
"Taurean Prince","MIL",8,169,1.3812154696132597,1.1049723756906078,0.27624309392265195,0.8,0,0.27624309392265195,1.1049723756906078,0,0,0,0,0
"Paul Reed","DET",13,163,4,1.4285714285714286,2.5714285714285716,0.35714285714285715,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,0,0
"Luke Kornet","SAS",7,163,1.183431952662722,0.2958579881656805,0.8875739644970414,0.25,0.2958579881656805,0.591715976331361,0,0,0,0,0,0
"RayJ Dennis","IND",11,161,4.057971014492754,3.1884057971014492,0.8695652173913043,0.7857142857142857,0.5797101449275363,0.2898550724637681,2.608695652173913,0,0,0,0,0
"Jabari Walker","PHI",13,158,1.557632398753894,0.9345794392523364,0.6230529595015576,0.6,0.9345794392523364,0,0,0,0,0,0.3115264797507788,0
"Zion Williamson","NOP",5,157,5.214723926380368,3.374233128834356,1.8404907975460123,0.6470588235294118,1.2269938650306749,0.6134969325153374,2.147239263803681,0.6134969325153374,0,0,0,0
"Nick Richards","PHX",15,156,4.088050314465409,1.8867924528301887,2.20125786163522,0.46153846153846156,0.6289308176100629,0,1.2578616352201257,0.6289308176100629,0,0,0,0.31446540880503143
"Jonas Valančiūnas","DEN",13,155,4.5602605863192185,2.2801302931596092,2.2801302931596092,0.5,0.9771986970684039,0.3257328990228013,1.3029315960912051,0,0,0,0,0
"Justin Edwards","PHI",11,154,1.5527950310559007,0.6211180124223602,0.9316770186335404,0.4,0.3105590062111801,0,0.3105590062111801,0,0.3105590062111801,0,0,0
"Walker Kessler","UTA",5,154,5.161290322580645,2.5806451612903225,2.5806451612903225,0.5,0.6451612903225806,0.3225806451612903,1.935483870967742,0.6451612903225806,0,0,0,0
"Isaiah Collier","UTA",6,152,4.790419161676646,2.395209580838323,2.395209580838323,0.5,0.8982035928143712,0.2994011976047904,1.4970059880239521,0.5988023952095808,0,0,0.2994011976047904,0
"John Konchar","MEM",13,151,1.2422360248447204,1.2422360248447204,0,1,0,0,1.2422360248447204,0,0,0,0,0
"Anthony Davis","DAL",5,149,3.5143769968051117,1.597444089456869,1.9169329073482428,0.45454545454545453,0.6389776357827476,0.6389776357827476,0.9584664536741214,0.6389776357827476,0.3194888178913738,0,0,0
"Drake Powell","BKN",8,149,3.6912751677852347,1.6778523489932886,2.0134228187919465,0.45454545454545453,1.0067114093959733,0.33557046979865773,0.6711409395973155,0.33557046979865773,0.33557046979865773,0,0.33557046979865773,0
"Taylor Hendricks","UTA",9,148,1.567398119122257,1.2539184952978057,0.31347962382445144,0.8,0.31347962382445144,0,0.9404388714733543,0,0,0,0,0
"Gary Payton II","GSW",15,148,2.622950819672131,0.6557377049180327,1.9672131147540983,0.25,0,0,0.6557377049180327,0.6557377049180327,0,0,0,0
"Tyrese Proctor","CLE",12,142,2.0905923344947737,1.0452961672473868,1.0452961672473868,0.5,0.34843205574912894,0,0.6968641114982579,0,0.34843205574912894,0,0,0
"Dylan Harper","SAS",6,140,3.942652329749104,2.5089605734767026,1.4336917562724014,0.6363636363636364,0.35842293906810035,0,2.150537634408602,0.35842293906810035,0,0,0.35842293906810035,0
"Joel Embiid","PHI",6,140,5.517241379310345,3.103448275862069,2.413793103448276,0.5625,1.3793103448275863,0,1.7241379310344827,1.0344827586206897,0,0,0,0
"Trae Young","ATL",5,139,3.257328990228013,3.257328990228013,0,1,0.3257328990228013,0,2.9315960912052117,0,0,0,0,0
"Karlo Matković","NOP",12,137,1.7793594306049823,0.7117437722419929,1.0676156583629892,0.4,0.35587188612099646,0,0.35587188612099646,0,0,0,0,0.35587188612099646
"Hugo González","BOS",11,136,2.255639097744361,1.1278195488721805,1.1278195488721805,0.5,0.7518796992481203,0,0.37593984962406013,0,0.7518796992481203,0,0,0
"Rob Dillingham","MIN",12,136,5.536332179930795,3.8062283737024223,1.7301038062283738,0.6875,1.0380622837370241,0.3460207612456747,2.7681660899653977,1.3840830449826989,0,0,0,0
