"Name","TeamAbbreviation","GamesPlayed","Minutes","Fouls","ShootingFouls","Loose Ball Fouls","Loose Ball Fouls Drawn","Offensive Fouls","Charge Fouls","Offensive Fouls Drawn","Charge Fouls Drawn","BlockingFouls","BlockingFoulsDrawn","Clear Path Fouls","Transition Take Fouls","Transition Take Fouls Drawn","Defensive 3 Seconds Violations","FoulsDrawn"
"Isaac Okoro","CHI",13,330,2.896451846488052,2.886002886002886,0.4329004329004329,0.5813953488372093,0.436046511627907,0.14534883720930233,0.1443001443001443,0.4329004329004329,0,0,0,0,0,0,3.052325581395349
"D'Angelo Russell","DAL",15,330,1.5151515151515151,1.8786127167630058,0.28901734104046245,0.1440922190201729,0.2881844380403458,0,0.28901734104046245,0.14450867052023122,0,0,0,0,0,0.14450867052023122,6.484149855907781
"Tre Jones","CHI",11,329,1.55257586450247,0.702247191011236,0.1404494382022472,0.14184397163120568,0,0.14184397163120568,0.702247191011236,0.2808988764044944,0,0,0,0,0,0,6.808510638297872
"Chet Holmgren","OKC",11,328,2.9411764705882355,3.235294117647059,0.5882352941176471,0.5882352941176471,0.7352941176470589,0.14705882352941177,0.14705882352941177,0,0,0,0,0,0,0,7.0588235294117645
"Tre Johnson","WAS",13,327,1.7556179775280898,2.3776223776223775,0.13986013986013987,0,0.14104372355430184,0,0,0,0,0,0,0,0,0,1.9746121297602257
"Mark Williams","PHX",13,326,2.7007299270072993,2.9239766081871346,0.7309941520467836,0.5830903790087464,0.8746355685131195,0,0.29239766081871343,0,0,0,0,0,0,0.29239766081871343,4.810495626822157
"Christian Braun","DEN",11,325,1.7712177121771218,2.0710059171597632,0,0,0,0.14727540500736377,0.14792899408284024,0,0,0,0,0,0,0,2.9455081001472756
"Derrick Jones Jr.","LAC",13,324,1.9771863117870723,2.13089802130898,0.15220700152207,0.1519756838905775,0.303951367781155,0.303951367781155,0.76103500761035,0,0,0,0,0,0,0,3.6474164133738602
"Sam Hauser","BOS",15,323,1.070336391437309,1.0819165378670788,0,0,0.30257186081694404,0,0.46367851622874806,0,0,0,0,0,0,0,0.75642965204236
"Moussa Diabaté","CHA",14,319,2.577710386656558,1.9402985074626866,1.044776119402985,1.694915254237288,0.4622496147919877,0,0.44776119402985076,0,0,0,0,0,0,0,7.395993836671803
"Derik Queen","NOP",14,316,3.2899770466717673,3.6474164133738602,0.1519756838905775,0.6163328197226502,0.6163328197226502,0.4622496147919877,0.303951367781155,0.1519756838905775,0,0,0,0,0,0,5.855161787365177
"Ausar Thompson","DET",11,314,2.4786986831913245,1.6845329249617151,0.45941807044410415,0.31347962382445144,0,0,0.30627871362940273,0,0,0,0,0,0,0,5.172413793103448
"Bobby Portis","MIL",15,313,1.924557351809084,2.2865853658536586,0.4573170731707317,0.15552099533437014,0.7776049766718507,0,0,0,0,0,0,0,0,0,2.021772939346812
"Dean Wade","CLE",14,312,1.7202692595362752,1.9033674963396778,0.14641288433382138,0.6116207951070336,0,0,0.43923865300146414,0,0,0,0,0,0,0,2.140672782874618
"Sam Merrill","CLE",12,311,2.526002971768202,2.391629297458894,0.14947683109118087,0.29542097488921715,0.29542097488921715,0,1.195814648729447,0,0,0,0,0,0,0,3.8404726735598227
"Tre Mann","CHA",14,308,2.5196850393700787,2.3547880690737832,0.3139717425431711,0.1579778830963665,0.47393364928909953,0.315955766192733,0.3139717425431711,0,0,0,0,0,0,0,2.3696682464454977
"Cameron Johnson","DEN",12,306,1.8942383583267561,2.848101265822785,0,0.15748031496062992,0,0,0.31645569620253167,0.15822784810126583,0,0,0,0,0,0,2.5196850393700787
"Josh Hart","NYK",12,306,1.8706157443491815,1.3975155279503106,0.3105590062111801,0.4694835680751174,0.6259780907668232,0.1564945226917058,0.4658385093167702,0.15527950310559005,0,0,0,0,0,0,3.1298904538341157
"Pelle Larsson","MIA",14,305,1.9388516032811334,1.9374068554396424,0.29806259314456035,0.44776119402985076,0,0,1.0432190760059612,0.44709388971684055,0,0,0,0,0,0.14903129657228018,6.119402985074627
"Anthony Edwards","MIN",10,303,1.317829457364341,1.08359133126935,0,0.15527950310559005,0.15527950310559005,0,0,0,0,0,0,0,0,0,6.521739130434782
"Peyton Watson","DEN",13,300,1.909307875894988,1.889763779527559,0.6299212598425197,0.1607717041800643,0.1607717041800643,0.3215434083601286,0.15748031496062992,0,0,0,0,0,0,0,3.054662379421222
"Nikola Jović","MIA",14,299,2.767389678384443,3.1203566121842496,0.7429420505200595,0.15060240963855423,0.30120481927710846,0.15060240963855423,0,0,0,0,0,0,0,0,4.216867469879518
"Kris Murray","POR",13,298,1.8067556952081696,2.3547880690737832,0.15698587127158556,0.15723270440251572,0.15723270440251572,0,0,0,0,0,0,0,0,0.15698587127158556,0.7861635220125787
"Klay Thompson","DAL",14,298,0.774593338497289,0.7739938080495357,0,0,0.15503875968992248,0,0.15479876160990713,0,0,0,0,0,0,0,0.46511627906976744
"Zaccharie Risacher","ATL",12,297,1.644479248238058,2.197802197802198,0.15698587127158556,0.3125,0.3125,0.15625,0,0,0,0,0,0,0,0,2.1875
"Tim Hardaway Jr.","DEN",13,296,1.3545816733067728,1.2678288431061806,0.15847860538827258,0.32051282051282054,0.16025641025641027,0,0,0.15847860538827258,0,0,0,0,0,0,2.5641025641025643
"Tyrese Martin","BKN",14,293,1.100762066045724,1.0067114093959733,0.33557046979865773,0,0,0,0.16778523489932887,0,0,0,0,0,0,0,2.051282051282051
"Bruce Brown","DEN",13,292,2.4630541871921183,2.7823240589198037,0.16366612111292964,0.16474464579901152,0,0,0,0,0,0,0,0,0,0,1.9769357495881383
"Luke Kennard","ATL",13,291,1.4851485148514851,1.1627906976744187,0.33222591362126247,0.16393442622950818,0.32786885245901637,0,0.16611295681063123,0,0,0,0,0,0,0,1.4754098360655739
"Landry Shamet","NYK",13,288,1.3968775677896468,1.4754098360655739,0.4918032786885246,0.32948929159802304,0,0,0.4918032786885246,0,0,0,0,0,0,0,3.459637561779242
"Cam Spencer","MEM",15,285,1.761744966442953,1.669449081803005,0.1669449081803005,0.16863406408094436,0,0,0.1669449081803005,0.1669449081803005,0,0,0,0,0,0,3.204047217537943
"Ace Bailey","UTA",14,284,2.887788778877888,4.433497536945813,0,0,0.16583747927031509,0,0,0,0,0,0,0,0,0.16420361247947454,2.3217247097844114
"Patrick Williams","CHI",13,284,1.7959183673469388,2.287581699346405,0.16339869281045752,0.1631321370309951,0.1631321370309951,0.1631321370309951,0,0,0,0,0,0,0,0,2.6101141924959217
"Jaylon Tyson","CLE",11,284,3.508771929824561,2.6578073089700998,0.4983388704318937,0,0.16806722689075632,0.16806722689075632,0.16611295681063123,0,0,0,0.16611295681063123,0,0,0,2.0168067226890756
"Josh Minott","BOS",14,282,2.7927927927927927,2.1314387211367674,0.17761989342806395,0.18281535648994515,0.18281535648994515,0,0.3552397868561279,0,0,0,0,0,0,0,2.5594149908592323
"Mike Conley","MIN",14,282,2.1867115222876365,3.0150753768844223,0,0.16891891891891891,0.16891891891891891,0,0.16750418760469013,0,0,0,0,0,0,0,2.027027027027027
"Ayo Dosunmu","CHI",11,280,1.6088060965283657,1.5177065767284992,0.16863406408094436,0,0.17006802721088435,0,0,0,0,0,0,0,0,0,3.5714285714285716
"Ziaire Williams","BKN",12,279,2.546093064091308,2.4475524475524475,0,0.1763668430335097,0.1763668430335097,0,0,0,0,0,0,0,0,0.34965034965034963,3.527336860670194
"Isaiah Stewart","DET",12,276,3.3333333333333335,2.5996533795493932,1.2131715771230502,1.2433392539964476,0.7104795737122558,0,0,0,0,0,0,0,0,0.3466204506065858,4.618117229129663
"Lonzo Ball","CLE",12,276,1.9950124688279303,2.1848739495798317,0,0.6578947368421053,0.32894736842105265,0,0,0,0,0,0,0,0,0,1.644736842105263
"Reed Sheppard","HOU",12,275,2.1314387211367674,1.7953321364452424,0,0.5272407732864675,0.1757469244288225,0,0,0,0,0,0,0,0,0,1.9332161687170475
"Andre Drummond","PHI",12,274,2.1699819168173597,3.0520646319569122,0.5385996409335727,2.185792349726776,0.36429872495446264,0,0,0,0,0,0,0,0,0.17953321364452424,3.6429872495446265
"Cole Anthony","MIL",14,274,3.3707865168539324,3.9316239316239314,0.17094017094017094,0.17482517482517482,0.34965034965034963,0,0.6837606837606838,0,0,0,0,0,0,0,4.195804195804196
"Luguentz Dort","OKC",9,273,2.2603978300180834,1.7985611510791366,0,0.18181818181818182,0.36363636363636365,0,1.618705035971223,0.17985611510791366,0,0,0,0,0,0,3.8181818181818183
"Brandon Williams","DAL",13,272,1.8867924528301887,2.4054982817869415,0,0.17123287671232876,0,0,0.8591065292096219,0,0,0,0,0,0,0,8.047945205479452
"Josh Okogie","HOU",12,271,2.2747952684258417,2.1314387211367674,0.17761989342806395,0.373134328358209,0,0,1.2433392539964476,0,0,0,0,0,0,0,4.664179104477612
"Egor Dëmin","BKN",13,269,1.9963702359346642,2.8828828828828827,0,0.18281535648994515,0,0,0.18018018018018017,0.18018018018018017,0,0,0,0,0,0.5405405405405406,2.376599634369287
"Isaiah Jackson","IND",14,268,4.049295774647887,4.18848167539267,0.6980802792321117,1.9538188277087034,1.0657193605683837,0.17761989342806395,0,0,0,0,0,0,0,0,5.328596802841918
"Buddy Hield","GSW",16,267,1.6695957820738137,0.8771929824561403,0.17543859649122806,0,0.176056338028169,0,0,0,0,0,0,0,0,0,1.056338028169014
"Malik Monk","SAC",11,267,1.6564952048823016,2.4390243902439024,0,0,0,0,0.6968641114982579,0.17421602787456447,0,0,0,0,0,0,3.8394415357766145
"Miles McBride","NYK",11,267,1.5301530153015301,1.6157989228007181,0.5385996409335727,0,0,0,0.17953321364452424,0,0,0,0,0,0,0,1.8050541516245486
"Simone Fontecchio","MIA",14,266,2.8253424657534247,3.4305317324185247,0.34305317324185247,0.17094017094017094,0.17094017094017094,0.17094017094017094,0,0,0,0,0,0,0,0,2.051282051282051
"Jaylin Williams","OKC",14,266,2.0720720720720722,1.9963702359346642,0.3629764065335753,0.5366726296958855,0.5366726296958855,0,0,0.7259528130671506,0,0,0,0,0,0,2.146690518783542
"Dillon Brooks","PHX",9,265,2.862254025044723,1.7730496453900708,0.5319148936170213,0.18050541516245489,0.9025270758122743,0,0.5319148936170213,0,0,0,0,0,0,0,4.873646209386282
"Keon Ellis","SAC",14,262,2.9490616621983916,3.9285714285714284,0.35714285714285715,0.17889087656529518,0.17889087656529518,0,0.8928571428571429,0,0,0,0,0,0,0,2.146690518783542
"Craig Porter Jr.","CLE",15,259,1.3711151736745886,1.639344262295082,0,0.1834862385321101,0,0,0.36429872495446264,0,0,0,0,0,0,0,2.5688073394495414
"Isaiah Joe","OKC",10,258,1.6483516483516483,1.465201465201465,0,0.18315018315018314,0,0,1.465201465201465,0.3663003663003663,0,0,0,0,0,0,4.761904761904762
"Kyle Filipowski","UTA",13,258,3.339517625231911,3.142329020332717,0.7393715341959335,0.37243947858473,0.5586592178770949,0,0,0.36968576709796674,0,0,0,0,0,0.18484288354898337,3.910614525139665
"Jose Alvarado","NOP",13,258,1.9848771266540643,2.059925093632959,0,0.3816793893129771,0,0,0.9363295880149812,0,0,0,0,0,0,0,4.00763358778626
"Jarred Vanderbilt","LAL",14,257,2.5210084033613445,2.2304832713754648,0.5576208178438662,0.7504690431519699,0.5628517823639775,0.18761726078799248,0.18587360594795538,0,0,0,0,0,0,0,3.189493433395872
"Tari Eason","HOU",11,255,1.6775396085740912,1.651376146788991,0,0,0,0.1893939393939394,0,0,0,0,0,0,0,0,0.946969696969697
"LaMelo Ball","CHA",8,255,2.374429223744292,2.394106813996317,0,0.5434782608695652,0.36231884057971014,0.18115942028985507,0.9208103130755064,0,0,0,0,0,0,0,6.521739130434782
"Jakob Poeltl","TOR",10,254,3.3488372093023258,3.903345724907063,0.37174721189591076,1.48975791433892,0.5586592178770949,0.186219739292365,0,0,0,0,0,0,0,0,4.655493482309125
"Jamal Shead","TOR",14,253,2.707749766573296,2.793296089385475,0.37243947858473,0.18726591760299627,0.18726591760299627,0,2.0484171322160147,0.186219739292365,0,0,0,0,0,0,4.868913857677903
"Mouhamed Gueye","ATL",15,253,2.827521206409048,2.443609022556391,0.5639097744360902,0.1890359168241966,0,0,0,0,0,0,0,0,0,0,1.890359168241966
"Jalen Suggs","ORL",11,253,3.6044362292051755,3.8817005545286505,0.5545286506469501,0.18484288354898337,0.18484288354898337,0.5545286506469501,0.9242144177449169,0.36968576709796674,0,0,0,0,0,0,5.175600739371534
"Will Richard","GSW",14,252,2.859778597785978,3.5185185185185186,0.37037037037037035,0.5514705882352942,0,0,0.18518518518518517,0.18518518518518517,0,0,0,0,0,0,3.125
"Nicolas Batum","LAC",14,250,2.8084252758274824,2.2222222222222223,0.20202020202020202,0.199203187250996,0.199203187250996,0,0,0,0,0,0,0,0,0,0.5976095617529881
"Dalton Knecht","LAL",14,249,1.8286814244465832,2.2988505747126435,0,0,0.38684719535783363,0,0,0,0,0,0,0,0,0,1.1605415860735009
"Goga Bitadze","ORL",15,249,2.9013539651837523,3.6538461538461537,1.1538461538461537,0.5836575875486382,0.19455252918287938,0,0,0,0,0,0,0,0,0,3.8910505836575875
"Aaron Wiggins","OKC",9,248,1.9342359767891684,2.5242718446601944,0,0,0.1926782273603083,0,0,0,0,0,0,0,0,0,1.1560693641618498
"Khris Middleton","WAS",10,248,3.142857142857143,3.041825095057034,0.19011406844106463,0.19083969465648856,0.7633587786259542,0,0.38022813688212925,0.19011406844106463,0,0,0,0,0,0,3.053435114503817
"Corey Kispert","WAS",13,247,1.5755329008341057,2.0484171322160147,0,0,0.18450184501845018,0,0.186219739292365,0,0,0,0,0,0,0,2.7675276752767526
"Vít Krejčí","ATL",11,247,2.75049115913556,2.1442495126705654,0.1949317738791423,0.19801980198019803,0.19801980198019803,0,0.3898635477582846,0,0,0,0,0,0,0,1.5841584158415842
"Al Horford","GSW",11,243,1.762977473065622,2.1442495126705654,0.1949317738791423,0.1968503937007874,0.984251968503937,0,0,0,0,0,0,0,0,0,0.984251968503937
"Bam Adebayo","MIA",8,243,1.2218045112781954,0.7504690431519699,0.18761726078799248,0.7532956685499058,0,0,0.18761726078799248,0.18761726078799248,0,0,0,0,0,0,6.5913370998116765
"Steven Adams","HOU",11,239,2.4665981500513876,1.4462809917355373,1.2396694214876034,1.4314928425357873,0.8179959100204499,0,0,0,0,0,0,0,0,0.2066115702479339,4.08997955010225
"Oso Ighodaro","PHX",15,236,3.810504634397528,3.8539553752535496,0.4056795131845842,0,0.8368200836820083,0.41841004184100417,0.2028397565922921,0,0,0,0,0,0,0.2028397565922921,3.9748953974895396
"Gradey Dick","TOR",14,234,1.1904761904761905,1.1952191235059761,0.398406374501992,0.3952569169960474,0,0,0,0.199203187250996,0,0,0,0,0,0,3.7549407114624507
"Jordan Clarkson","NYK",13,233,2.7892561983471076,2.6804123711340204,0.6185567010309279,0,0.4140786749482402,0,0.41237113402061853,0,0,0,0,0,0,0,2.898550724637681
"Kristaps Porziņģis","ATL",9,232,2.7663934426229506,2.658486707566462,0.40899795501022496,0.4106776180698152,0.4106776180698152,0.2053388090349076,0,0,0,0,0,0,0,0,8.829568788501026
"Sandro Mamukelashvili","TOR",13,232,2.293120638085743,2.589641434262948,0.199203187250996,0.1996007984031936,0.3992015968063872,0,0,0,0,0,0,0,0,0,2.9940119760479043
"Dru Smith","MIA",14,232,2.4390243902439024,2.529182879377432,0,0.3913894324853229,0,0,0.38910505836575876,0.38910505836575876,0,0,0,0,0,0,2.544031311154599
"Quinten Post","GSW",16,227,1.8722466960352422,1.9736842105263157,0.43859649122807015,0.22123893805309736,0.22123893805309736,0,0.21929824561403508,0,0,0,0,0,0,0,1.5486725663716814
"Cam Thomas","BKN",8,226,1.6198704103671706,1.5184381778741864,0,0,0,0.21505376344086022,0.6507592190889371,0,0,0,0,0,0,0,9.67741935483871
"Keaton Wallace","ATL",14,222,2.1715526601520088,2.3605150214592276,0,0,0.21978021978021978,0,0.2145922746781116,0,0,0,0,0,0,0,1.7582417582417582
"Cam Whitmore","WAS",13,221,1.7763845350052248,1.6632016632016633,0.8316008316008316,0,0.21008403361344538,0,0,0,0,0,0,0,0,0,2.73109243697479
"Collin Murray-Boyles","TOR",11,220,3,3.303964757709251,0.22026431718061673,0.2242152466367713,0.2242152466367713,0,0,0,0,0,0,0,0,0,2.4663677130044843
"Daniss Jenkins","DET",10,219,1.7241379310344827,1.935483870967742,0,0,0.2159827213822894,0,0.43010752688172044,0,0,0,0,0,0,0,3.8876889848812093
"Trendon Watford","PHI",10,213,3.125,3.5714285714285716,0,0.6696428571428571,0.6696428571428571,0.22321428571428573,0.6696428571428571,0,0,0,0,0,0,0,5.133928571428571
"Brook Lopez","LAC",14,213,2.8135990621336457,2.7842227378190256,0.46403712296983757,0.23696682464454977,1.4218009478672986,0,0,0,0,0,0,0,0,0.23201856148491878,4.028436018957346
"Jordan Poole","NOP",7,212,2.027027027027027,1.1286681715575622,0.22573363431151242,0.449438202247191,0,0,1.1286681715575622,0.22573363431151242,0,0,0,0,0,0,8.764044943820224
"Bogdan Bogdanović","LAC",8,209,2.573529411764706,2.93398533007335,0.7334963325183375,0.7371007371007371,0,0,0,0,0,0,0,0,0,0,3.6855036855036856
"Jalen Smith","CHI",13,208,3.013392857142857,3.7610619469026547,0,0.9009009009009009,0.45045045045045046,0,0.6637168141592921,0.22123893805309736,0,0,0,0,0,0,4.72972972972973
"Daniel Gafford","DAL",9,207,2.9342723004694835,4.491725768321513,0,0.9324009324009324,0,0,0,0,0,0,0,0,0,0,6.0606060606060606
"Day'Ron Sharpe","BKN",13,206,3.823178016726404,3.349282296650718,0.9569377990430622,1.431980906921241,1.1933174224343674,0.2386634844868735,0.23923444976076555,0,0,0,0,0,0,0,5.966587112171838
"Jordan Goodwin","PHX",12,205,2.347417840375587,1.3921113689095128,0.46403712296983757,0,0.2375296912114014,0.2375296912114014,0,0,0,0,0,0,0,0,1.4251781472684086
"Luka Garza","BOS",14,205,5.269461077844311,6.175771971496437,1.9002375296912113,1.2077294685990339,0.7246376811594203,0,0.4750593824228028,0.2375296912114014,0,0,0,0,0,0,5.555555555555555
"Drew Eubanks","SAC",14,205,2.2041763341067284,2.314814814814815,0,0.9302325581395349,0.6976744186046512,0,0,0,0,0,0,0,0,0,5.348837209302325
"De'Aaron Fox","SAS",6,204,1.8561484918793503,1.6091954022988506,0,0.234192037470726,0.234192037470726,0,0.45977011494252873,0.22988505747126436,0,0,0,0,0,0,4.4496487119437935
"Tony Bradley","IND",14,204,4.285714285714286,4.028436018957346,1.4218009478672986,0.9569377990430622,0.9569377990430622,0,0.23696682464454977,0,0,0,0,0,0,0,3.827751196172249
"Vince Williams Jr.","MEM",10,203,2.4676850763807288,1.4018691588785046,0.2336448598130841,0,0.7092198581560284,0,0.4672897196261682,0.2336448598130841,0,0,0,0,0,0,3.309692671394799
"Jay Huff","IND",14,202,3.2110091743119265,3.8901601830663615,0.9153318077803204,1.1494252873563218,0.22988505747126436,0.45977011494252873,0.2288329519450801,0,0,0,0,0,0,0,2.9885057471264367
"Kawhi Leonard","LAC",6,201,0.8588957055214724,0.49019607843137253,0.24509803921568626,0.2457002457002457,0,0,0,0,0,0,0,0,0,0,5.15970515970516
"Jaxson Hayes","LAL",12,200,2.176541717049577,2.8846153846153846,0.7211538461538461,0.7299270072992701,0.48661800486618007,0,0.7211538461538461,0,0,0,0,0,0,0,6.569343065693431
"Andrew Nembhard","IND",7,200,2.026221692491061,1.6786570743405276,0,0,0.47393364928909953,0,0,0.23980815347721823,0,0,0,0,0,0,6.161137440758294
"Caris LeVert","DET",10,198,1.4167650531286895,2.1176470588235294,0,0.23696682464454977,0,0,0,0,0,0,0,0,0,0,3.3175355450236967
"Jaylen Clark","MIN",12,197,3.4313725490196076,2.6634382566585955,0.24213075060532688,0.49627791563275436,0.24813895781637718,0,0.48426150121065376,0,0,0,0,0,0,0,2.729528535980149
"Jordan Hawkins","NOP",13,194,1.0309278350515463,1.5424164524421593,0,0,0,0,0,0.2570694087403599,0,0,0,0,0,0,1.8087855297157622
"Tobias Harris","DET",6,193,2.1712907117008444,2.6315789473684212,0,0.24330900243309003,0.24330900243309003,0,0,0,0,0,0,0,0,0,3.1630170316301705
"Tyus Jones","ORL",15,193,1.1464968152866242,1.288659793814433,0.25773195876288657,0.2518891687657431,0,0,0.5154639175257731,0,0,0,0,0,0,0,1.0075566750629723
"Nique Clifford","SAC",10,192,2.738095238095238,3.8095238095238093,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,0,1.6666666666666667
"Brice Sensabaugh","UTA",13,191,2.754491017964072,3.32541567695962,0.2375296912114014,0,0.24154589371980675,0,0,0.2375296912114014,0,0,0,0,0,0,3.140096618357488
"Marvin Bagley III","WAS",13,190,3.2142857142857144,4.534606205250597,0.477326968973747,0.4750593824228028,0.4750593824228028,0,0.2386634844868735,0.2386634844868735,0,0,0,0,0,0,3.8004750593824226
"Jeremiah Robinson-Earl","IND",9,187,1.2755102040816326,1.2531328320802004,0.2506265664160401,0.2597402597402597,0,0,0.2506265664160401,0,0,0,0,0,0,0,2.857142857142857
"Jalen Wilson","BKN",12,185,2.1828103683492497,2.1739130434782608,0.8152173913043478,0,0,0,0.5434782608695652,0,0,0,0,0,0,0,3.287671232876712
"Jordan Walsh","BOS",11,184,3.611111111111111,4.087193460490464,0.2724795640326976,0.28328611898017,0,0,0.5449591280653951,0,0,0,0,0,0,0,1.4164305949008498
"Alex Caruso","OKC",10,183,0.9234828496042217,0.7894736842105263,0.2631578947368421,0.26455026455026454,0,0,1.0526315789473684,0.2631578947368421,0,0,0,0,0,0,2.6455026455026456
"Larry Nance Jr.","CLE",12,181,4.503311258278146,4.485488126649076,0.7915567282321899,0,0.7978723404255319,0,0.7915567282321899,0,0,0,0,0,0,0,1.8617021276595744
"Walter Clayton Jr.","UTA",11,178,2.6041666666666665,2.842377260981912,0.25839793281653745,0,0.26246719160104987,0,0.25839793281653745,0,0,0,0,0,0,0,3.4120734908136483
"Adem Bona","PHI",12,177,2.406417112299465,2.1108179419525066,1.3192612137203166,0.8130081300813008,0.5420054200542005,0,0.2638522427440633,0,0,0,0,0,0,0,3.5230352303523036
"Yves Missi","NOP",9,175,1.9257221458046767,1.6483516483516483,0.5494505494505495,0.27548209366391185,0.5509641873278237,0,0.27472527472527475,0,0,0,0,0,0,0,4.132231404958677
"Taurean Prince","MIL",8,169,2.8846153846153846,2.185792349726776,0.546448087431694,0.27624309392265195,0,0,0.273224043715847,0,0,0,0,0,0,0,1.1049723756906078
"Paul Reed","DET",13,163,3.404255319148936,3.0985915492957745,1.408450704225352,0.2857142857142857,1.1428571428571428,0.2857142857142857,0.28169014084507044,0,0,0,0,0,0,0,3.4285714285714284
"Luke Kornet","SAS",7,163,1.908957415565345,2.3323615160349855,0.5830903790087464,0.8875739644970414,0.2958579881656805,0,0.5830903790087464,0,0,0,0,0,0,0.5830903790087464,5.325443786982248
"RayJ Dennis","IND",11,161,2.3154848046309695,2.8901734104046244,0.28901734104046245,0.2898550724637681,0,0,0.28901734104046245,0,0,0,0,0,0,0,2.318840579710145
"Jabari Walker","PHI",13,158,3.400309119010819,3.6809815950920246,1.2269938650306749,0.9345794392523364,0,0,0,0.6134969325153374,0,0,0,0,0,0.3067484662576687,3.115264797507788
"Zion Williamson","NOP",5,157,1.82648401826484,2.719033232628399,0,0.3067484662576687,0,0.6134969325153374,0,0,0,0,0,0,0,0,11.349693251533742
"Nick Richards","PHX",15,156,3.6163522012578615,3.1446540880503147,1.5723270440251573,0.9433962264150944,0.6289308176100629,0,0,0,0,0,0,0,0,0,6.289308176100629
"Jonas Valančiūnas","DEN",13,155,4.220779220779221,4.53074433656958,0.32362459546925565,0.9771986970684039,1.6286644951140066,0,0,0,0,0,0,0,0,0.6472491909385113,9.446254071661238
"Justin Edwards","PHI",11,154,3.3950617283950617,2.147239263803681,0.3067484662576687,0,0.3105590062111801,0,0.3067484662576687,0,0,0,0,0,0,0,0.9316770186335404
"Walker Kessler","UTA",5,154,3.5541195476575123,2.26537216828479,1.6181229773462784,0,1.6129032258064515,0,0,0,0,0,0,0,0,0,3.870967741935484
"Isaiah Collier","UTA",6,152,2.857142857142857,3.0211480362537766,0,0,0.5988023952095808,0.5988023952095808,0.3021148036253776,0,0,0,0,0,0,0,4.790419161676646
"John Konchar","MEM",13,151,1.557632398753894,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.3105590062111801
"Anthony Davis","DAL",5,149,2.0602218700475436,2.5157232704402515,0.31446540880503143,1.597444089456869,0.3194888178913738,0,0,0.31446540880503143,0,0,0,0,0,0.31446540880503143,9.26517571884984
"Drake Powell","BKN",8,149,2.857142857142857,2.6936026936026938,0.3367003367003367,0.6711409395973155,0.33557046979865773,0,0,0,0,0,0,0,0,0,1.342281879194631
"Taylor Hendricks","UTA",9,148,0.6289308176100629,0.6309148264984227,0,0,0,0,0,0,0,0,0,0,0,0,1.567398119122257
"Gary Payton II","GSW",15,148,2.848101265822785,2.7522935779816513,1.2232415902140672,0.32786885245901637,0.32786885245901637,0.32786885245901637,0,0,0,0,0,0,0,0,0.32786885245901637
"Tyrese Proctor","CLE",12,142,3.4188034188034186,1.0067114093959733,0.6711409395973155,0.34843205574912894,0.34843205574912894,0.34843205574912894,0.33557046979865773,0.33557046979865773,0,0,0,0,0,0,2.7874564459930316
"Dylan Harper","SAS",6,140,3.2085561497326203,3.1914893617021276,0.3546099290780142,0.35842293906810035,0,0,0,0,0,0,0,0,0,0,4.301075268817204
"Joel Embiid","PHI",6,140,2.2530329289428077,1.7421602787456445,0.6968641114982579,0.3448275862068966,1.0344827586206897,0.3448275862068966,0,0,0,0,0,0,0,0,10
"Trae Young","ATL",5,139,1.468189233278956,1.6339869281045751,0,0,0,0,1.6339869281045751,0,0,0,0,0,0,0,11.726384364820847
"Karlo Matković","NOP",12,137,2.4734982332155475,3.1578947368421053,0.3508771929824561,0.35587188612099646,0.35587188612099646,0,0,0.3508771929824561,0,0,0,0,0,0,2.8469750889679717
"Hugo González","BOS",11,136,3.676470588235294,3.597122302158273,0.3597122302158273,0.7518796992481203,0.37593984962406013,0,0.7194244604316546,0.3597122302158273,0,0,0,0,0,0,3.3834586466165413
"Rob Dillingham","MIN",12,136,2.413793103448276,3.4364261168384878,0.3436426116838488,0,0,0,0,0,0,0,0,0,0,0,2.422145328719723
"Ousmane Dieng","OKC",12,135,1.8018018018018018,2.097902097902098,0.34965034965034963,0,0.37174721189591076,0,0,0,0,0,0,0,0,0,0.7434944237918215
"Moussa Cisse","DAL",11,133,4.181184668989547,4.810996563573883,1.0309278350515463,2.1201413427561837,1.0600706713780919,0,0,0,0,0,0,0,0,0,7.067137809187279
"Jonathan Isaac","ORL",14,133,1.8083182640144666,2.482269503546099,0,1.1070110701107012,0,0,0.3546099290780142,0,0,0,0,0,0,0,4.428044280442805
"Jeremy Sochan","SAS",8,132,4.166666666666667,3.5587188612099645,0.35587188612099646,0.36900369003690037,0.36900369003690037,0.36900369003690037,0.7117437722419929,0,0,0,0,0,0,0,3.690036900369004
"Jaden Hardy","DAL",12,131,2.276707530647986,1.7543859649122806,0,0,0,0,0.3508771929824561,0,0,0,0,0,0,0,3.8461538461538463
"Caleb Martin","DAL",13,130,4.18848167539267,4.1522491349480966,1.0380622837370241,0,0.352112676056338,0,0,0,0,0,0,0,0,0,1.7605633802816902
"Amir Coffey","MIL",13,128,1.1342155009451795,1.1152416356877324,0,0,0,0,0.37174721189591076,0,0,0,0,0,0,0,1.1538461538461537
"Chaz Lanier","DET",11,128,0.5474452554744526,0,0.36496350364963503,0,0,0,0,0,0,0,0,0,0,0,1.094890510948905
