"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Keon Ellis","SAC",14,262,1.876675603217158,3.0357142857142856,0,0,1.6071428571428572,0.08108108108108109,1.4285714285714286,0.07017543859649122,0.07555555555555556,0.7155635062611807,0,0,0.17889087656529518,0.006666666666666667,0.5366726296958855,0.02830188679245283,0.015625,0.030303030303030304,0.09523809523809523,0.13333333333333333,0.08235294117647059,0.034482758620689655,0.03125,0,0,0.024691358024691357,0.04,0,0
"Craig Porter Jr.","CLE",15,259,3.8391224862888484,4.007285974499089,0.18214936247723132,0.05555555555555555,2.3679417122040074,0.11926605504587157,1.4571948998178506,0.07142857142857142,0.09502262443438914,3.669724770642202,0.1834862385321101,0.05263157894736842,1.651376146788991,0.08181818181818182,1.834862385321101,0.07246376811594203,0.07661290322580645,0.08333333333333333,0.13725490196078433,0.13636363636363635,0.07692307692307693,0.047619047619047616,0.047619047619047616,0.09615384615384616,0.125,0.07272727272727272,0.07142857142857142,2,0.06896551724137931
"Isaiah Joe","OKC",10,258,3.021978021978022,4.761904761904762,0.3663003663003663,0.16666666666666666,1.6483516483516483,0.07086614173228346,2.7472527472527473,0.1111111111111111,0.0916030534351145,1.2820512820512822,0,0,0.3663003663003663,0.0196078431372549,0.9157509157509157,0.031446540880503145,0.02681992337164751,0.047619047619047616,0.06153846153846154,0.15,0.12612612612612611,0.041666666666666664,0,0.03636363636363636,0,0.016666666666666666,0.07692307692307693,0,0
"Kyle Filipowski","UTA",13,258,6.771799628942486,9.796672828096119,0.5545286506469501,0.3333333333333333,3.6968576709796674,0.20408163265306123,5.545286506469501,0.19480519480519481,0.1984126984126984,3.7243947858473,0.37243947858473,0.13333333333333333,1.1173184357541899,0.057692307692307696,2.2346368715083798,0.08053691275167785,0.07114624505928854,0.16666666666666666,0.23214285714285715,0.16666666666666666,0.2,0.1794871794871795,0.058823529411764705,0.07142857142857142,0,0.1016949152542373,0,1,0.02564102564102564
"Jose Alvarado","NOP",13,258,2.9300567107750473,4.681647940074907,0.37453183520599254,0.2222222222222222,0.9363295880149812,0.058823529411764705,3.3707865168539324,0.10975609756097561,0.09236947791164658,1.1450381679389312,0,0,0.3816793893129771,0.015873015873015872,0.7633587786259542,0.03225806451612903,0.024,0.06060606060606061,0.04878048780487805,0.09090909090909091,0.11538461538461539,0.08823529411764706,0,0.0392156862745098,0,0.030303030303030304,0.04,2,0.04878048780487805
"Jarred Vanderbilt","LAL",14,257,7.282913165266106,10.966542750929367,0.5576208178438662,0.2727272727272727,4.4609665427509295,0.2033898305084746,5.947955390334572,0.2644628099173554,0.23430962343096234,3.5647279549718576,0.18761726078799248,0.0625,2.0637898686679175,0.102803738317757,1.3133208255159474,0.0603448275862069,0.08071748878923767,0.175,0.21052631578947367,0.23809523809523808,0.3111111111111111,0.12903225806451613,0.125,0.0975609756097561,0.07692307692307693,0.045454545454545456,0.10714285714285714,1,0.05
"Tari Eason","HOU",11,255,5.312208760484623,7.522935779816514,0.9174311926605505,0.29411764705882354,2.5688073394495414,0.12612612612612611,4.036697247706422,0.16176470588235295,0.145748987854251,3.0303030303030303,0.1893939393939394,0.06666666666666667,2.462121212121212,0.08552631578947369,0.3787878787878788,0.020202020202020204,0.05976095617529881,0.09523809523809523,0.13333333333333333,0.16666666666666666,0.1619047619047619,0.16129032258064516,0.11363636363636363,0.08450704225352113,0.05405405405405406,0.0136986301369863,0.038461538461538464,4,0.09302325581395349
"LaMelo Ball","CHA",8,255,5.0228310502283104,8.287292817679559,0.5524861878453039,0.14285714285714285,3.6832412523020257,0.15503875968992248,4.051565377532229,0.19642857142857142,0.17427385892116182,1.8115942028985508,0,0,1.4492753623188406,0.07079646017699115,0.36231884057971014,0.014388489208633094,0.03968253968253968,0.0425531914893617,0.2,0.25925925925925924,0.2247191011235955,0.08695652173913043,0.024390243902439025,0.1206896551724138,0,0.009433962264150943,0.030303030303030304,3,0.038461538461538464
"Jakob Poeltl","TOR",10,254,6.976744186046512,8.736059479553903,0.7434944237918215,0.23529411764705882,3.717472118959108,0.16393442622950818,4.275092936802974,0.18253968253968253,0.17338709677419356,5.21415270018622,0.37243947858473,0.08695652173913043,3.35195530726257,0.13533834586466165,1.48975791433892,0.08421052631578947,0.11403508771929824,0.16363636363636364,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.2222222222222222,0.07894736842105263,0.1875,0,0.07246376811594203,0.11538461538461539,1,0.07142857142857142
"Jamal Shead","TOR",14,253,2.3342670401493932,3.7243947858473,0,0,1.86219739292365,0.09174311926605505,1.86219739292365,0.08130081300813008,0.08620689655172414,0.9363295880149812,0,0,0.5617977528089888,0.024793388429752067,0.37453183520599254,0.017094017094017096,0.02100840336134454,0.1276595744680851,0.044444444444444446,0.11764705882352941,0.08791208791208792,0.0625,0,0.06,0,0.020833333333333332,0,1,0.03333333333333333
"Mouhamed Gueye","ATL",15,253,6.032045240339302,7.894736842105263,0.37593984962406013,0.1111111111111111,2.819548872180451,0.13392857142857142,4.6992481203007515,0.16778523489932887,0.1532567049808429,4.158790170132325,0.1890359168241966,0.07142857142857142,1.890359168241966,0.10416666666666667,2.0793950850661624,0.08461538461538462,0.09292035398230089,0.061224489795918366,0.1702127659574468,0.25,0.17094017094017094,0.15625,0.034482758620689655,0.12698412698412698,0.25,0.1,0.05,2,0.05128205128205128
"Jalen Suggs","ORL",11,253,4.066543438077634,6.839186691312385,0,0,2.2181146025878005,0.09090909090909091,4.621072088724584,0.22727272727272727,0.15289256198347106,1.2939001848428835,0,0,0.7393715341959335,0.037383177570093455,0.5545286506469501,0.02564102564102564,0.03125,0.06521739130434782,0.078125,0.18181818181818182,0.2261904761904762,0.23076923076923078,0.06521739130434782,0,0.07692307692307693,0.034482758620689655,0,2,0.04878048780487805
"Will Richard","GSW",14,252,2.952029520295203,2.962962962962963,0,0,1.2962962962962963,0.06363636363636363,1.6666666666666667,0.0891089108910891,0.07582938388625593,2.9411764705882355,0,0,1.286764705882353,0.061946902654867256,1.6544117647058822,0.060810810810810814,0.06130268199233716,0.05405405405405406,0.07407407407407407,0.05263157894736842,0.10256410256410256,0.043478260869565216,0.07317073170731707,0.038461538461538464,0.1,0.058333333333333334,0.07142857142857142,0,0
"Nicolas Batum","LAC",14,250,4.112337011033099,7.070707070707071,0.40404040404040403,0.16666666666666666,5.05050505050505,0.20161290322580644,1.6161616161616161,0.07407407407407407,0.14224137931034483,1.1952191235059761,0,0,0.9960159362549801,0.04807692307692308,0.199203187250996,0.007407407407407408,0.02510460251046025,0.14634146341463414,0.20689655172413793,0.28,0.052083333333333336,0.25,0.12,0.01639344262295082,0.05555555555555555,0.009615384615384616,0,1,0.02702702702702703
"Dalton Knecht","LAL",14,249,2.9836381135707413,4.406130268199234,0.3831417624521073,0.16666666666666666,1.5325670498084292,0.06557377049180328,2.4904214559386975,0.10077519379844961,0.08366533864541832,1.5473887814313345,0,0,0.7736943907156673,0.038461538461538464,0.7736943907156673,0.03389830508474576,0.036036036036036036,0.075,0.06557377049180328,0.047619047619047616,0.06741573033707865,0.175,0.03225806451612903,0.06,0,0.04395604395604396,0,1,0.024390243902439025
"Goga Bitadze","ORL",15,249,7.059961315280464,9.423076923076923,1.3461538461538463,0.4375,3.6538461538461537,0.14960629921259844,4.423076923076923,0.19008264462809918,0.1693548387096774,4.669260700389105,0,0,3.11284046692607,0.12903225806451613,1.556420233463035,0.07407407407407407,0.10344827586206896,0.11363636363636363,0.17142857142857143,0.15384615384615385,0.17,0.2857142857142857,0.19230769230769232,0.10714285714285714,0,0.075,0.07142857142857142,0,0
"Aaron Wiggins","OKC",9,248,3.1914893617021276,4.660194174757281,0.3883495145631068,0.10526315789473684,1.3592233009708738,0.05263157894736842,2.912621359223301,0.125,0.08695652173913043,1.7341040462427746,0,0,0.5780346820809249,0.02702702702702703,1.1560693641618498,0.046511627906976744,0.0375,0.07142857142857142,0.018867924528301886,0.08333333333333333,0.13953488372093023,0.08823529411764706,0.02564102564102564,0.017241379310344827,0.07142857142857142,0.052083333333333336,0.030303030303030304,0,0
"Khris Middleton","WAS",10,248,3.7142857142857144,4.942965779467681,0.19011406844106463,0.06666666666666667,2.091254752851711,0.09482758620689655,2.661596958174905,0.11570247933884298,0.10548523206751055,2.480916030534351,0.3816793893129771,0.11764705882352941,1.1450381679389312,0.04285714285714286,0.9541984732824428,0.046296296296296294,0.04435483870967742,0.09259259259259259,0.09803921568627451,0.09090909090909091,0.10638297872340426,0.14814814814814814,0.046511627906976744,0.038461538461538464,0.05263157894736842,0.047619047619047616,0.041666666666666664,0,0
"Corey Kispert","WAS",13,247,2.7803521779425395,4.8417132216014895,0.37243947858473,0.15384615384615385,2.0484171322160147,0.0738255033557047,2.4208566108007448,0.11016949152542373,0.0898876404494382,0.7380073800738007,0,0,0.5535055350553506,0.024793388429752067,0.18450184501845018,0.0078125,0.01606425702811245,0.018518518518518517,0.07894736842105263,0.21052631578947367,0.11458333333333333,0.09090909090909091,0.027777777777777776,0.015873015873015872,0.045454545454545456,0,0.05,0,0
"Vít Krejčí","ATL",11,247,2.6522593320235757,4.678362573099415,0.1949317738791423,0.07142857142857142,1.949317738791423,0.08064516129032258,2.53411306042885,0.11403508771929824,0.09663865546218488,0.594059405940594,0,0,0,0,0.594059405940594,0.021897810218978103,0.012552301255230125,0.10416666666666667,0.08928571428571429,0,0.09090909090909091,0.19230769230769232,0,0,0,0.020618556701030927,0.025,0,0
"Al Horford","GSW",11,243,4.407443682664055,6.822612085769981,0.3898635477582846,0.25,3.1189083820662766,0.14414414414414414,3.313840155945419,0.1559633027522936,0.15,1.968503937007874,0,0,0.7874015748031497,0.0380952380952381,1.1811023622047243,0.041666666666666664,0.040160642570281124,0.14285714285714285,0.19642857142857142,0,0.13793103448275862,0.22727272727272727,0.047619047619047616,0.021739130434782608,0.058823529411764705,0.045454545454545456,0.029411764705882353,0,0
"Bam Adebayo","MIA",8,243,6.109022556390977,10.694183864915573,0.5628517823639775,0.3333333333333333,5.25328330206379,0.2545454545454545,4.878048780487805,0.18439716312056736,0.2151394422310757,1.5065913370998116,0,0,0.5649717514124294,0.02654867256637168,0.9416195856873822,0.045871559633027525,0.036036036036036036,0.17857142857142858,0.328125,0.1111111111111111,0.1919191919191919,0.16666666666666666,0.06896551724137931,0.014285714285714285,0,0.03896103896103896,0.0625,1,0.016129032258064516
"Steven Adams","HOU",11,239,10.585817060637204,9.710743801652892,0,0,4.338842975206612,0.1891891891891892,5.371900826446281,0.2,0.1950207468879668,11.451942740286299,0,0,8.384458077709612,0.2733333333333333,3.067484662576687,0.18518518518518517,0.24242424242424243,0.16666666666666666,0.21568627450980393,0.16666666666666666,0.1919191919191919,0.22580645161290322,0.3617021276595745,0.2361111111111111,0.22580645161290322,0.19298245614035087,0.16666666666666666,8,0.36363636363636365
"Oso Ighodaro","PHX",15,236,5.0463439752832135,8.113590263691684,0,0,4.462474645030426,0.16923076923076924,3.6511156186612577,0.16363636363636364,0.16666666666666666,1.8828451882845187,0,0,1.0460251046025104,0.04807692307692308,0.8368200836820083,0.03333333333333333,0.04017857142857143,0.11904761904761904,0.234375,0.08333333333333333,0.17857142857142858,0.11538461538461539,0.13043478260869565,0.029411764705882353,0,0.030612244897959183,0.045454545454545456,2,0.1111111111111111
"Gradey Dick","TOR",14,234,3.0753968253968256,4.9800796812749,0,0,2.589641434262948,0.14444444444444443,2.3904382470119523,0.08450704225352113,0.10775862068965517,1.1857707509881423,0,0,0.5928853754940712,0.02654867256637168,0.5928853754940712,0.02857142857142857,0.027522935779816515,0.11764705882352941,0.14634146341463414,0.2,0.08823529411764706,0.075,0.046511627906976744,0,0.0625,0.024390243902439025,0.043478260869565216,1,0.02564102564102564
"Jordan Clarkson","NYK",13,233,2.479338842975207,2.6804123711340204,0,0,0.41237113402061853,0.020618556701030927,2.268041237113402,0.09322033898305085,0.06046511627906977,2.277432712215321,0,0,1.2422360248447204,0.05454545454545454,1.0351966873706004,0.03759398496240601,0.04526748971193416,0.03571428571428571,0,0,0.06741573033707865,0.1724137931034483,0.03773584905660377,0.08888888888888889,0,0.052083333333333336,0,4,0.0784313725490196
"Kristaps Porziņģis","ATL",9,232,5.225409836065574,6.952965235173824,0.20449897750511248,0.1111111111111111,3.2719836400817996,0.13793103448275862,3.476482617586912,0.14912280701754385,0.14347826086956522,3.490759753593429,0,0,2.0533880903490758,0.07692307692307693,1.4373716632443532,0.06862745098039216,0.07327586206896551,0.15,0.15789473684210525,0.05263157894736842,0.13414634146341464,0.1875,0.1509433962264151,0.04081632653061224,0,0.06172839506172839,0.09523809523809523,1,0.016129032258064516
"Sandro Mamukelashvili","TOR",13,232,4.685942173479561,6.772908366533865,0.5976095617529881,0.13636363636363635,1.792828685258964,0.09375,4.382470119521912,0.16541353383458646,0.13537117903930132,2.594810379241517,0,0,0.5988023952095808,0.02654867256637168,1.996007984031936,0.09090909090909091,0.05829596412556054,0.075,0.0975609756097561,0.13333333333333333,0.18478260869565216,0.12195121951219512,0.025,0.0392156862745098,0,0.11904761904761904,0,1,0.034482758620689655
"Dru Smith","MIA",14,232,2.731707317073171,3.11284046692607,0.19455252918287938,0.08333333333333333,1.3618677042801557,0.05511811023622047,1.556420233463035,0.05128205128205128,0.053003533568904596,2.3483365949119372,0.19569471624266144,0.1,1.1741682974559686,0.05825242718446602,0.9784735812133072,0.043478260869565216,0.05045871559633028,0.037037037037037035,0.06451612903225806,0.09090909090909091,0.05405405405405406,0.044444444444444446,0.02631578947368421,0.08620689655172414,0,0.046511627906976744,0.034482758620689655,3,0.10714285714285714
"Quinten Post","GSW",16,227,6.607929515418502,10.087719298245615,0.43859649122807015,0.25,4.824561403508772,0.19469026548672566,4.824561403508772,0.1864406779661017,0.19047619047619047,3.0973451327433628,0.22123893805309736,0.1,0.4424778761061947,0.02666666666666667,2.433628318584071,0.08870967741935484,0.06532663316582915,0.18181818181818182,0.21212121212121213,0.14285714285714285,0.15555555555555556,0.2857142857142857,0.047619047619047616,0.023809523809523808,0,0.07291666666666667,0.14285714285714285,1,0.02564102564102564
"Cam Thomas","BKN",8,226,1.187904967602592,1.735357917570499,0,0,0,0,1.735357917570499,0.08602150537634409,0.04060913705583756,0.6451612903225806,0,0,0.43010752688172044,0.017543859649122806,0.21505376344086022,0.008771929824561403,0.013157894736842105,0,0,0,0.047619047619047616,0.16666666666666666,0.029411764705882353,0.017857142857142856,0,0.011764705882352941,0,2,0.028169014084507043
"Keaton Wallace","ATL",14,222,2.7144408251900107,5.150214592274678,0.2145922746781116,0.1,1.7167381974248928,0.08421052631578947,3.218884120171674,0.12605042016806722,0.10747663551401869,0.21978021978021978,0,0,0,0,0.21978021978021978,0.008130081300813009,0.0045662100456621,0.13333333333333333,0.06666666666666667,0.05,0.10638297872340426,0.2,0,0,0,0.011627906976744186,0,1,0.03333333333333333
"Cam Whitmore","WAS",13,221,3.134796238244514,4.573804573804574,0.2079002079002079,0.05555555555555555,1.4553014553014554,0.05737704918032787,2.9106029106029108,0.13725490196078433,0.09375,1.680672268907563,0.21008403361344538,0.06666666666666667,1.050420168067227,0.04132231404958678,0.42016806722689076,0.0196078431372549,0.03139013452914798,0.047619047619047616,0.06349206349206349,0.058823529411764705,0.14285714285714285,0.12,0.08823529411764706,0.015625,0.043478260869565216,0.011494252873563218,0.06666666666666667,1,0.023809523809523808
"Collin Murray-Boyles","TOR",11,220,4.222222222222222,4.185022026431718,0.22026431718061673,0.1,1.7621145374449338,0.08888888888888889,2.202643171806167,0.08928571428571429,0.0891089108910891,4.260089686098655,0.2242152466367713,0.09090909090909091,2.242152466367713,0.09259259259259259,1.7937219730941705,0.07476635514018691,0.08372093023255814,0.14705882352941177,0.05128205128205128,0.058823529411764705,0.06578947368421052,0.1388888888888889,0.06382978723404255,0.13636363636363635,0.058823529411764705,0.03488372093023256,0.23809523809523808,3,0.09375
"Daniss Jenkins","DET",10,219,2.2629310344827585,2.795698924731183,0.21505376344086022,0.0625,1.075268817204301,0.04854368932038835,1.5053763440860215,0.06862745098039216,0.05853658536585366,1.7278617710583153,0,0,1.079913606911447,0.041666666666666664,0.6479481641468683,0.03296703296703297,0.037914691943127965,0.030303030303030304,0.05084745762711865,0.09090909090909091,0.08641975308641975,0,0,0.06666666666666667,0.05555555555555555,0.03389830508474576,0.03125,1,0.025
"Trendon Watford","PHI",10,213,5.245535714285714,7.589285714285714,0.44642857142857145,0.18181818181818182,2.232142857142857,0.10526315789473684,4.910714285714286,0.176,0.14545454545454545,2.9017857142857144,0.22321428571428573,0.06666666666666667,1.1160714285714286,0.042735042735042736,1.5625,0.07954545454545454,0.05853658536585366,0.1,0.1111111111111111,0.10526315789473684,0.16,0.24,0.058823529411764705,0.04081632653061224,0,0.08571428571428572,0.05555555555555555,1,0.043478260869565216
"Brook Lopez","LAC",14,213,3.634232121922626,6.2645011600928076,0.23201856148491878,0.07692307692307693,3.9443155452436196,0.18085106382978725,2.0881670533642693,0.07627118644067797,0.12264150943396226,0.9478672985781991,0,0,0.47393364928909953,0.02702702702702703,0.47393364928909953,0.018018018018018018,0.021621621621621623,0.14705882352941177,0.2222222222222222,0.13333333333333333,0.08247422680412371,0.047619047619047616,0,0.05128205128205128,0,0,0.09090909090909091,0,0
"Jordan Poole","NOP",7,212,1.3513513513513513,2.0316027088036117,0.22573363431151242,0.1111111111111111,0.45146726862302483,0.03333333333333333,1.3544018058690745,0.05263157894736842,0.04597701149425287,0.6741573033707865,0,0,0.6741573033707865,0.022727272727272728,0,0,0.012711864406779662,0.03225806451612903,0.05,0,0.05747126436781609,0.037037037037037035,0.015873015873015872,0.03508771929824561,0,0,0,1,0.018518518518518517
"Bogdan Bogdanović","LAC",8,209,3.676470588235294,6.845965770171149,0.24449877750611246,0.06666666666666667,1.7114914425427872,0.06862745098039216,4.88997555012225,0.1724137931034483,0.12385321100917432,0.4914004914004914,0,0,0,0,0.4914004914004914,0.019801980198019802,0.011428571428571429,0.08823529411764706,0.08888888888888889,0,0.18556701030927836,0.10526315789473684,0,0,0,0.024096385542168676,0,1,0.027777777777777776
"Jalen Smith","CHI",13,208,9.151785714285714,12.389380530973451,1.1061946902654867,0.29411764705882354,5.3097345132743365,0.22429906542056074,5.9734513274336285,0.2903225806451613,0.255,5.8558558558558556,0,0,3.828828828828829,0.15178571428571427,2.027027027027027,0.09473684210526316,0.12560386473429952,0.22916666666666666,0.225,0.21052631578947367,0.29508196721311475,0.28125,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.08571428571428572,0.12,1,0.021739130434782608
"Daniel Gafford","DAL",9,207,6.220657276995305,7.801418439716312,0.4728132387706856,0.14285714285714285,2.600472813238771,0.09821428571428571,4.7281323877068555,0.2,0.14622641509433962,4.662004662004662,0,0,3.9627039627039626,0.17894736842105263,0.6993006993006993,0.02912621359223301,0.10101010101010101,0.0975609756097561,0.07407407407407407,0.17647058823529413,0.1951219512195122,0.2222222222222222,0.2413793103448276,0.17647058823529413,0.06666666666666667,0.0273972602739726,0.03333333333333333,2,0.16666666666666666
"Day'Ron Sharpe","BKN",13,206,8.363201911589009,9.330143540669857,0.9569377990430622,0.3333333333333333,4.30622009569378,0.21176470588235294,4.0669856459330145,0.2073170731707317,0.20958083832335328,7.398568019093079,0.477326968973747,0.125,3.1026252983293556,0.16455696202531644,3.818615751789976,0.12903225806451613,0.14285714285714285,0.2222222222222222,0.19444444444444445,0.23076923076923078,0.23728813559322035,0.13043478260869565,0.125,0.175,0.2,0.1276595744680851,0.13333333333333333,0,0
"Jordan Goodwin","PHX",12,205,5.28169014084507,6.0324825986078885,0,0,2.5522041763341066,0.13253012048192772,3.480278422273782,0.14150943396226415,0.13756613756613756,4.513064133016627,0.2375296912114014,0.09090909090909091,2.137767220902613,0.09375,2.137767220902613,0.08737864077669903,0.09045226130653267,0.1875,0.07692307692307693,0.16666666666666666,0.1625,0.07692307692307693,0.11538461538461539,0.10909090909090909,0,0.10126582278481013,0.041666666666666664,1,0.02564102564102564
"Luka Garza","BOS",14,205,7.065868263473054,5.938242280285036,0,0,3.8004750593824226,0.17582417582417584,2.137767220902613,0.08823529411764706,0.12953367875647667,8.21256038647343,0,0,3.6231884057971016,0.16304347826086957,4.5893719806763285,0.1347517730496454,0.1459227467811159,0.2413793103448276,0.15217391304347827,0.125,0.0963855421686747,0.05263157894736842,0.19047619047619047,0.2,0.0967741935483871,0.11570247933884298,0.25,1,0.05555555555555555
"Drew Eubanks","SAC",14,205,4.524361948955916,6.944444444444445,0.9259259259259259,0.3076923076923077,2.7777777777777777,0.12631578947368421,3.240740740740741,0.1320754716981132,0.12935323383084577,2.0930232558139537,0,0,0.9302325581395349,0.037383177570093455,1.1627906976744187,0.06944444444444445,0.05027932960893855,0.17391304347826086,0.13333333333333333,0,0.09090909090909091,0.2413793103448276,0,0.03125,0.07407407407407407,0.05454545454545454,0.11764705882352941,0,0
"De'Aaron Fox","SAS",6,204,2.2041763341067284,2.7586206896551726,0,0,1.839080459770115,0.07692307692307693,0.9195402298850575,0.03773584905660377,0.05714285714285714,1.639344262295082,0,0,0.702576112412178,0.041666666666666664,0.936768149882904,0.0392156862745098,0.040229885057471264,0.09302325581395349,0.045454545454545456,0.11764705882352941,0.0379746835443038,0.037037037037037035,0.1111111111111111,0.024390243902439025,0,0.05714285714285714,0,4,0.09090909090909091
"Tony Bradley","IND",14,204,5.714285714285714,4.502369668246446,0.47393364928909953,0.18181818181818182,0.7109004739336493,0.0410958904109589,3.3175355450236967,0.1346153846153846,0.096045197740113,6.937799043062201,0,0,5.502392344497608,0.16911764705882354,1.4354066985645932,0.06,0.1228813559322034,0,0.0625,0,0.07894736842105263,0.2857142857142857,0.22448979591836735,0.15714285714285714,0.058823529411764705,0.05128205128205128,0.09090909090909091,2,0.125
"Vince Williams Jr.","MEM",10,203,5.522914218566393,8.644859813084112,0.2336448598130841,0.08333333333333333,2.5700934579439254,0.14102564102564102,5.841121495327103,0.1937984496124031,0.17391304347826086,2.3640661938534278,0,0,1.6548463356973995,0.06862745098039216,0.7092198581560284,0.0297029702970297,0.04926108374384237,0.2777777777777778,0.10526315789473684,0.09090909090909091,0.21782178217821782,0.10714285714285714,0.13793103448275862,0.03278688524590164,0.08333333333333333,0.012658227848101266,0.09090909090909091,2,0.04878048780487805
"Jay Huff","IND",14,202,4.587155963302752,5.949656750572083,1.1441647597254005,0.35714285714285715,1.8306636155606408,0.08791208791208792,2.9748283752860414,0.11304347826086956,0.10194174757281553,3.218390804597701,0.22988505747126436,0.05263157894736842,1.839080459770115,0.06779661016949153,1.1494252873563218,0.0364963503649635,0.050980392156862744,0.08823529411764706,0.10638297872340426,0,0.11764705882352941,0.1,0.08888888888888889,0.01818181818181818,0.16666666666666666,0.028037383177570093,0.06666666666666667,0,0
"Kawhi Leonard","LAC",6,201,4.171779141104294,7.107843137254902,0.9803921568627451,0.3333333333333333,3.1862745098039214,0.14772727272727273,2.9411764705882355,0.13186813186813187,0.13966480446927373,1.2285012285012284,0,0,0,0,1.2285012285012284,0.054945054945054944,0.0273224043715847,0.18181818181818182,0.13725490196078433,0.13333333333333333,0.13513513513513514,0.11764705882352941,0,0,0,0.07352941176470588,0,3,0.058823529411764705
"Jaxson Hayes","LAL",12,200,5.92503022974607,8.173076923076923,0.7211538461538461,0.2727272727272727,4.5673076923076925,0.2235294117647059,2.8846153846153846,0.11764705882352941,0.1657754010695187,3.6496350364963503,0,0,1.70316301703163,0.09090909090909091,1.9464720194647203,0.0761904761904762,0.08241758241758242,0.07692307692307693,0.3111111111111111,0.21428571428571427,0.14285714285714285,0.04,0.043478260869565216,0.0975609756097561,0.15384615384615385,0.07407407407407407,0.08333333333333333,0,0
"Andrew Nembhard","IND",7,200,1.430274135876043,2.3980815347721824,0.47961630695443647,0.08,0.23980815347721823,0.014084507042253521,1.6786570743405276,0.07216494845360824,0.047619047619047616,0.47393364928909953,0,0,0.47393364928909953,0.017094017094017096,0,0,0.009523809523809525,0,0.02702702702702703,0,0.07042253521126761,0.07692307692307693,0.030303030303030304,0.016129032258064516,0,0,0,0,0
"Caris LeVert","DET",10,198,2.0070838252656436,3.5294117647058822,0.23529411764705882,0.0625,1.6470588235294117,0.07608695652173914,1.6470588235294117,0.06140350877192982,0.06796116504854369,0.47393364928909953,0,0,0.23696682464454977,0.010638297872340425,0.23696682464454977,0.011235955056179775,0.01092896174863388,0.047619047619047616,0.1111111111111111,0,0.06944444444444445,0.047619047619047616,0,0.021739130434782608,0,0,0.04,0,0
"Jaylen Clark","MIN",12,197,3.553921568627451,3.389830508474576,0,0,1.4527845036319613,0.06060606060606061,1.937046004842615,0.07339449541284404,0.0673076923076923,3.7220843672456576,0,0,1.488833746898263,0.06382978723404255,2.2332506203473947,0.09090909090909091,0.07772020725388601,0.125,0.023255813953488372,0,0.06976744186046512,0.08695652173913043,0.07692307692307693,0.06976744186046512,0,0.1,0.06896551724137931,3,0.125
"Jordan Hawkins","NOP",13,194,3.2216494845360826,4.884318766066838,0.5141388174807198,0.2222222222222222,1.0282776349614395,0.05263157894736842,3.341902313624679,0.10743801652892562,0.08629441624365482,1.550387596899225,0,0,0.5167958656330749,0.02127659574468085,1.0335917312661498,0.04819277108433735,0.03389830508474576,0.08333333333333333,0.030303030303030304,0,0.10309278350515463,0.125,0.05263157894736842,0,0,0.04285714285714286,0.07692307692307693,2,0.045454545454545456
"Tobias Harris","DET",6,193,4.342581423401689,7.416267942583732,0.23923444976076555,0.058823529411764705,4.784688995215311,0.1834862385321101,2.3923444976076556,0.13333333333333333,0.16304347826086957,1.2165450121654502,0,0,0.9732360097323601,0.030534351145038167,0.24330900243309003,0.013157894736842105,0.024154589371980676,0.18421052631578946,0.17543859649122806,0.21428571428571427,0.1111111111111111,0.19047619047619047,0.021739130434782608,0.04285714285714286,0,0.017857142857142856,0,2,0.05128205128205128
"Tyus Jones","ORL",15,193,1.6560509554140128,2.577319587628866,0,0,1.5463917525773196,0.06521739130434782,1.0309278350515463,0.04878048780487805,0.05747126436781609,0.7556675062972292,0,0,0.5037783375314862,0.018691588785046728,0.2518891687657431,0.009345794392523364,0.014018691588785047,0.045454545454545456,0.03773584905660377,0.17647058823529413,0.03278688524590164,0.09523809523809523,0,0.022222222222222223,0.06666666666666667,0.013333333333333334,0,0,0
"Nique Clifford","SAC",10,192,3.5714285714285716,5.476190476190476,0,0,2.857142857142857,0.14457831325301204,2.619047619047619,0.1111111111111111,0.12637362637362637,1.6666666666666667,0,0,1.4285714285714286,0.057692307692307696,0.23809523809523808,0.01282051282051282,0.038461538461538464,0.17647058823529413,0.16071428571428573,0,0.1267605633802817,0.07142857142857142,0,0.07692307692307693,0.043478260869565216,0.016129032258064516,0,1,0.03333333333333333
