"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Kris Murray","POR",13,298,0.9433962264150944,0,0.4716981132075472,0,0,0,0,0.047619047619047616,0.07317073170731707,0
"Klay Thompson","DAL",14,298,0.9302325581395349,4,0,0,0,0,0.15503875968992248,0,0,0
"Zaccharie Risacher","ATL",12,297,2.96875,0,1.40625,0.625,0.15625,0,0.15625,0.07462686567164178,0.12,0.01694915254237288
"Tim Hardaway Jr.","DEN",13,296,2.8846153846153846,0,0.9615384615384616,0.16025641025641027,0.16025641025641027,0.16025641025641027,0.4807692307692308,0.06306306306306306,0.14634146341463414,0.014285714285714285
"Tyrese Martin","BKN",14,293,1.8803418803418803,1,0.6837606837606838,0.5128205128205128,0.17094017094017094,0,0.17094017094017094,0.047619047619047616,0.09090909090909091,0.01639344262295082
"Bruce Brown","DEN",13,292,2.471169686985173,0,1.1532125205930808,0.16474464579901152,0,0,0.16474464579901152,0.09210526315789473,0.12962962962962962,0
"Luke Kennard","ATL",13,291,2.1311475409836067,2,0.32786885245901637,0,0.16393442622950818,0.16393442622950818,0.4918032786885246,0.039473684210526314,0.0625,0.022727272727272728
"Landry Shamet","NYK",13,288,5.107084019769357,0,1.3179571663920921,0.16474464579901152,0.6589785831960461,0,0.32948929159802304,0.12244897959183673,0.25806451612903225,0.05970149253731343
"Cam Spencer","MEM",15,285,4.3844856661045535,1,1.854974704890388,0.16863406408094436,0,0,0.3372681281618887,0.10377358490566038,0.28205128205128205,0
"Ace Bailey","UTA",14,284,2.8192371475953566,0,1.1608623548922057,0.16583747927031509,0,0,0.33167495854063017,0.05982905982905983,0.09859154929577464,0
"Patrick Williams","CHI",13,284,3.2626427406199023,0,1.3050570962479608,0.3262642740619902,0,0,0.4893964110929853,0.09195402298850575,0.21052631578947367,0
"Jaylon Tyson","CLE",11,284,2.1848739495798317,0,1.0084033613445378,0.5042016806722689,0,0,0.33613445378151263,0.06451612903225806,0.14634146341463414,0
"Josh Minott","BOS",14,282,3.473491773308958,0,1.6453382084095065,0.18281535648994515,0,0,0.18281535648994515,0.10227272727272728,0.1956521739130435,0
"Mike Conley","MIN",14,282,2.5337837837837838,3,0.5067567567567568,0,0,0,0.5067567567567568,0.046875,0.13043478260869565,0
"Ayo Dosunmu","CHI",11,280,5.442176870748299,2,2.5510204081632653,0.6802721088435374,0,0,0.3401360544217687,0.12195121951219512,0.1875,0
"Ziaire Williams","BKN",12,279,4.938271604938271,0,1.5873015873015872,0.3527336860670194,0.7054673721340388,0.3527336860670194,0.3527336860670194,0.12264150943396226,0.2727272727272727,0.0547945205479452
"Isaiah Stewart","DET",12,276,4.9733570159857905,0,1.5985790408525755,0.7104795737122558,0,0,1.2433392539964476,0.08653846153846154,0.1323529411764706,0
"Lonzo Ball","CLE",12,276,1.644736842105263,0,0.16447368421052633,0,0.32894736842105265,0,0.16447368421052633,0.02666666666666667,0.06666666666666667,0.016666666666666666
"Reed Sheppard","HOU",12,275,1.5817223198594024,0,0.70298769771529,0.5272407732864675,0,0,0.351493848857645,0.034782608695652174,0.08695652173913043,0
"Andre Drummond","PHI",12,274,4.371584699453552,0,1.092896174863388,0.36429872495446264,0,0,1.2750455373406193,0.08450704225352113,0.10909090909090909,0
"Cole Anthony","MIL",14,274,2.6223776223776225,0,1.048951048951049,0.5244755244755245,0,0,0.5244755244755245,0.047244094488188976,0.06666666666666667,0
"Luguentz Dort","OKC",9,273,2.3636363636363638,0,1.2727272727272727,0.18181818181818182,0,0,0,0.0958904109589041,0.2413793103448276,0
"Brandon Williams","DAL",13,272,8.047945205479452,0,3.767123287671233,0.5136986301369864,0,0,0.5136986301369864,0.16417910447761194,0.21359223300970873,0
"Josh Okogie","HOU",12,271,4.104477611940299,0,1.6791044776119404,0,0,0,0.373134328358209,0.125,0.24324324324324326,0
"Egor Dëmin","BKN",13,269,1.6453382084095065,0,0.18281535648994515,0,0.18281535648994515,0,0.3656307129798903,0.011627906976744186,0.043478260869565216,0
"Isaiah Jackson","IND",14,268,6.039076376554174,0,2.4866785079928952,0.7104795737122558,0,0,0.8880994671403197,0.15384615384615385,0.15384615384615385,0
"Buddy Hield","GSW",16,267,2.288732394366197,1,0.704225352112676,0.176056338028169,0.176056338028169,0,0.176056338028169,0.05319148936170213,0.1111111111111111,0.017241379310344827
"Malik Monk","SAC",11,267,3.4904013961605584,0,1.3961605584642234,0,0,0,0.34904013961605584,0.06557377049180328,0.1111111111111111,0
"Miles McBride","NYK",11,267,1.8050541516245486,0,0.9025270758122743,0.36101083032490977,0,0,0.18050541516245489,0.049019607843137254,0.125,0
"Simone Fontecchio","MIA",14,266,3.58974358974359,3,0.5128205128205128,0,0.8547008547008547,0.3418803418803419,0,0.07079646017699115,0.08333333333333333,0.06493506493506493
"Jaylin Williams","OKC",14,266,1.2522361359570662,0,0.35778175313059035,0.17889087656529518,0,0,0.35778175313059035,0.02702702702702703,0.2,0
"Dillon Brooks","PHX",9,265,6.317689530685921,0,1.8050541516245486,0.5415162454873647,0.36101083032490977,0,1.0830324909747293,0.07741935483870968,0.11764705882352941,0.02857142857142857
"Keon Ellis","SAC",14,262,1.7889087656529516,0,0.5366726296958855,0,0,0,0.35778175313059035,0.038461538461538464,0.125,0
"Craig Porter Jr.","CLE",15,259,2.2018348623853212,0,0.5504587155963303,0.3669724770642202,0,0,0.7339449541284404,0.04477611940298507,0.075,0
"Isaiah Joe","OKC",10,258,4.761904761904762,0,1.2820512820512822,0,0.3663003663003663,0,0.5494505494505495,0.07142857142857142,0.25925925925925924,0.011764705882352941
"Kyle Filipowski","UTA",13,258,5.400372439478585,0,1.86219739292365,0.37243947858473,0.186219739292365,0,0.74487895716946,0.11702127659574468,0.1724137931034483,0.027777777777777776
"Jose Alvarado","NOP",13,258,2.480916030534351,0,1.1450381679389312,0.19083969465648856,0,0,0.19083969465648856,0.06976744186046512,0.17142857142857143,0
"Jarred Vanderbilt","LAL",14,257,3.5647279549718576,0,0.9380863039399625,0.18761726078799248,0,0,0.9380863039399625,0.09259259259259259,0.125,0
"Tari Eason","HOU",11,255,1.3257575757575757,0,0.3787878787878788,0.1893939393939394,0,0,0.3787878787878788,0.020833333333333332,0.046511627906976744,0
"LaMelo Ball","CHA",8,255,7.065217391304348,2,2.1739130434782608,0.36231884057971014,0.18115942028985507,0.18115942028985507,1.2681159420289856,0.08227848101265822,0.1411764705882353,0.0136986301369863
"Jakob Poeltl","TOR",10,254,6.517690875232774,0,2.0484171322160147,0.186219739292365,0,0,1.303538175046555,0.14666666666666667,0.14666666666666667,0
"Jamal Shead","TOR",14,253,2.9962546816479403,0,1.1235955056179776,0.18726591760299627,0.18726591760299627,0.18726591760299627,0.37453183520599254,0.09722222222222222,0.17647058823529413,0.02631578947368421
"Mouhamed Gueye","ATL",15,253,1.890359168241966,0,1.3232514177693762,0.7561436672967864,0,0,0,0.08235294117647059,0.15217391304347827,0
"Jalen Suggs","ORL",11,253,5.730129390018484,2,1.8484288354898337,0,0.18484288354898337,0,0.5545286506469501,0.11,0.2127659574468085,0.018867924528301886
"Will Richard","GSW",14,252,4.595588235294118,1,1.838235294117647,0.18382352941176472,0.18382352941176472,0.18382352941176472,0.36764705882352944,0.12643678160919541,0.23809523809523808,0.022222222222222223
"Nicolas Batum","LAC",14,250,0.796812749003984,0,0.199203187250996,0,0,0,0.199203187250996,0.017241379310344827,0.16666666666666666,0
"Dalton Knecht","LAL",14,249,1.7408123791102514,0,0.9671179883945842,0.19342359767891681,0,0,0,0.056818181818181816,0.11904761904761904,0
"Goga Bitadze","ORL",15,249,5.642023346303502,0,1.556420233463035,0.5836575875486382,0,0,1.7509727626459144,0.1568627450980392,0.17777777777777778,0
"Aaron Wiggins","OKC",9,248,1.7341040462427746,0,0.9633911368015414,0.1926782273603083,0,0,0,0.043478260869565216,0.09090909090909091,0
"Khris Middleton","WAS",10,248,3.6259541984732824,2,0.7633587786259542,0,0.3816793893129771,0,0.3816793893129771,0.06976744186046512,0.07142857142857142,0.06666666666666667
"Corey Kispert","WAS",13,247,3.5055350553505535,0,1.845018450184502,0.922509225092251,0,0,0.36900369003690037,0.12987012987012986,0.3333333333333333,0
"Vít Krejčí","ATL",11,247,1.9801980198019802,0,0.39603960396039606,0,0.39603960396039606,0,0,0.046511627906976744,0.09090909090909091,0.03125
"Al Horford","GSW",11,243,0.7874015748031497,0,0.3937007874015748,0,0,0,0,0.029411764705882353,0.09523809523809523,0
"Bam Adebayo","MIA",8,243,6.779661016949152,2,3.2015065913371,0.3766478342749529,0,0,0.3766478342749529,0.1223021582733813,0.18478260869565216,0
"Steven Adams","HOU",11,239,4.703476482617587,0,1.8404907975460123,0.20449897750511248,0,0,0.6134969325153374,0.15789473684210525,0.15789473684210525,0
"Oso Ighodaro","PHX",15,236,3.3472803347280333,0,1.6736401673640167,0.8368200836820083,0,0,0.41841004184100417,0.13114754098360656,0.13114754098360656,0
"Gradey Dick","TOR",14,234,5.533596837944664,1,2.1739130434782608,0.1976284584980237,0,0,0.5928853754940712,0.12359550561797752,0.2619047619047619,0
"Jordan Clarkson","NYK",13,233,4.554865424430642,0,1.4492753623188406,0.2070393374741201,0.6211180124223602,0,0,0.08771929824561403,0.11864406779661017,0.05454545454545454
"Kristaps Porziņģis","ATL",9,232,10.472279260780287,0,4.312114989733059,0.8213552361396304,0,0,1.2320328542094456,0.16030534351145037,0.2441860465116279,0
"Sandro Mamukelashvili","TOR",13,232,4.990019960079841,0,2.594810379241517,0.5988023952095808,0,0,0.1996007984031936,0.1511627906976744,0.23636363636363636,0
"Dru Smith","MIA",14,232,2.73972602739726,1,1.36986301369863,0.19569471624266144,0,0,0,0.0958904109589041,0.16666666666666666,0
"Quinten Post","GSW",16,227,1.5486725663716814,0,0.6637168141592921,0.22123893805309736,0,0,0.22123893805309736,0.04054054054054054,0.13636363636363635,0
"Cam Thomas","BKN",8,226,11.827956989247312,1,3.870967741935484,1.075268817204301,0.43010752688172044,0,1.7204301075268817,0.136986301369863,0.18,0.043478260869565216
"Keaton Wallace","ATL",14,222,1.3186813186813187,0,0.6593406593406593,0,0,0,0,0.04918032786885246,0.11538461538461539,0
"Cam Whitmore","WAS",13,221,4.201680672268908,0,1.8907563025210083,0.8403361344537815,0,0,0.6302521008403361,0.08653846153846154,0.12857142857142856,0
"Collin Murray-Boyles","TOR",11,220,4.708520179372197,0,2.0179372197309418,0.2242152466367713,0,0,0.4484304932735426,0.11842105263157894,0.15517241379310345,0
"Daniss Jenkins","DET",10,219,3.4557235421166306,0,0.8639308855291576,0,0,0,0.8639308855291576,0.04040404040404041,0.05714285714285714,0
"Trendon Watford","PHI",10,213,4.241071428571429,0,2.232142857142857,1.1160714285714286,0,0,0.44642857142857145,0.14285714285714285,0.1724137931034483,0
"Brook Lopez","LAC",14,213,2.6066350710900474,0,0.9478672985781991,0.23696682464454977,0,0,0.47393364928909953,0.04938271604938271,0.14814814814814814,0
"Jordan Poole","NOP",7,212,7.191011235955056,5,1.797752808988764,0.2247191011235955,0.2247191011235955,0,0.898876404494382,0.08411214953271028,0.1702127659574468,0.016666666666666666
"Bogdan Bogdanović","LAC",8,209,3.194103194103194,0,1.4742014742014742,0.2457002457002457,0,0,0.2457002457002457,0.08450704225352113,0.2,0
"Jalen Smith","CHI",13,208,4.2792792792792795,0,2.4774774774774775,1.1261261261261262,0,0,0.22522522522522523,0.10377358490566038,0.21568627450980393,0
"Daniel Gafford","DAL",9,207,6.293706293706293,0,3.4965034965034967,1.1655011655011656,0,0,0.2331002331002331,0.22727272727272727,0.22727272727272727,0
"Day'Ron Sharpe","BKN",13,206,7.159904534606206,0,3.1026252983293556,0.954653937947494,0,0,0.954653937947494,0.203125,0.25,0
"Jordan Goodwin","PHX",12,205,1.9002375296912113,0,0.4750593824228028,0.2375296912114014,0.2375296912114014,0,0.2375296912114014,0.04,0.05555555555555555,0.02564102564102564
"Luka Garza","BOS",14,205,6.280193236714976,0,2.657004830917874,0.966183574879227,0,0,0.966183574879227,0.15942028985507245,0.22916666666666666,0
"Drew Eubanks","SAC",14,205,7.209302325581396,0,2.7906976744186047,0.6976744186046512,0,0,1.1627906976744187,0.18461538461538463,0.1875,0
"De'Aaron Fox","SAS",6,204,3.981264637002342,0,2.107728337236534,0.702576112412178,0,0,0.234192037470726,0.08181818181818182,0.12857142857142856,0
"Tony Bradley","IND",14,204,4.545454545454546,0,1.9138755980861244,0.23923444976076555,0,0,0.4784688995215311,0.12698412698412698,0.12903225806451613,0
"Vince Williams Jr.","MEM",10,203,4.25531914893617,1,1.6548463356973995,0.2364066193853428,0,0,0.4728132387706856,0.09090909090909091,0.21212121212121213,0
"Jay Huff","IND",14,202,2.9885057471264367,0,1.3793103448275863,0.22988505747126436,0,0,0.22988505747126436,0.07792207792207792,0.21428571428571427,0
"Kawhi Leonard","LAC",6,201,6.6339066339066335,1,2.7027027027027026,0.9828009828009828,0,0,0.9828009828009828,0.09821428571428571,0.14285714285714285,0
"Jaxson Hayes","LAL",12,200,3.40632603406326,0,1.4598540145985401,0.48661800486618007,0,0,0.48661800486618007,0.14285714285714285,0.14634146341463414,0
"Andrew Nembhard","IND",7,200,8.76777251184834,2,3.5545023696682465,0.47393364928909953,0,0,0.7109004739336493,0.14150943396226415,0.22727272727272727,0
"Caris LeVert","DET",10,198,4.739336492890995,0,1.6587677725118484,0.47393364928909953,0,0,0.9478672985781991,0.0945945945945946,0.1590909090909091,0
"Jaylen Clark","MIN",12,197,3.970223325062035,0,1.488833746898263,0,0,0,0.49627791563275436,0.11538461538461539,0.2,0
"Jordan Hawkins","NOP",13,194,1.8087855297157622,0,0.25839793281653745,0,0.25839793281653745,0,0.25839793281653745,0.014084507042253521,0.03225806451612903,0
"Tobias Harris","DET",6,193,4.37956204379562,0,2.18978102189781,0.9732360097323601,0,0,0.48661800486618007,0.11842105263157894,0.1875,0
"Tyus Jones","ORL",15,193,0,0,0,0,0,0,0,0,0,0
"Nique Clifford","SAC",10,192,2.380952380952381,0,1.1904761904761905,0,0,0,0,0.08928571428571429,0.15151515151515152,0
"Brice Sensabaugh","UTA",13,191,3.6231884057971016,0,2.1739130434782608,0.7246376811594203,0,0,0,0.0967741935483871,0.3103448275862069,0
"Marvin Bagley III","WAS",13,190,4.98812351543943,0,2.8503562945368173,1.187648456057007,0,0,0.2375296912114014,0.18461538461538463,0.2033898305084746,0
"Jeremiah Robinson-Earl","IND",9,187,2.3376623376623376,0,1.0389610389610389,0.5194805194805194,0.2597402597402597,0,0,0.08928571428571429,0.10526315789473684,0.05555555555555555
"Jalen Wilson","BKN",12,185,3.5616438356164384,0,1.36986301369863,0.273972602739726,0,0,0.547945205479452,0.08333333333333333,0.23809523809523808,0
"Jordan Walsh","BOS",11,184,1.13314447592068,0,0.56657223796034,0,0,0,0,0.046511627906976744,0.07692307692307693,0
"Alex Caruso","OKC",10,183,1.5873015873015872,0,0.5291005291005291,0,0,0,0.26455026455026454,0.037037037037037035,0.10526315789473684,0
"Larry Nance Jr.","CLE",12,181,0.7978723404255319,0,0.5319148936170213,0.26595744680851063,0,0,0,0.037037037037037035,0.07142857142857142,0
"Walter Clayton Jr.","UTA",11,178,3.674540682414698,0,1.3123359580052494,0.7874015748031497,0.26246719160104987,0,0.5249343832020997,0.10526315789473684,0.18518518518518517,0.03333333333333333
"Adem Bona","PHI",12,177,4.336043360433604,0,1.084010840108401,0,0,0,1.3550135501355014,0.16666666666666666,0.17391304347826086,0
"Yves Missi","NOP",9,175,4.958677685950414,0,2.479338842975207,0.5509641873278237,0,0,0.27548209366391185,0.20930232558139536,0.20930232558139536,0
"Taurean Prince","MIL",8,169,0.8287292817679558,0,0.5524861878453039,0.27624309392265195,0,0,0,0.05128205128205128,0.18181818181818182,0
"Paul Reed","DET",13,163,3.4285714285714284,0,1.7142857142857142,0.5714285714285714,0,0,0.2857142857142857,0.1,0.11538461538461539,0
"Luke Kornet","SAS",7,163,4.733727810650888,0,2.366863905325444,0,0,0,0,0.2,0.2,0
"RayJ Dennis","IND",11,161,2.608695652173913,1,0.2898550724637681,0,0,0,0.8695652173913043,0.014084507042253521,0.029411764705882353,0
"Jabari Walker","PHI",13,158,1.557632398753894,0,0.6230529595015576,0.3115264797507788,0,0,0.3115264797507788,0.05128205128205128,0.07407407407407407,0
"Zion Williamson","NOP",5,157,17.484662576687118,0,8.588957055214724,1.5337423312883436,0,0,0.9202453987730062,0.27722772277227725,0.27722772277227725,0
"Nick Richards","PHX",15,156,7.861635220125786,1,3.459119496855346,0,0,0,0.31446540880503143,0.2037037037037037,0.2037037037037037,0
"Jonas Valančiūnas","DEN",13,155,10.749185667752442,0,3.9087947882736156,0.3257328990228013,0,0,1.6286644951140066,0.14285714285714285,0.15384615384615385,0
"Justin Edwards","PHI",11,154,0.9316770186335404,0,0.3105590062111801,0.3105590062111801,0,0,0.3105590062111801,0.018867924528301886,0.06666666666666667,0
"Walker Kessler","UTA",5,154,6.451612903225806,0,3.5483870967741935,0.6451612903225806,0,0,0,0.2391304347826087,0.2894736842105263,0
"Isaiah Collier","UTA",6,152,8.083832335329342,0,3.592814371257485,0.8982035928143712,0,0,0.8982035928143712,0.26666666666666666,0.3,0
"John Konchar","MEM",13,151,0.3105590062111801,0,0.3105590062111801,0.3105590062111801,0,0,0,0.041666666666666664,0.125,0
"Anthony Davis","DAL",5,149,9.904153354632587,1,4.15335463258786,0.3194888178913738,0,0,0.6389776357827476,0.14942528735632185,0.17105263157894737,0
"Drake Powell","BKN",8,149,1.0067114093959733,0,0.33557046979865773,0.33557046979865773,0,0,0.33557046979865773,0.02564102564102564,0.038461538461538464,0
"Taylor Hendricks","UTA",9,148,2.5078369905956115,0,0.31347962382445144,0,0,0,0.9404388714733543,0.024390243902439025,0.041666666666666664,0
"Gary Payton II","GSW",15,148,0,0,0,0,0,0,0,0,0,0
"Tyrese Proctor","CLE",12,142,2.4390243902439024,0,0.6968641114982579,0,0.34843205574912894,0,0,0.046153846153846156,0.08695652173913043,0.023809523809523808
"Dylan Harper","SAS",6,140,6.451612903225806,0,3.5842293906810037,1.4336917562724014,0,0,0.35842293906810035,0.14285714285714285,0.17857142857142858,0
"Joel Embiid","PHI",6,140,12.068965517241379,0,5.862068965517241,1.3793103448275863,0.3448275862068966,0,0.3448275862068966,0.1782178217821782,0.2361111111111111,0.034482758620689655
"Trae Young","ATL",5,139,12.703583061889251,1,4.5602605863192185,1.3029315960912051,0,0,2.2801302931596092,0.175,0.25925925925925924,0
"Karlo Matković","NOP",12,137,2.8469750889679717,0,1.0676156583629892,0,0,0,0.35587188612099646,0.075,0.0967741935483871,0
"Hugo González","BOS",11,136,0.37593984962406013,0,0,0,0,0,0.37593984962406013,0,0,0
"Rob Dillingham","MIN",12,136,3.8062283737024223,0,1.3840830449826989,0.3460207612456747,0.3460207612456747,0,0,0.07692307692307693,0.0784313725490196,0.07142857142857142
"Ousmane Dieng","OKC",12,135,1.486988847583643,0,0.7434944237918215,0,0,0,0,0.05263157894736842,0.09523809523809523,0
"Moussa Cisse","DAL",11,133,8.8339222614841,0,3.5335689045936394,1.0600706713780919,0,0,1.4134275618374559,0.2702702702702703,0.2702702702702703,0
"Jonathan Isaac","ORL",14,133,4.428044280442805,0,1.845018450184502,0,0,0,0.36900369003690037,0.1388888888888889,0.29411764705882354,0
"Jeremy Sochan","SAS",8,132,3.321033210332103,0,0.7380073800738007,0.36900369003690037,0,0,1.1070110701107012,0.05714285714285714,0.09090909090909091,0
"Jaden Hardy","DAL",12,131,5.244755244755245,0,2.097902097902098,0.34965034965034963,0,0,0.6993006993006993,0.1016949152542373,0.23076923076923078,0
"Caleb Martin","DAL",13,130,2.816901408450704,0,1.7605633802816902,0.704225352112676,0,0,0,0.2,0.2777777777777778,0
"Amir Coffey","MIL",13,128,1.1538461538461537,0,0,0,0.38461538461538464,0,0,0.05,0,0.1111111111111111
"Chaz Lanier","DET",11,128,1.094890510948905,0,0,0,0.36496350364963503,0,0,0.024390243902439025,0,0.02702702702702703
"Ochai Agbaji","TOR",9,125,2.985074626865672,0,1.1194029850746268,0,0,0,0.373134328358209,0.10714285714285714,0.1875,0
"Ja'Kobe Walter","TOR",11,123,2.7888446215139444,0,1.1952191235059761,0.398406374501992,0,0,0.398406374501992,0.09090909090909091,0.2727272727272727,0
"Bilal Coulibaly","WAS",5,123,5.813953488372093,0,2.7131782945736433,0,0.3875968992248062,0.3875968992248062,0,0.1568627450980392,0.20588235294117646,0.058823529411764705
"Bradley Beal","LAC",6,121,3.292181069958848,0,1.646090534979424,0,0,0,0,0.07692307692307693,0.12121212121212122,0
"Micah Peavy","NOP",10,118,0.819672131147541,0,0,0,0,0,0.4098360655737705,0,0,0
"Cody Williams","UTA",9,118,1.1494252873563218,0,0.7662835249042146,0.3831417624521073,0,0,0,0.06451612903225806,0.11764705882352941,0
"Precious Achiuwa","SAC",7,118,5.158730158730159,0,2.7777777777777777,1.1904761904761905,0,0,0.3968253968253968,0.2,0.25925925925925924,0
"Sidy Cissoko","POR",9,117,4.032258064516129,0,2.0161290322580645,0.4032258064516129,0,0,0.4032258064516129,0.19230769230769232,0.29411764705882354,0
"Guerschon Yabusele","NYK",12,116,2.479338842975207,0,0.8264462809917356,0,0,0,0.4132231404958678,0.06060606060606061,0.18181818181818182,0
"Mitchell Robinson","NYK",7,116,1.3043478260869565,0,0.43478260869565216,0.43478260869565216,0,0,0.43478260869565216,0.045454545454545456,0.045454545454545456,0
"Terrence Shannon Jr.","MIN",7,115,2.928870292887029,0,1.2552301255230125,0,0,0,0,0.0967741935483871,0.15,0
"Dwight Powell","DAL",12,114,7.086614173228346,0,1.968503937007874,0.7874015748031497,0,0,2.3622047244094486,0.3333333333333333,0.3333333333333333,0
"Chris Paul","LAC",9,114,0.4444444444444444,1,0,0,0,0,0,0,0,0
"Baylor Scheierman","BOS",11,113,0.45248868778280543,1,0,0,0,0,0,0,0,0
"Kevin Love","UTA",8,112,5.150214592274678,0,1.2875536480686696,0,0,0,1.2875536480686696,0.1,0.42857142857142855,0
"Liam McNeeley","CHA",9,112,6.382978723404255,0,2.127659574468085,0.425531914893617,0,0,1.2765957446808511,0.15151515151515152,0.3333333333333333,0
"Bronny James","LAL",10,111,0.8810572687224669,0,0,0,0,0,0.44052863436123346,0,0,0
"Bones Hyland","MIN",12,108,1.7467248908296944,0,0.4366812227074236,0,0,0,0.4366812227074236,0.02631578947368421,0.06666666666666667,0
"Clint Capela","HOU",11,108,4.62962962962963,0,1.8518518518518519,0,0,0,0.46296296296296297,0.13793103448275862,0.13793103448275862,0
"Robert Williams III","POR",9,108,0.44642857142857145,0,0.44642857142857145,0.44642857142857145,0,0,0,0.03571428571428571,0.04,0
"Isaiah Livers","PHX",9,104,2.73972602739726,1,0.45662100456621,0,0.45662100456621,0,0,0.09523809523809523,0.3333333333333333,0.05555555555555555
"Cam Christie","LAC",9,104,7.614213197969543,0,2.030456852791878,0,0.5076142131979695,0,1.015228426395939,0.13513513513513514,0.21052631578947367,0.05555555555555555
"Brooks Barnhizer","OKC",13,103,1.9230769230769231,0,0.9615384615384616,0,0,0,0,0.125,0.13333333333333333,0
"Justin Champagnie","WAS",12,101,8.21256038647343,0,4.3478260869565215,0.4830917874396135,0,0,0,0.2727272727272727,0.391304347826087,0
"Quenton Jackson","IND",5,101,8.256880733944953,0,2.293577981651376,0.45871559633027525,0.45871559633027525,0,1.3761467889908257,0.14285714285714285,0.1724137931034483,0.07692307692307693
"Dominick Barlow","PHI",4,100,3.9215686274509802,0,2.450980392156863,0.9803921568627451,0,0,0,0.2,0.2631578947368421,0
"Kobe Sanders","LAC",6,100,3.4653465346534653,0,1.9801980198019802,0.49504950495049505,0,0,0,0.10810810810810811,0.25,0
"Trayce Jackson-Davis","GSW",9,100,5.339805825242719,0,3.3980582524271843,1.4563106796116505,0,0,0,0.21875,0.21875,0
"Pat Spencer","GSW",9,99,5.911330049261084,0,2.955665024630542,0,0,0,0,0.13043478260869565,0.18181818181818182,0
"Javon Small","MEM",8,99,4.694835680751174,0,1.8779342723004695,0.4694835680751174,0.4694835680751174,0,0,0.15625,0.3333333333333333,0.05
"Kevon Looney","NOP",7,99,2.926829268292683,0,0.975609756097561,0,0,0,0.4878048780487805,0.08,0.10526315789473684,0
"Bennedict Mathurin","IND",3,98,19.32367149758454,1,9.178743961352657,1.932367149758454,0.4830917874396135,0,0.4830917874396135,0.31746031746031744,0.4418604651162791,0.05
"Blake Wesley","POR",6,98,4.672897196261682,0,1.8691588785046729,0.9345794392523364,0,0,0.9345794392523364,0.1111111111111111,0.15384615384615385,0
"Nigel Hayes-Davis","PHX",12,97,0,0,0,0,0,0,0,0,0,0
"Ben Saraf","BKN",7,97,4.040404040404041,0,1.5151515151515151,0,0,0,0.5050505050505051,0.1,0.17647058823529413,0
"Pat Connaughton","CHA",10,94,4.761904761904762,0,2.1164021164021163,0.5291005291005291,0,0,0.5291005291005291,0.12903225806451613,0.2857142857142857,0
"Nick Smith Jr.","LAL",6,90,1.5706806282722514,0,1.0471204188481675,0.5235602094240838,0,0,0,0.05263157894736842,0.1,0
"KJ Simpson","CHA",6,90,2.197802197802198,0,0.5494505494505495,0,0,0,0.5494505494505495,0.02631578947368421,0.041666666666666664,0
"Taelon Peter","IND",10,90,1.5544041450777202,0,0,0,0.5181347150259067,0,0,0.04,0,0.043478260869565216
"Gabe Vincent","LAL",4,88,1.639344262295082,0,0,0,0.546448087431694,0,0,0.058823529411764705,0,0.07142857142857142
"Branden Carlson","OKC",10,86,2.3121387283236996,0,0.5780346820809249,0,0,0,0.5780346820809249,0.03225806451612903,0.0625,0
"Julian Phillips","CHI",12,84,0,0,0,0,0,0,0,0,0,0
"Jett Howard","ORL",10,84,0,0,0,0,0,0,0,0,0,0
"Tidjane Salaün","CHA",7,83,3.488372093023256,0,1.1627906976744187,0,0,0,0.5813953488372093,0.09523809523809523,0.2222222222222222,0
"Asa Newell","ATL",9,82,5.2631578947368425,0,1.7543859649122806,0.5847953216374269,0,0,1.1695906432748537,0.08823529411764706,0.16666666666666666,0
"Obi Toppin","IND",3,82,5.172413793103448,0,2.8735632183908044,0.5747126436781609,0,0,0,0.125,0.21739130434782608,0
"Duop Reath","POR",10,81,0,0,0,0,0,0,0,0,0,0
"Dereck Lively II","DAL",5,80,3.488372093023256,0,1.1627906976744187,0,0,0,0.5813953488372093,0.125,0.125,0
"Spencer Jones","DEN",9,78,2.4242424242424243,0,0.6060606060606061,0,0,0,0.6060606060606061,0.1,0.2,0
"Caleb Love","POR",6,77,0,0,0,0,0,0,0,0,0,0
"Gui Santos","GSW",12,77,1.2658227848101267,0,0.6329113924050633,0,0,0,0,0.045454545454545456,0.16666666666666666,0
"Olivier-Maxence Prosper","MEM",9,76,9.696969696969697,0,4.242424242424242,0,0,0,0.6060606060606061,0.25925925925925924,0.3181818181818182,0
"Chris Boucher","BOS",7,76,1.3605442176870748,0,0,0,0,0,0.6802721088435374,0,0,0
"Nae'Qwan Tomlin","CLE",6,76,6.211180124223603,0,1.2422360248447204,0,0,0,1.8633540372670807,0.06896551724137931,0.09523809523809523,0
"Gary Harris","MIL",8,76,0,0,0,0,0,0,0,0,0,0
"Maxime Raynaud","SAC",6,74,5.421686746987952,0,2.4096385542168677,0.6024096385542169,0,0,0.6024096385542169,0.15384615384615385,0.17391304347826086,0
