"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"P.J. Washington","DAL",57,1835,3807,21.959548200682953,5.516154452324665,11.189913317572891,0.49295774647887325,2.390333596007355,6.277909114788548,0.3807531380753138,0.3807531380753138,3.7562385080115575,5.778828473863935,5.2534804307853955,6.461780929866036,0.7092198581560284,0.5238095238095238,0.5851063829787234,0.9010989010989011,0.3593984962406015,0.5394178195488721,0.5210526315789473,0.5543766578249337,1.155765694772787,1.3133701076963489,0.11737089201877934,0,0,20.269642026964203
"CJ McCollum","NOP",56,1832,3813,31.025439286650933,7.159716758457908,14.188303173354313,0.5046210720887245,4.484657749803304,12.037765538945711,0.37254901960784315,0.37254901960784315,3.252032520325203,6.346708628376606,7.972724888539208,9.91345397324941,3.5405192761605035,0.4432234432234432,0.45149253731343286,0.7368421052631579,0.459,0.5249611611611611,0.5295,0.5492565055762082,0.26226068712300027,0.9441384736428009,0.066543438077634,0.07867820613690008,0.006535947712418301,27.136948529411764
"Dorian Finney-Smith","LAL",63,1821,3632,15.115638766519824,1.8171806167400881,3.3314977973568283,0.5454545454545454,3.551762114537445,8.645374449339206,0.410828025477707,0.41214057507987223,0.8259911894273128,2.5330396475770924,1.1013215859030836,10.572687224669604,0.08259911894273128,0.696969696969697,0.8679245283018868,0.9922480620155039,0.7218390804597701,0.5661228110599078,0.596551724137931,0.6032967032967033,0.7158590308370044,0.4955947136563877,0.1487603305785124,0.16519823788546256,0.01910828025477707,12.639129359386594
"Haywood Highsmith","MIA",74,1818,3605,13.259361997226074,2.496532593619972,4.382801664355062,0.569620253164557,2.46879334257975,6.463245492371706,0.38197424892703863,0.38197424892703863,0.8599167822468793,3.3287101248266295,1.6643550624133148,7.23994452149792,0.1664355062413315,0.6666666666666666,0.7792207792207793,0.9775280898876404,0.5959079283887468,0.5691777634961439,0.571611253196931,0.5843520782396088,0.7212205270457698,0.3883495145631068,0.08860759493670886,0.027739251040221916,0.004291845493562232,11.406750431140674
"Alex Sarr","WAS",67,1814,3849,22.577292803325538,5.741751104182905,12.652637048584047,0.4537987679671458,2.7279812938425567,8.85944401143154,0.30791788856304986,0.30791788856304986,2.9098467134320605,8.05404001039231,3.4294621979735,7.79423226812159,0.3897116134060795,0.7013574660633484,0.7989690721649485,0.9523809523809523,0.41183574879227053,0.52571461352657,0.4571256038647343,0.48064159292035397,1.4029618082618862,0.9612886464016628,0.07597535934291581,0.051961548454143934,0.005865102639296188,23.54846171640065
"Kyrie Irving","DAL",50,1804,3699,33.36036766693701,8.19140308191403,15.842119491754529,0.5170648464163823,3.8929440389294405,9.705325763719925,0.4011142061281337,0.4022346368715084,5.298729386320627,5.2446607191132735,11.138145444714787,7.380373073803731,4.29845904298459,0.3201320132013201,0.3299319727891156,0.6319444444444444,0.3798941798941799,0.5140421080508474,0.5492063492063493,0.5907766990291262,0.48661800486618007,0.8650986753176534,0.05460750853242321,0.21627466882941335,0.022284122562674095,27.030245296499164
"Kyshawn George","WAS",68,1802,3760,15.691489361702128,2.367021276595745,5.1063829787234045,0.4635416666666667,3.0319148936170213,9.414893617021276,0.3220338983050847,0.32571428571428573,1.8617021276595744,2.7127659574468086,2.021276595744681,8.377659574468085,0.7180851063829787,0.5730337078651685,0.6071428571428571,0.9210526315789473,0.6483516483516484,0.5443473148148148,0.47619047619047616,0.5008503401360545,0.26595744680851063,0.851063829787234,0.16666666666666666,0.10638297872340426,0.011299435028248588,16.109279321714556
"Cameron Johnson","BKN",57,1800,3587,29.82994145525509,5.464176191803736,9.450794535823809,0.5781710914454278,4.432673543350989,11.374407582938389,0.3897058823529412,0.3906633906633907,5.603568441594647,6.077502090883747,4.850850292723725,12.043490381934765,1.2545302481182046,0.5561224489795918,0.5860215053763441,0.9056603773584906,0.5461847389558233,0.5482071140939597,0.5816599732262383,0.6291666666666667,0.5575689991636466,0.864231948703652,0.09144542772861357,0.13939224979091164,0.012254901960784314,22.98991885910991
"Duncan Robinson","MIA",74,1786,3573,22.865938986845787,2.7987685418415897,5.037783375314861,0.5555555555555556,5.317660229499021,13.518052057094879,0.39337474120082816,0.39337474120082816,1.315421214665547,4.254128183599216,1.343408900083963,14.105793450881611,1.8471872376154492,0.76,0.7835051546391752,0.8842105263157894,0.7285067873303167,0.5431638009049774,0.5806938159879337,0.5951683748169839,0.16792611251049538,0.5877413937867338,0.11666666666666667,0.22390148334732718,0.016563146997929608,19.335347432024168
"Kris Dunn","LAC",74,1783,3606,13.144758735440933,3.24459234608985,5.906821963394343,0.5492957746478874,2.0798668885191347,6.211869107043816,0.33482142857142855,0.336322869955157,0.415973377703827,3.6051026067665,2.8840820854132003,5.8236272878535775,0.415973377703827,0.5555555555555556,0.5855855855855856,0.9333333333333333,0.5125858123569794,0.5440211009174312,0.5251716247139588,0.5302013422818792,0.33277870216306155,0.36051026067665004,0.06103286384976526,0,0,12.921626984126984
"Luka Dončić","LAL",50,1769,3644,38.63885839736553,7.793633369923161,14.928649835345773,0.5220588235294118,4.857299670691548,13.199780461031834,0.367983367983368,0.3702928870292887,8.479692645444567,4.061470911086718,11.525795828759605,6.421514818880351,8.150384193194292,0.2605633802816901,0.26811594202898553,0.4406779661016949,0.4692682926829268,0.5122101477832511,0.5360975609756098,0.5896898575020956,0.43907793633369924,0.7135016465422612,0.04779411764705882,0.10976948408342481,0.008316008316008316,33.44718223957062
"Scoot Henderson","POR",66,1759,3632,23.045154185022028,5.011013215859031,10.682819383259911,0.4690721649484536,2.890969162995595,8.177312775330396,0.35353535353535354,0.35494880546075086,4.350220264317181,2.5330396475770924,7.488986784140969,6.690528634361233,1.9823788546255507,0.25274725274725274,0.26744186046511625,0.7714285714285715,0.4335766423357664,0.5429692077727952,0.49562043795620436,0.5358514724711908,0.5506607929515418,1.183920704845815,0.11082474226804123,0.02753303964757709,0.003367003367003367,22.470063395163184
"Wendell Carter Jr.","ORL",68,1758,3482,17.6909821941413,5.399195864445721,9.534750143595634,0.5662650602409639,1.0626076967260196,4.5376220562894884,0.23417721518987342,0.23417721518987342,3.704767375071798,8.213670304422745,2.5847214244686962,3.1878230901780586,0,0.7606382978723404,0.9285714285714286,1,0.3224489795918367,0.5531022633744856,0.4969387755102041,0.5413005272407733,1.9529006318207927,0.8615738081562321,0.09036144578313253,0.02871912693854107,0.006329113924050633,16.28845184064549
"Collin Sexton","UTA",63,1758,3620,32.01657458563536,8.453038674033149,16.464088397790054,0.5134228187919463,3.0386740331491713,7.486187845303867,0.4059040590405904,0.40892193308550184,5.994475138121547,6.298342541436464,10.607734806629834,6.2154696132596685,2.9005524861878453,0.37254901960784315,0.3877551020408163,0.6818181818181818,0.31257208765859285,0.5078648711943794,0.5432525951557093,0.591983556012333,0.6629834254143646,1.988950276243094,0.12080536912751678,0.08287292817679558,0.01107011070110701,27.010260081126226
"Mike Conley","MIN",71,1756,3518,16.543490619670266,1.7055144968732234,4.491188175099488,0.379746835443038,3.610005685048323,8.811824900511654,0.4096774193548387,0.4110032362459547,2.3024445707788517,1.4781125639567936,1.9329164297896533,8.868675383740761,1.961341671404207,0.43333333333333335,0.4406779661016949,0.8188976377952756,0.6623931623931624,0.5331799356223176,0.5352564102564102,0.5677290836653387,0.05685048322910745,0.4548038658328596,0.10126582278481013,0.05685048322910745,0.0064516129032258064,14.446670005007512
"Amir Coffey","LAC",72,1748,3538,19.672131147540984,3.9287733182589033,7.433578292820803,0.5285171102661597,2.85472018089316,6.981345392877332,0.4089068825910931,0.4089068825910931,3.250423968343697,5.370265686828716,2.4872809496890897,8.309779536461278,0.25438100621820237,0.6834532374100719,0.7089552238805971,0.9702970297029703,0.4843137254901961,0.5426760826771653,0.5696078431372549,0.6121908127208481,0.2826455624646693,0.6218202374222724,0.08365019011406843,0.14132278123233466,0.020242914979757085,15.372983870967742
"Jimmy Butler III","GSW",55,1746,3518,27.345082433200684,7.617964752700398,13.956793632745878,0.5458248472505092,0.9096077316657192,2.956225127913587,0.3076923076923077,0.3137254901960784,9.380329732802728,8.470722001137009,6.7652075042637865,2.387720295622513,0.34110289937464466,0.5559701492537313,0.6157024793388429,0.875,0.17478991596638654,0.5342574742268041,0.5310924369747899,0.6241830065359477,1.4781125639567936,1.3928368391131325,0.09979633401221996,0.028425241614553724,0.009615384615384616,20.9435846230654
"Aaron Wiggins","OKC",76,1744,3626,25.20683949255378,6.205184776613348,10.728075013789299,0.5784061696658098,3.5852178709321567,9.349145063430777,0.3834808259587021,0.38461538461538464,2.0408163265306123,7.115278543849972,5.295091009376724,9.928295642581357,0.827357970215113,0.5733333333333334,0.6231884057971014,0.9230769230769231,0.46565934065934067,0.5699592159559834,0.5769230769230769,0.5950520833333334,0.9928295642581357,0.9100937672366244,0.08483290488431877,0.1654715940430226,0.017699115044247787,20.469552457813645
"Walker Kessler","UTA",58,1740,3588,17.86510590858417,7.58082497212932,10.702341137123746,0.7083333333333334,0.16722408026755853,0.9754738015607581,0.17142857142857143,0.17647058823529413,2.201783723522854,9.364548494983278,5.797101449275362,0.5016722408026756,0,0.6176470588235294,0.9032258064516129,1,0.08353221957040573,0.5882498789346248,0.6706443914081146,0.6663201663201663,4.793756967670011,1.0869565217391304,0.1015625,0.027870680044593088,0.02857142857142857,13.564593301435407
"De'Andre Hunter","CLE",64,1740,3716,29.278794402583422,5.409041980624327,10.064585575888051,0.5374331550802139,4.22497308934338,10.441334768568353,0.40463917525773196,0.4077922077922078,5.785791173304629,6.889128094725511,3.928955866523143,11.544671689989237,1.1302475780409043,0.6368159203980099,0.6666666666666666,0.910828025477707,0.5091863517060368,0.5378067423230976,0.5728346456692913,0.6184510250569476,0.48439181916038754,1.022604951560818,0.10160427807486631,0.02691065662002153,0.002577319587628866,22.786612864941844
"Ochai Agbaji","TOR",64,1739,3618,18.43559977888336,4.560530679933665,7.766721945826424,0.5871886120996441,2.7915975677169707,6.99281370923162,0.39920948616600793,0.39920948616600793,0.9397457158651189,7.241569928137093,1.8794914317302378,8.043117744610282,0.33167495854063017,0.793939393939394,0.8733333333333333,0.9603960396039604,0.4737827715355805,0.6068390449438202,0.5926966292134831,0.601985559566787,0.8291873963515755,0.8568269762299613,0.1103202846975089,0.13819789939192925,0.019762845849802372,14.822038030229155
"Brandin Podziemski","GSW",64,1716,3494,21.379507727532914,4.722381224957069,9.158557527189467,0.515625,3.291356611333715,8.84373211219233,0.37216828478964403,0.3770491803278688,2.0606754436176304,5.208929593589009,4.235832856325128,8.328563251287923,1.5455065827132226,0.5515151515151515,0.5947712418300654,0.8434782608695652,0.4912559618441971,0.5122340460526317,0.5365659777424483,0.5574626865671641,0.6868918145392101,0.6010303377218088,0.065625,0.14310246136233543,0.016181229773462782,18.490940680069496
