"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"RJ Barrett","TOR",58,1869,4.213483146067416,2.9111338100102144,1.3023493360572012,0.6909090909090909,0.8937691521961185,0.2553626149131767,2.017364657814096,0.6384065372829418,0.1787538304392237,0,0.07660878447395301,0
"Rui Hachimura","LAL",59,1869,1.2939001848428835,0.8449960390810668,0.44890414576181675,0.6530612244897959,0.39609189331925004,0.10562450488513335,0.44890414576181675,0.1320306311064167,0.052812252442566675,0,0.07921837866385001,0
"Buddy Hield","GSW",82,1864,2.365479594489212,1.2477255003899141,1.117754094099298,0.5274725274725275,0.49389134390434103,0.15596568754873927,0.7538341564855732,0.44190278138809463,0.10397712503249285,0,0.12997140629061607,0
"Trey Murphy III","NOP",53,1854,2.6580645161290324,1.832258064516129,0.8258064516129032,0.6893203883495146,0.9548387096774194,0.15483870967741936,0.8774193548387097,0.3096774193548387,0.025806451612903226,0,0.12903225806451613,0
"Zaccharie Risacher","ATL",75,1843,2.3391812865497075,1.322145944571574,1.0170353419781337,0.5652173913043478,0.7627765064836003,0.1779811848461734,0.5593694380879736,0.25425883549453343,0.2288329519450801,0.025425883549453344,0.12712941774726672,0.05085176709890669
"Andrew Wiggins","MIA",60,1842,2.6322786492954,1.701675086413188,0.9306035628822121,0.6464646464646465,0.9040148896570062,0.3190640787024727,0.7976601967561818,0.15953203935123636,0.07976601967561818,0,0.1329433661260303,0.026588673225206062
"Isaiah Collier","UTA",71,1839,5.433646812957158,3.0564263322884013,2.3772204806687567,0.5625,0.8098223615464994,0.4179728317659352,2.246603970741902,0.9926854754440961,0.2089864158829676,0,0.13061650992685475,0
"Keldon Johnson","SAS",77,1838,2.015179272441769,1.2823868097356712,0.7327924627060979,0.6363636363636364,0.6281078251766553,0.13085579691180318,0.654278984559016,0.15702695629416383,0.18319811567652447,0,0.05234231876472128,0.02617115938236064
"Royce O'Neale","PHX",75,1837,1.7402945113788488,1.285140562248996,0.45515394912985274,0.7384615384615385,0.3748326639892905,0,0.9103078982597055,0.214190093708166,0.02677376171352075,0,0.0535475234270415,0
"P.J. Washington","DAL",57,1835,3.099553454163383,2.048857368006304,1.050696086157079,0.6610169491525424,1.2345679012345678,0.39401103230890466,0.8142894667717363,0.15760441292356187,0.07880220646178093,0,0.052534804307853955,0
"CJ McCollum","NOP",56,1832,2.7799632835038026,1.966955153422502,0.8130081300813008,0.7075471698113207,0.6818777865198007,0.1049042748492001,1.2850773669027014,0.3933910306845004,0.05245213742460005,0,0.13113034356150013,0
"Dorian Finney-Smith","LAL",63,1821,1.5418502202643172,0.8259911894273128,0.7158590308370044,0.5357142857142857,0.16519823788546256,0.11013215859030837,0.6607929515418502,0.19273127753303965,0.19273127753303965,0,0.08259911894273128,0
"Haywood Highsmith","MIA",74,1818,1.4979195561719834,0.8044382801664355,0.6934812760055479,0.5370370370370371,0.30513176144244103,0.08321775312066575,0.49930651872399445,0.13869625520110956,0.05547850208044383,0,0.27739251040221913,0
"Alex Sarr","WAS",67,1814,2.9618082618862043,1.8965965185762537,1.0652117433099506,0.6403508771929824,0.9872694206287347,0.18186541958950378,0.9093270979475189,0.20784619381657574,0.12990387113535984,0,0.0779423226812159,0
"Kyrie Irving","DAL",50,1804,3.0008110300081103,2.0005406866720734,1.0002703433360367,0.6666666666666666,0.7028926736955934,0.16220600162206,1.29764801297648,0.4595836712625034,0.05406866720735334,0,0,0
"Kyshawn George","WAS",68,1802,2.5797872340425534,1.5691489361702127,1.0106382978723405,0.6082474226804123,0.6648936170212766,0.2127659574468085,0.9042553191489362,0.26595744680851063,0.18617021276595744,0,0.0797872340425532,0
"Cameron Johnson","BKN",57,1800,2.75996654586005,1.6727069974909394,1.0872595483691108,0.6060606060606061,0.6412043490381935,0.3345413994981879,1.031502648452746,0.41817674937273486,0.027878449958182325,0,0.1115137998327293,0
"Duncan Robinson","MIA",74,1786,2.406940945983767,1.4273719563392107,0.9795689896445564,0.5930232558139535,0.41981528127623846,0.11195074167366359,1.0075566750629723,0.39182759585782256,0.1399384270920795,0,0.1399384270920795,0
"Kris Dunn","LAC",74,1783,2.0521353300055463,1.3033832501386577,0.7487520798668885,0.6351351351351351,0.36051026067665004,0.1386577925679423,0.9428729894620078,0.2218524681087077,0,0,0.16638935108153077,0
"Luka Dončić","LAL",50,1769,4.91218441273326,3.622392974753019,1.2897914379802415,0.7374301675977654,1.070252469813392,0.19209659714599342,2.5521405049396266,0.7135016465422612,0.08232711306256861,0,0.10976948408342481,0
"Scoot Henderson","POR",66,1759,4.8733480176211454,2.973568281938326,1.8997797356828194,0.6101694915254238,1.0462555066079295,0.44052863436123346,1.9273127753303965,0.7984581497797357,0.13766519823788545,0,0.11013215859030837,0
"Wendell Carter Jr.","ORL",68,1758,2.2113727742676623,1.0626076967260196,1.1487650775416427,0.4805194805194805,0.6031016657093624,0.11487650775416428,0.4595060310166571,0.2584721424468696,0,0,0.02871912693854107,0
"Collin Sexton","UTA",63,1758,4.419889502762431,2.734806629834254,1.6850828729281768,0.61875,1.3259668508287292,0.3867403314917127,1.408839779005525,0.6077348066298343,0.19337016574585636,0.055248618784530384,0.11049723756906077,0.027624309392265192
"Mike Conley","MIN",71,1756,2.131893121091529,1.6202387720295623,0.511654349061967,0.76,0.312677657760091,0.1137009664582149,1.3075611142694712,0.19897669130187606,0.08527572484366117,0,0.05685048322910745,0
"Amir Coffey","LAC",72,1748,1.2719050310910118,0.7066139061616733,0.5652911249293386,0.5555555555555556,0.36743923120407007,0.0847936687394008,0.3391746749576032,0.1695873374788016,0.0847936687394008,0,0.05652911249293386,0
"Jimmy Butler III","GSW",55,1746,2.1034678794769754,1.22228538942581,0.8811824900511654,0.581081081081081,0.34110289937464466,0.17055144968732233,0.8811824900511654,0.3695281409891984,0.08527572484366117,0,0,0
"Aaron Wiggins","OKC",76,1744,1.90292333149476,1.26861555432984,0.63430777716492,0.6666666666666666,0.49641478212906787,0.19305019305019305,0.7722007722007722,0.2206287920573635,0.11031439602868175,0,0.05515719801434087,0
"Walker Kessler","UTA",58,1740,2.3968784838350055,1.2263099219620959,1.1705685618729098,0.5116279069767442,0.6967670011148273,0.2229654403567447,0.5295429208472687,0.16722408026755853,0.055741360089186176,0.027870680044593088,0.027870680044593088,0.055741360089186176
"De'Andre Hunter","CLE",64,1740,2.206673842841765,1.2109795479009688,0.9956942949407965,0.5487804878048781,0.7804090419806243,0.21528525296017223,0.43057050592034446,0.2960172228202368,0.08073196986006459,0,0.1883745963401507,0.02691065662002153
"Ochai Agbaji","TOR",64,1739,1.492537313432836,0.746268656716418,0.746268656716418,0.5,0.30403537866224434,0.16583747927031509,0.44223327805417356,0.11055831951354339,0.19347705914870095,0,0.11055831951354339,0
"Brandin Podziemski","GSW",64,1716,2.1465369204350315,1.4024041213508873,0.7441327990841442,0.6533333333333333,0.4579278763594734,0,0.9444762449914138,0.28620492272467085,0.2289639381797367,0,0.08586147681740126,0
"Jabari Smith Jr.","HOU",57,1716,1.7729482413497284,1.258221332570775,0.5147269087789534,0.7096774193548387,0.48613096940234485,0.11438375750643409,0.77209036316843,0.08578781812982557,0,0.028595939376608523,0,0
"Anthony Davis","DAL",51,1706,3.2753623188405796,1.9420289855072463,1.3333333333333333,0.5929203539823009,0.9565217391304348,0.43478260869565216,0.9855072463768116,0.43478260869565216,0.08695652173913043,0.028985507246376812,0.028985507246376812,0
"Bradley Beal","PHX",53,1702,2.856318522792845,1.9619157530294287,0.894402769763416,0.6868686868686869,0.7501442585112522,0.259665320253895,1.2117714945181766,0.3462204270051933,0.14425851125216388,0,0.05770340450086555,0
"Georges Niang","ATL",79,1697,2.3105100028176953,1.2397858551704706,1.0707241476472247,0.5365853658536586,0.47900817131586365,0.11270780501549732,0.760777683854607,0.25359256128486896,0.25359256128486896,0,0.11270780501549732,0
"Jakob Poeltl","TOR",57,1686,3.1887388681413387,1.9534616489514507,1.235277219189888,0.6126126126126126,0.7469118069520253,0.11490950876185005,1.2065498419994254,0.2872737719046251,0.14363688595231255,0.057454754380925024,0,0
"Scotty Pippen Jr.","MEM",79,1683,3.852596314907873,2.400893355667225,1.4517029592406476,0.6231884057971014,0.6700167504187605,0.13958682300390843,1.7308766052484645,0.5304299274148521,0.13958682300390843,0,0.1954215522054718,0.027917364600781685
"Kevin Huerter","CHI",69,1679,1.9088319088319088,1.4245014245014245,0.4843304843304843,0.746268656716418,0.2564102564102564,0.08547008547008547,1.168091168091168,0.2564102564102564,0.08547008547008547,0,0,0
"Santi Aldama","MEM",65,1660,1.986013986013986,1.062937062937063,0.9230769230769231,0.5352112676056338,0.3076923076923077,0.16783216783216784,0.7552447552447552,0.4195804195804196,0.16783216783216784,0.027972027972027972,0,0
"AJ Green","MIL",73,1659,1.168907071887785,0.6136762127410871,0.5552308591466978,0.525,0.23378141437755698,0.058445353594389245,0.3798947983635301,0.17533606078316774,0.029222676797194622,0,0.08766803039158387,0
"Al Horford","BOS",60,1659,1.3922518159806296,0.7869249394673123,0.6053268765133172,0.5652173913043478,0.1513317191283293,0.03026634382566586,0.635593220338983,0.27239709443099275,0.03026634382566586,0,0.06053268765133172,0
"Terry Rozier","MIA",64,1658,2.323503127792672,1.310694072088174,1.012809055704498,0.5641025641025641,0.44682752457551383,0.08936550491510277,0.8638665475126601,0.4170390229371463,0.05957700327673518,0,0.08936550491510277,0
"Peyton Watson","DEN",68,1657,1.650456822870616,1.0610079575596818,0.5894488653109343,0.6428571428571429,0.4715590922487474,0.11788977306218686,0.5894488653109343,0.14736221632773358,0.05894488653109343,0,0.05894488653109343,0
"Moses Moody","GSW",74,1649,1.6124216183935502,0.955509107196178,0.6569125111973724,0.5925925925925926,0.3284562555986862,0.17915795759928338,0.6270528515974918,0.08957897879964169,0.059719319199761124,0,0.17915795759928338,0
"Tristan da Silva","ORL",74,1629,1.7418351477449456,1.0575427682737168,0.6842923794712286,0.6071428571428571,0.40435458786936235,0.06220839813374806,0.6531881804043546,0.2177293934681182,0.09331259720062209,0,0.06220839813374806,0
"Donte DiVincenzo","MIN",62,1606,3.0098280098280097,2.1805896805896805,0.8292383292383292,0.7244897959183674,0.5835380835380836,0.09213759213759214,1.597051597051597,0.4606879606879607,0.030712530712530713,0,0.030712530712530713,0
"Isaiah Joe","OKC",74,1604,1.1353450851508813,0.8365700627427547,0.2987750224081267,0.7368421052631579,0.3884075291305647,0.14938751120406335,0.44816253361219,0.089632506722438,0,0,0.05975500448162534,0
"Corey Kispert","WAS",61,1602,1.9058963668850506,1.2209648600357355,0.684931506849315,0.640625,0.47647409172126265,0.05955926146515783,0.7444907683144729,0.14889815366289458,0.23823704586063132,0,0.029779630732578916,0
"Caris LeVert","ATL",64,1596,2.2143489813994686,1.6533805727782698,0.5609684086211987,0.7466666666666667,0.47239444936521996,0.11809861234130499,1.1809861234130499,0.23619722468260998,0.029524653085326247,0,0.08857395925597875,0
"Miles McBride","NYK",64,1593,1.2820512820512822,0.906816760475297,0.37523452157598497,0.7073170731707317,0.28142589118198874,0.06253908692933083,0.6253908692933083,0.06253908692933083,0.12507817385866166,0,0.031269543464665414,0
"Isaiah Hartenstein","OKC",57,1590,2.9161603888213854,1.4277035236938032,1.488456865127582,0.4895833333333333,0.39489671931956255,0.24301336573511542,1.0328068043742407,0.48602673147023084,0.060753341433778855,0,0.060753341433778855,0.0911300121506683
"Gradey Dick","TOR",54,1587,2.5220297781829233,1.8535399574597387,0.6684898207231844,0.7349397590361446,0.850805226374962,0.12154360376785171,1.0027347310847767,0.15192950470981464,0.030385900941962928,0,0.15192950470981464,0
"Paolo Banchero","ORL",46,1582,4.317460317460317,3.015873015873016,1.3015873015873016,0.6985294117647058,1.5555555555555556,0.3492063492063492,1.4603174603174602,0.5714285714285714,0.031746031746031744,0,0,0
"Patrick Williams","CHI",63,1576,2.538370720188902,1.3282172373081464,1.2101534828807556,0.5232558139534884,0.5312868949232585,0.2361275088547816,0.7969303423848878,0.29515938606847697,0.2066115702479339,0,0.2066115702479339,0
"Obi Toppin","IND",79,1545,2.0923076923076924,1.1692307692307693,0.9230769230769231,0.5588235294117647,0.4,0.18461538461538463,0.7692307692307693,0.2153846153846154,0.12307692307692308,0,0.03076923076923077,0.06153846153846154
"Grayson Allen","PHX",64,1544,2.368171771392485,1.705083675402589,0.6630880959898958,0.72,0.3789074834227976,0.1894537417113988,1.3261761919797916,0.15787811809283234,0,0,0.06315124723713293,0
"Ziaire Williams","BKN",63,1541,2.1924083769633507,1.37434554973822,0.8180628272251309,0.6268656716417911,0.5235602094240838,0.09816753926701571,0.8507853403141361,0.32722513089005234,0.19633507853403143,0,0.09816753926701571,0
"Sam Hauser","BOS",71,1541,0.7598282127518996,0.6276841757515692,0.13214403700033037,0.8260869565217391,0.23125206475057813,0,0.39643211100099107,0.03303600925008259,0,0,0.03303600925008259,0
"Victor Wembanyama","SAS",46,1527,4.757343550446999,2.9693486590038316,1.7879948914431674,0.6241610738255033,1.40485312899106,0.4789272030651341,1.5644955300127714,0.6385696040868455,0.19157088122605365,0,0.09578544061302682,0.031928480204342274
"Gabe Vincent","LAL",72,1525,1.3174807197943446,0.5784061696658098,0.7390745501285347,0.43902439024390244,0.06426735218508997,0.06426735218508997,0.5141388174807198,0.3213367609254499,0.032133676092544985,0,0.032133676092544985,0
"Jonas Valančiūnas","SAC",81,1524,3.827751196172249,1.8181818181818181,2.0095693779904304,0.475,0.733652312599681,0.3189792663476874,1.0845295055821371,0.2551834130781499,0.03189792663476874,0.12759170653907495,0,0.06379585326953748
"Jerami Grant","POR",47,1524,2.0786696514230893,1.311160857051487,0.7675087943716021,0.6307692307692307,0.47969299648225133,0.2238567316917173,0.8314678605692357,0.1598976654940838,0.12791813239526703,0,0.03197953309881676,0
"Kyle Filipowski","UTA",72,1522,3.2227488151658767,1.8957345971563981,1.3270142180094786,0.5882352941176471,0.7898894154818326,0.1579778830963665,1.1058451816745656,0.315955766192733,0.1895734597156398,0.0315955766192733,0.0947867298578199,0
"Ja Morant","MEM",50,1519,5.6368068251066425,3.6867763558805606,1.9500304692260817,0.654054054054054,0.9750152346130408,0.3656307129798903,2.7117611212675197,1.0054844606946984,0.2437538086532602,0,0.2437538086532602,0
"Matas Buzelis","CHI",80,1511,2.2762227007074745,1.1996308828052906,1.0765918179021838,0.527027027027027,0.7074746231928637,0.30759766225776686,0.4921562596124269,0.27683789603199016,0.15379883112888343,0,0.1845585973546601,0
"LaMelo Ball","CHA",47,1505,5.362877328195247,2.729608220937701,2.6332691072575467,0.5089820359281437,0.8028259473346179,0.449582530507386,1.9267822736030829,0.8349389852280026,0.25690430314707774,0,0.35324341682723187,0
"Dalton Knecht","LAL",78,1494,1.2441156691324815,0.773369199731002,0.47074646940147946,0.6216216216216216,0.20174848688634836,0.10087424344317418,0.5716207128446537,0.06724949562878278,0.03362474781439139,0,0,0
"Kevin Porter Jr.","MIL",75,1482,4.49438202247191,2.808988764044944,1.6853932584269662,0.625,1.1235955056179776,0.26437541308658297,1.6853932584269662,0.6609385327164574,0.16523463317911435,0,0,0
"D'Angelo Russell","BKN",58,1481,3.5892323030907276,2.2598870056497176,1.3293452974410103,0.6296296296296297,0.6646726487205051,0.09970089730807577,1.5952143569292123,0.6979062811565304,0.03323363243602526,0,0.06646726487205051,0
"Lauri Markkanen","UTA",47,1476,2.1547502448579823,1.3059092393078682,0.8488410055501142,0.6060606060606061,0.881488736532811,0.0652954619653934,0.4244205027750571,0.22853411687887693,0,0,0.0326477309826967,0.0979431929480901
"Luke Kennard","MEM",65,1472,2.289348171701113,1.5262321144674087,0.7631160572337043,0.6666666666666666,0.4769475357710652,0.1271860095389507,1.0492845786963434,0.4133545310015898,0.09538950715421304,0,0,0
"Jamal Shead","TOR",75,1467,3.8499506416584404,2.3692003948667324,1.4807502467917077,0.6153846153846154,0.39486673247778875,0.19743336623889438,1.9743336623889438,0.7897334649555775,0.2303389272787101,0,0,0
"Aaron Gordon","DEN",51,1447,2.425249169435216,1.2624584717607974,1.1627906976744187,0.5205479452054794,0.26578073089701,0.19933554817275748,0.9966777408637874,0.33222591362126247,0.132890365448505,0,0.09966777408637874,0.03322259136212625
"Isaiah Stewart","DET",72,1434,2.3089983022071308,0.8828522920203735,1.4261460101867571,0.38235294117647056,0.44142614601018676,0.03395585738539898,0.44142614601018676,0.2037351443123939,0.13582342954159593,0.03395585738539898,0.03395585738539898,0
"Brice Sensabaugh","UTA",71,1432,3.534852989758837,1.9160885365047902,1.6187644532540468,0.5420560747663551,0.561612157251404,0.26428807400066073,1.3544763792533863,0.6937561942517344,0.16518004625041294,0,0.16518004625041294,0
"Goga Bitadze","ORL",70,1430,2.5769506084466713,1.0737294201861132,1.5032211882605584,0.4166666666666667,0.4652827487473157,0.14316392269148176,0.6084466714387974,0.14316392269148176,0.25053686471009307,0,0.07158196134574088,0.14316392269148176
"Kel'el Ware","MIA",64,1422,2.0056298381421533,0.9852216748768473,1.0204081632653061,0.49122807017543857,0.3166783954961295,0.1055594651653765,0.6685432793807178,0.3166783954961295,0.1055594651653765,0,0,0.14074595355383532
"Tari Eason","HOU",57,1420,2.2290809327846364,1.2345679012345678,0.9945130315500685,0.5538461538461539,0.411522633744856,0.06858710562414266,0.823045267489712,0.205761316872428,0.27434842249657065,0,0.03429355281207133,0.06858710562414266
"Zach Edey","MEM",66,1416,2.952029520295203,1.4760147601476015,1.4760147601476015,0.5,0.7044615900704462,0,0.7715531700771553,0.10063737001006373,0.1677289500167729,0.20127474002012746,0.03354579000335458,0.06709158000670916
"T.J. McConnell","IND",79,1415,3.6911615306468,2.4381984422621064,1.2529630883846936,0.6605504587155964,0.8127328140873687,0.4063664070436844,1.6254656281747375,0.5418218760582458,0.13545546901456146,0,0.06772773450728073,0
"Terance Mann","ATL",67,1414,1.6724738675958188,1.1149825783972125,0.5574912891986062,0.6666666666666666,0.5226480836236934,0.10452961672473868,0.5923344947735192,0.24390243902439024,0.03484320557491289,0,0,0
"Ryan Dunn","PHX",74,1410,1.4398848092152627,0.755939524838013,0.6839452843772498,0.525,0.251979841612671,0.17998560115190784,0.503959683225342,0.14398848092152627,0.1079913606911447,0,0,0
"Sam Merrill","CLE",71,1401,1.210235131396957,0.6224066390041494,0.5878284923928078,0.5142857142857142,0.1037344398340249,0,0.5186721991701245,0.2766251728907331,0.06915629322268327,0,0.06915629322268327,0
"Ayo Dosunmu","CHI",46,1394,2.331081081081081,1.3175675675675675,1.0135135135135136,0.5652173913043478,0.3716216216216216,0.20270270270270271,0.9459459459459459,0.4391891891891892,0.13513513513513514,0,0.10135135135135136,0
"Ty Jerome","CLE",70,1393,3.168044077134986,2.3071625344352618,0.8608815426997245,0.7282608695652174,1.0330578512396693,0.2066115702479339,1.2741046831955922,0.1721763085399449,0.1721763085399449,0,0.10330578512396695,0
"Julian Strawther","DEN",65,1384,1.972318339100346,1.0726643598615917,0.8996539792387543,0.543859649122807,0.4844290657439446,0.10380622837370242,0.5882352941176471,0.17301038062283736,0.1384083044982699,0,0.03460207612456748,0
"Nick Smith Jr.","CHA",60,1369,2.9285714285714284,2.1785714285714284,0.75,0.7439024390243902,0.6428571428571429,0.17857142857142858,1.5357142857142858,0.32142857142857145,0.14285714285714285,0,0,0
"Jaime Jaquez Jr.","MIA",66,1368,3.553299492385787,2.1754894851341553,1.3778100072516317,0.6122448979591837,1.0514865844815084,0.3263234227701233,1.1240029006526469,0.43509789702683105,0.25380710659898476,0.0725163161711385,0,0
"Jeremy Sochan","SAS",54,1367,2.9411764705882355,1.6654854712969525,1.2756909992912828,0.5662650602409639,0.7087172218284904,0.21261516654854712,0.9567682494684621,0.14174344436569808,0.10630758327427356,0,0.10630758327427356,0.07087172218284904
"Nicolas Batum","LAC",78,1367,1.2265512265512266,0.7215007215007215,0.5050505050505051,0.5882352941176471,0.10822510822510822,0,0.6132756132756133,0.18037518037518038,0.07215007215007214,0,0.03607503607503607,0
"Jose Alvarado","NOP",56,1366,3.082437275985663,2.2222222222222223,0.8602150537634409,0.7209302325581395,0.6093189964157706,0,1.6129032258064515,0.6810035842293907,0.14336917562724014,0,0,0
"Luke Kornet","BOS",73,1361,1.1715797430083144,0.5291005291005291,0.6424792139077853,0.45161290322580644,0.1889644746787604,0.03779289493575208,0.3401360544217687,0.11337868480725624,0.03779289493575208,0,0,0.07558578987150416
"Trey Lyles","SAC",69,1349,1.4290949065591791,0.622938805423232,0.8061561011359473,0.4358974358974359,0.2565042139978014,0.14657383657017223,0.36643459142543056,0.36643459142543056,0.03664345914254306,0,0.07328691828508611,0
"Jake LaRavia","SAC",66,1349,3.028169014084507,1.7253521126760563,1.3028169014084507,0.5697674418604651,0.704225352112676,0.2112676056338028,1.0211267605633803,0.352112676056338,0.176056338028169,0,0.176056338028169,0
"Bogdan Bogdanović","LAC",54,1348,2.652329749103943,1.7204301075268817,0.931899641577061,0.6486486486486487,0.43010752688172044,0.10752688172043011,1.2903225806451613,0.25089605734767023,0.17921146953405018,0,0,0
"Justin Champagnie","WAS",62,1340,1.9313304721030042,1.251788268955651,0.6795422031473534,0.6481481481481481,0.39341917024320455,0.1072961373390558,0.8583690987124464,0.2503576537911302,0.0715307582260372,0,0.0715307582260372,0.0715307582260372
"Paul George","PHI",41,1334,3.914327917282127,2.5480059084194977,1.3663220088626293,0.6509433962264151,0.9231905465288035,0.14771048744460857,1.6248153618906942,0.5539143279172821,0.07385524372230429,0,0.07385524372230429,0
"Ausar Thompson","DET",59,1328,2.909090909090909,1.8181818181818181,1.0909090909090908,0.625,0.7636363636363637,0.2545454545454545,1.0545454545454545,0.32727272727272727,0.03636363636363636,0,0.07272727272727272,0
"Donovan Clingan","POR",67,1324,2.6344676180021955,1.0976948408342482,1.5367727771679474,0.4166666666666667,0.43907793633369924,0.10976948408342481,0.6586169045005489,0.29271862422246614,0.10976948408342481,0.03658982802780827,0.03658982802780827,0
"Jordan Hawkins","NOP",56,1321,2.126879354602127,1.1734506784011733,0.9534286762009534,0.5517241379310345,0.5867253392005867,0.22002200220022003,0.5867253392005867,0.2566923359002567,0.11001100110011001,0,0.22002200220022003,0
"Tyrese Martin","BKN",60,1315,2.8255059182894233,2.0236731576937763,0.8018327605956472,0.7162162162162162,0.6109201985490645,0.19091256204658266,1.4127529591447117,0.3436426116838488,0.07636502481863307,0,0,0
"Mason Plumlee","PHX",74,1300,2.234002271866717,1.135933358576297,1.0980689132904202,0.5084745762711864,0.5679666792881485,0.07572889057175312,0.5679666792881485,0.15145778114350625,0.18932222642938282,0,0,0
"Jonathan Mogbo","TOR",63,1286,2.609992542878449,1.4168530947054436,1.1931394481730053,0.5428571428571428,0.41014168530947054,0.18642803877703207,1.0067114093959733,0.44742729306487694,0.14914243102162567,0,0.037285607755406416,0
"Jalen Johnson","ATL",36,1284,3.803372802296376,2.188733405095084,1.6146393972012918,0.5754716981132075,0.3946896304269824,0.14352350197344815,1.794043774668102,0.5740940078937926,0.5023322569070685,0,0,0
"Max Strus","CLE",50,1273,2.04778156996587,1.5168752370117558,0.5309063329541145,0.7407407407407407,0.41714069017823285,0.07584376185058779,1.099734546833523,0.11376564277588168,0.037921880925293895,0,0.22753128555176336,0
"Johnny Juzang","UTA",64,1270,1.361573373676248,0.869894099848714,0.491679273827534,0.6388888888888888,0.37821482602118,0.11346444780635401,0.491679273827534,0.07564296520423601,0.07564296520423601,0,0.07564296520423601,0
"Ronald Holland II","DET",81,1266,2.7982899339292655,1.4380101049358724,1.3602798289933928,0.5138888888888888,0.8550330353672756,0.2720559657986786,0.582977069568597,0.4275165176836378,0.11659541391371939,0,0.0777302759424796,0
"Javonte Green","CLE",68,1258,1.2350443844075647,0.6947124662292551,0.5403319181783095,0.5625,0.23157082207641838,0.11578541103820919,0.46314164415283676,0.0771902740254728,0.0771902740254728,0,0.0771902740254728,0
"Nick Richards","PHX",57,1256,3.220675944333996,1.47117296222664,1.7495029821073558,0.4567901234567901,0.8349900596421471,0.15904572564612326,0.6361829025844931,0.31809145129224653,0.11928429423459244,0,0.11928429423459244,0.07952286282306163
"Dean Wade","CLE",59,1252,0.8566978193146417,0.4672897196261682,0.3894080996884735,0.5454545454545454,0.27258566978193144,0,0.19470404984423675,0.03894080996884735,0.0778816199376947,0,0.0778816199376947,0
"Ricky Council IV","PHI",73,1250,2.045633359559402,0.983477576711251,1.0621557828481512,0.4807692307692308,0.47206923682140045,0.1966955153422502,0.5114083398898505,0.2753737214791503,0.15735641227380015,0,0,0
"Tidjane Salaün","CHA",60,1244,2.2946859903381642,1.328502415458937,0.966183574879227,0.5789473684210527,0.644122383252818,0.20128824476650564,0.6843800322061192,0.08051529790660225,0.24154589371980675,0,0.08051529790660225,0
"Bobby Portis","MIL",49,1244,2.2196261682242993,1.1292834890965733,1.0903426791277258,0.5087719298245614,0.4672897196261682,0.0778816199376947,0.661993769470405,0.2336448598130841,0.27258566978193144,0,0.1557632398753894,0.03894080996884735
"Moussa Diabaté","CHA",71,1241,2.495908346972177,1.4729950900163666,1.0229132569558101,0.5901639344262295,0.5728314238952537,0.16366612111292964,0.900163666121113,0.12274959083469722,0.20458265139116202,0,0.04091653027823241,0.04091653027823241
"Jeremiah Robinson-Earl","NOP",66,1239,2.0070838252656436,1.2199921290830382,0.7870916961826053,0.6078431372549019,0.4329004329004329,0.27548209366391185,0.7870916961826053,0.19677292404565133,0.07870916961826052,0,0.1180637544273908,0.03935458480913026
"Simone Fontecchio","DET",75,1237,2.093834819697557,1.3958898797983714,0.6979449398991857,0.6666666666666666,0.6591702210158976,0.15509887553315238,0.7367196587824738,0.23264831329972857,0.11632415664986429,0,0.07754943776657619,0
"Cole Anthony","ORL",67,1234,4.1818920016240355,2.6390580592773043,1.5428339423467317,0.6310679611650486,0.8526187576126675,0.243605359317905,1.7864393016646367,0.6496142915144133,0.243605359317905,0,0.08120178643930166,0
"Ben Sheppard","IND",63,1228,0.8644400785854617,0.43222003929273084,0.43222003929273084,0.5,0.07858546168958742,0.11787819253438114,0.35363457760314343,0.11787819253438114,0,0,0.15717092337917485,0
"Daniel Gafford","DAL",57,1226,2.6107594936708862,1.1075949367088607,1.5031645569620253,0.42424242424242425,0.7120253164556962,0.15822784810126583,0.39556962025316456,0.31645569620253167,0.15822784810126583,0.07911392405063292,0,0.03955696202531646
"John Collins","UTA",40,1220,4.069537732121691,2.25207427894113,1.8174634531805611,0.5533980582524272,1.066772026866851,0.2765705254839984,1.1853022520742789,0.2370604504148558,0.3555906756222837,0,0,0
"Caleb Martin","DAL",45,1218,2.2979072630283137,1.2310217480508823,1.0668855149774312,0.5357142857142857,0.8617152236356176,0.2051702913418137,0.3693065244152647,0.16413623307345096,0.12310217480508823,0,0.16413623307345096,0
"Kristaps Porziņģis","BOS",42,1210,2.1422797089733225,0.8488278092158448,1.2934518997574778,0.39622641509433965,0.4042037186742118,0.16168148746968472,0.444624090541633,0.2021018593371059,0.12126111560226355,0,0.04042037186742118,0.04042037186742118
"Brandon Clarke","MEM",64,1207,1.5947102294826916,0.8168028004667445,0.7779074290159471,0.5121951219512195,0.4278490859587709,0.07779074290159471,0.38895371450797356,0.15558148580318942,0.038895371450797356,0.038895371450797356,0.07779074290159471,0.038895371450797356
"Deandre Ayton","POR",40,1206,2.8174765210289916,1.4699877501020824,1.347488770926909,0.5217391304347826,0.69416088199265,0.32666394446712943,0.7758268681094325,0.08166598611678236,0.16333197223356472,0.08166598611678236,0.08166598611678236,0.12249897917517354
