"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Jalen Duren","DET",78,2035,9.603712959657265,12.598050867601616,1.3311148086522462,0.5185185185185185,4.4212027573092465,0.20575221238938052,6.845733301640124,0.2868525896414343,0.24842767295597484,6.601525262154433,0.21448999046711154,0.07894736842105263,4.4566253574833175,0.17758784425451093,1.9304099142040039,0.09782608695652174,0.14247740563530037,0.1716171617161716,0.22033898305084745,0.23255813953488372,0.2884097035040431,0.2824427480916031,0.20408163265306123,0.15428571428571428,0.19117647058823528,0.09105431309904154,0.1188118811881188,22,0.19469026548672566
"Jalen Wilson","BKN",79,2031,3.3582089552238807,4.850746268656716,0.39800995024875624,0.1391304347826087,2.0646766169154227,0.09892729439809297,2.388059701492537,0.10750279955207166,0.1033487297921478,1.8656716417910448,0,0,0.8706467661691543,0.038845726970033294,0.9950248756218906,0.03731343283582089,0.03801317790167258,0.10670731707317073,0.08673469387755102,0.11764705882352941,0.10932475884244373,0.1033210332103321,0.04582210242587601,0.028888888888888888,0.0625,0.03761348897535668,0.036544850498338874,10,0.029940119760479042
"Miles Bridges","CHA",64,2029,5.767386091127098,9.815214782817375,0.8639308855291576,0.3956043956043956,3.263738900887929,0.14782608695652175,5.6875449964002875,0.2140921409214092,0.18401578687715836,1.7253774263120059,0.14378145219266714,0.06741573033707865,0.8387251377905584,0.03336510962821735,0.7428708363287803,0.029893924783027964,0.031639501438159155,0.11977715877437325,0.15128205128205127,0.19883040935672514,0.22083805209513024,0.1875,0.040983606557377046,0.032432432432432434,0.015625,0.0316055625790139,0.024390243902439025,19,0.035381750465549346
"Davion Mitchell","MIA",74,2027,2.0463178532042643,3.235294117647059,0.024509803921568627,0.00980392156862745,1.3725490196078431,0.06047516198704104,1.838235294117647,0.07462686567164178,0.06784049715173485,0.8576329331046312,0,0,0.39206076941926,0.015779092702169626,0.46557216368537124,0.02161547212741752,0.018489170628631802,0.05539358600583091,0.06791569086651054,0.05128205128205128,0.07577807848443843,0.07142857142857142,0.012626262626262626,0.018367346938775512,0.015625,0.023734177215189875,0.016194331983805668,5,0.02252252252252252
"Franz Wagner","ORL",60,2023,4.241597420315019,7.103825136612022,0.49677098857426727,0.20408163265306123,3.427719821162444,0.14315352697095435,3.1793343268753107,0.15130023640661938,0.14696132596685083,1.3871686896210056,0.04954173891503592,0.0196078431372549,0.8174386920980926,0.033846153846153845,0.5201882586078771,0.022629310344827586,0.02837624802942722,0.11182108626198083,0.15,0.19083969465648856,0.14220183486238533,0.18229166666666666,0.03636363636363636,0.03680981595092025,0.019230769230769232,0.020558002936857563,0.02834008097165992,20,0.0375234521575985
"Quentin Grimes","PHI",75,2013,3.925845147219193,6.421129149503271,0.1696147322510298,0.07777777777777778,2.6653743639447542,0.10752688172043011,3.586140053307487,0.15677966101694915,0.13116420945602442,1.4299563742123123,0.07270964614638875,0.025210084033613446,0.5089675230247213,0.021604938271604937,0.8482792050412021,0.03664921465968586,0.029060716139076286,0.09263657957244656,0.08441558441558442,0.22857142857142856,0.17185185185185184,0.11895910780669144,0.02616279069767442,0.02188183807439825,0.011695906432748537,0.029891304347826088,0.0593607305936073,13,0.03282828282828283
"Jordan Poole","WAS",68,2001,2.385989656793606,4.0604343720491025,0.0708215297450425,0.03,2.0538243626062322,0.0838150289017341,1.9357884796978282,0.0836734693877551,0.08374628344895936,0.7256554307116105,0.023408239700374533,0.012048192771084338,0.351123595505618,0.015274949083503055,0.351123595505618,0.013286093888396812,0.014211274277593557,0.08852459016393442,0.08626760563380281,0.06666666666666667,0.07816711590296496,0.10084033613445378,0.013157894736842105,0.011583011583011582,0.03125,0.015005359056806002,0.00510204081632653,12,0.02321083172147002
"Devin Vassell","SAS",64,1983,3.112033195020747,5.399462496946005,0.19545565599804543,0.1,1.5636452479843634,0.06537282941777324,3.6403615929635964,0.15750528541226216,0.11064935064935065,0.8290660814435503,0.0243842965130456,0.011363636363636364,0.3901487442087296,0.016877637130801686,0.41453304072177516,0.01710261569416499,0.016992790937178166,0.054373522458628844,0.07017543859649122,0.08280254777070063,0.16028368794326242,0.14937759336099585,0.02997275204359673,0.012690355329949238,0,0.01859229747675963,0.012448132780082987,9,0.019955654101995565
"Draymond Green","GSW",68,1983,5.073529411764706,8.327210384521186,0.9796718099436689,0.46511627906976744,3.69826108253735,0.16184351554126475,3.6492774920401665,0.15329218106995884,0.15748031496062992,1.8150600932057885,0.09811135638950208,0.0392156862745098,0.9320578857002698,0.04589371980676329,0.7848908511160166,0.030103480714957668,0.0370174510840825,0.11637931034482758,0.1801470588235294,0.16560509554140126,0.1518467852257182,0.15767634854771784,0.029315960912052116,0.06341463414634146,0.02702702702702703,0.03076923076923077,0.028268551236749116,16,0.0599250936329588
"Klay Thompson","DAL",72,1965,3.055521053285306,5.0186335403726705,0.2981366459627329,0.13186813186813187,2.409937888198758,0.09023255813953489,2.31055900621118,0.10508474576271186,0.09693877551020408,1.092896174863388,0,0,0.5961251862891207,0.02481902792140641,0.49677098857426727,0.021367521367521368,0.023121387283236993,0.07711442786069651,0.0914396887159533,0.11949685534591195,0.090625,0.14285714285714285,0.045454545454545456,0.018367346938775512,0.010471204188481676,0.017266187050359712,0.03319502074688797,9,0.018292682926829267
"Tyrese Maxey","PHI",52,1960,2.199747155499368,4.034509007866024,0.05074854097944684,0.020202020202020204,1.4209591474245116,0.06854345165238677,2.5628013194620656,0.11425339366515837,0.09229864785420341,0.3779289493575208,0.025195263290501386,0.010638297872340425,0.25195263290501385,0.010752688172043012,0.10078105316200554,0.0042643923240938165,0.007494646680942184,0.06666666666666667,0.05167173252279635,0.11188811188811189,0.11638591117917305,0.10822510822510822,0.010101010101010102,0.013192612137203167,0.0064516129032258064,0.0026595744680851063,0.010752688172043012,4,0.0074487895716946
"Norman Powell","LAC",60,1958,2.3708510107312204,4.218671992011982,0.09985022466300549,0.043010752688172046,1.6974538192710933,0.07447973713033954,2.4213679480778834,0.10167714884696016,0.08837707552222818,0.5239520958083832,0,0,0.37425149700598803,0.015432098765432098,0.1497005988023952,0.007692307692307693,0.011986301369863013,0.06859205776173286,0.06611570247933884,0.1118421052631579,0.11126373626373626,0.07079646017699115,0.020958083832335328,0.013409961685823755,0.008620689655172414,0.005084745762711864,0.015789473684210527,10,0.023529411764705882
"Yves Missi","NOP",73,1956,7.542670682730924,8.691283597086159,0.4019090680733484,0.1927710843373494,3.7930168299422258,0.17806603773584906,4.496357699070585,0.17935871743486975,0.17876489707475623,6.395786305492852,0.10032605969400551,0.03669724770642202,4.213694507148232,0.15067264573991032,2.0817657386506143,0.09928229665071771,0.12865197334700154,0.15803814713896458,0.2148997134670487,0.13636363636363635,0.17560321715817695,0.19047619047619047,0.1705607476635514,0.15076335877862596,0.09815950920245399,0.09345794392523364,0.11855670103092783,21,0.13636363636363635
"Keon Ellis","SAC",80,1948,2.7064981488573983,3.858847423203859,0.12693577050012694,0.05102040816326531,1.9294237116019295,0.08665906499429875,1.8024879411018024,0.07836644591611479,0.08244531688166012,1.5408320493066257,0.025680534155110426,0.011494252873563218,0.4879301489470981,0.021158129175946547,1.027221366204417,0.044296788482835,0.032759578012215435,0.09266409266409266,0.0824524312896406,0.0896551724137931,0.06505295007564296,0.11428571428571428,0.017167381974248927,0.012077294685990338,0.0398406374501992,0.043478260869565216,0.04736842105263158,3,0.013888888888888888
"Bilal Coulibaly","WAS",59,1948,3.5709947771164825,4.9200193892389725,0.4362578768783325,0.16981132075471697,1.6965584100824043,0.07142857142857142,2.7872031022782355,0.12221041445270989,0.09630400832899531,2.21572924275627,0,0,1.0713416118821524,0.04607329842931937,1.1443876308741174,0.04476190476190476,0.045386533665835414,0.07394366197183098,0.04981549815498155,0.14285714285714285,0.11815561959654179,0.13360323886639677,0.04966887417218543,0.04878048780487805,0.031055900621118012,0.04357798165137615,0.05056179775280899,24,0.07692307692307693
"Kyle Kuzma","MIL",65,1936,4.558334359985216,7.781334646638759,0.5663629647869983,0.2804878048780488,2.8810637773947305,0.12800875273522977,4.33390790445703,0.17759838546922302,0.15380577427821523,1.331360946745562,0.04930966469428008,0.0196078431372549,0.7396449704142012,0.031746031746031744,0.5424063116370809,0.023231256599788808,0.02748414376321353,0.10074626865671642,0.13807531380753138,0.14285714285714285,0.18072289156626506,0.1680327868852459,0.02356902356902357,0.04421052631578947,0.011560693641618497,0.021917808219178082,0.027649769585253458,13,0.030373831775700934
"Julian Champagnie","SAS",82,1932,3.9478584729981376,6.2422283014175575,0.37304153195722456,0.18518518518518517,2.685899030092017,0.1127348643006263,3.1832877393683163,0.13128205128205128,0.12209001551991723,1.6608824987605355,0.0495785820525533,0.024096385542168676,0.7436787307882995,0.03322259136212625,0.8676251859196827,0.03398058252427184,0.03362648732540093,0.10465116279069768,0.09217877094972067,0.17647058823529413,0.12297297297297298,0.1574468085106383,0.05181347150259067,0.024456521739130436,0.006711409395973154,0.035897435897435895,0.028,9,0.025423728813559324
"Keon Johnson","BKN",79,1925,3.836713602893683,6.040268456375839,0.12906556530717606,0.05319148936170213,2.5554981930820855,0.11757719714964371,3.3557046979865772,0.1455767077267637,0.1319884726224784,1.6291698991466252,0.025859839668994054,0.011627906976744186,0.7757951900698216,0.033296337402885685,0.8275148694078097,0.03196803196803197,0.03259726603575184,0.11527377521613832,0.09259259259259259,0.20512820512820512,0.14913657770800628,0.13671875,0.04945054945054945,0.023706896551724137,0.0136986301369863,0.031294452347083924,0.03355704697986577,13,0.03359173126614987
"Naji Marshall","DAL",69,1919,4.140891301603333,6.347607052896725,0.327455919395466,0.14285714285714285,2.5944584382871536,0.10269192422731804,3.4256926952141056,0.1543700340522134,0.12685774946921444,1.923563654770944,0.025310048089091368,0.009009009009009009,0.8099215388509238,0.03382663847780127,1.088332067830929,0.053952321204516936,0.043029259896729774,0.07901907356948229,0.10569105691056911,0.1527777777777778,0.159375,0.14107883817427386,0.030303030303030304,0.037698412698412696,0.027586206896551724,0.06196213425129088,0.032407407407407406,14,0.047619047619047616
"Guerschon Yabusele","PHI",70,1896,5.24220305242203,6.926751592356688,0.47770700636942676,0.20454545454545456,3.1847133757961785,0.158311345646438,3.2643312101910826,0.14121699196326062,0.14917127071823205,3.55720732678524,0.2654632333421821,0.09615384615384616,1.380408813379347,0.06257521058965103,1.9113352800637111,0.07717041800643087,0.07029478458049887,0.12968299711815562,0.16943521594684385,0.21818181818181817,0.138801261829653,0.14767932489451477,0.0782122905027933,0.0471976401179941,0.05970149253731343,0.07894736842105263,0.06936416184971098,8,0.0326530612244898
"Jrue Holiday","BOS",62,1896,3.448722935304032,4.924831518921721,0.12960082944530846,0.06944444444444445,2.2032141005702437,0.0853413654618474,2.592016588906169,0.1049317943336831,0.09492047203694202,1.9714656290531778,0.02594033722438392,0.012048192771084338,0.5447470817120622,0.02920723226703755,1.4007782101167314,0.04695652173913043,0.04012841091492777,0.058997050147492625,0.1038135593220339,0.08648648648648649,0.11023622047244094,0.08376963350785341,0.037815126050420166,0.020172910662824207,0.03731343283582089,0.045104510451045104,0.05394190871369295,10,0.034129692832764506
"Gary Trent Jr.","MIL",74,1893,2.1663442940038684,3.8193548387096774,0.1032258064516129,0.045454545454545456,1.0838709677419356,0.04640883977900553,2.632258064516129,0.10559006211180125,0.0769641902725815,0.5154639175257731,0,0,0.23195876288659795,0.01066350710900474,0.28350515463917525,0.01288056206088993,0.011778563015312132,0.03125,0.04794520547945205,0.0670391061452514,0.10610079575596817,0.10377358490566038,0.014760147601476014,0.008571428571428572,0.008968609865470852,0.008875739644970414,0.028089887640449437,6,0.01680672268907563
"Josh Green","CHA",68,1887,2.234927234927235,3.0145530145530146,0.07796257796257797,0.03896103896103896,1.1434511434511434,0.05182567726737338,1.793139293139293,0.07128099173553719,0.06219042377545404,1.4553014553014554,0.02598752598752599,0.011904761904761904,0.36382536382536385,0.014462809917355372,1.0654885654885655,0.0416243654822335,0.02816180235535074,0.03903903903903904,0.05333333333333334,0.07801418439716312,0.06994818652849741,0.07653061224489796,0.013227513227513227,0.006437768240343348,0.04838709677419355,0.04441453566621804,0.03305785123966942,2,0.009345794392523364
"Anthony Black","ORL",78,1887,3.0734433209153806,4.722738126824091,0.2122578933404086,0.08695652173913043,1.9633855133987794,0.0834272829763247,2.5470947200849032,0.1307901907356948,0.10487353485502776,1.4144649052575393,0,0,0.773952495329597,0.031149301825993556,0.6405124099279423,0.02705749718151071,0.029152915291529153,0.08417508417508418,0.08803611738148984,0.06802721088435375,0.12147887323943662,0.16265060240963855,0.03273809523809524,0.04047619047619048,0.005714285714285714,0.02830188679245283,0.02390438247011952,15,0.051194539249146756
"Andrew Nembhard","IND",65,1881,2.7770635124710723,4.6750577960441815,0.23118417672745956,0.10843373493975904,1.8751605445671717,0.07464212678936605,2.5687130747495504,0.11507479861910241,0.0936654033567948,0.8751608751608752,0.02574002574002574,0.012048192771084338,0.4118404118404118,0.01866977829638273,0.4375804375804376,0.019767441860465116,0.0192195690157251,0.07853403141361257,0.04904051172707889,0.15748031496062992,0.10897435897435898,0.1306122448979592,0.015444015444015444,0.02729528535980149,0.005128205128205128,0.020895522388059702,0.015789473684210527,2,0.007782101167315175
"Nic Claxton","BKN",70,1880,6.919252989386,9.603004291845494,0.7510729613733905,0.3835616438356164,4.21137339055794,0.18319719953325556,4.640557939914163,0.2069377990430622,0.19492025989367986,4.226110363391656,0,0,2.4226110363391657,0.10112359550561797,1.80349932705249,0.07251082251082251,0.08654906284454245,0.150997150997151,0.20596205962059622,0.20437956204379562,0.22203098106712565,0.17254901960784313,0.12883435582822086,0.09267241379310345,0.05,0.07164634146341463,0.07462686567164178,22,0.10328638497652583
"Cason Wallace","OKC",68,1876,2.935521087040123,4.044023547478884,0.20476068594829794,0.07079646017699115,1.7916560020476069,0.07990867579908675,2.047606859482979,0.0814663951120163,0.08073196986006459,1.8233179250128402,0,0,0.8217770929635336,0.033023735810113516,1.0015408320493067,0.04229934924078091,0.0375462718138551,0.0830860534124629,0.06930693069306931,0.1037037037037037,0.08238636363636363,0.07913669064748201,0.03322259136212625,0.03501945525291829,0.025974025974025976,0.046610169491525424,0.028037383177570093,5,0.02262443438914027
"Derrick Jones Jr.","LAC",77,1873,3.4496327387198322,4.459601259181532,0.1311647429171039,0.06097560975609756,2.0199370409234,0.08995327102803738,2.308499475341028,0.10057142857142858,0.09532062391681109,2.439664218258132,0.05246589716684155,0.023529411764705882,1.4690451206715636,0.05982905982905983,0.9181532004197271,0.046052631578947366,0.05365566037735849,0.0916030534351145,0.09302325581395349,0.07926829268292683,0.09422492401215805,0.11981566820276497,0.096875,0.04483430799220273,0.019417475728155338,0.055077452667814115,0.01675977653631285,24,0.09561752988047809
"RJ Barrett","TOR",58,1869,4.671346522016592,7.782597601428936,0.6889512630773157,0.2967032967032967,2.7558050523092628,0.12857142857142856,4.337841286042358,0.18085106382978725,0.15617977528089888,1.5577119509703778,0.05107252298263534,0.01680672268907563,0.8682328907048008,0.03213610586011342,0.6384065372829418,0.03351206434316354,0.03270509977827051,0.09146341463414634,0.1450381679389313,0.17647058823529413,0.18063583815028902,0.1814516129032258,0.04439746300211417,0.02531645569620253,0.009009009009009009,0.035849056603773584,0.027777777777777776,13,0.030232558139534883
"Rui Hachimura","LAL",59,1869,3.8913072154069384,5.693199789140748,0.5535055350553506,0.3684210526315789,2.134949920927781,0.08881578947368421,3.004744333157617,0.11987381703470032,0.10466988727858294,2.0860839714813837,0.07921837866385001,0.0375,0.8978082915236335,0.03981264637002342,1.1090573012939002,0.05103280680437424,0.04531902206320811,0.08970099667774087,0.08297872340425531,0.10638297872340426,0.11838440111420613,0.12446351931330472,0.046511627906976744,0.037296037296037296,0.03592814371257485,0.05466237942122187,0.03980099502487562,13,0.05371900826446281
"Buddy Hield","GSW",82,1864,3.4636578325898713,5.642384105960265,0.3708609271523179,0.112,2.384105960264901,0.09966777408637874,2.8874172185430464,0.12960760998810938,0.11410550458715596,1.3257083441642838,0.02599428125812321,0.011494252873563218,0.44190278138809463,0.019187358916478554,0.8578112815180661,0.03235294117647059,0.026232948583420776,0.058333333333333334,0.11588785046728972,0.109375,0.12401883830455258,0.14705882352941177,0.021052631578947368,0.015418502202643172,0.027210884353741496,0.034571062740076826,0.02510460251046025,6,0.014423076923076924
"Trey Murphy III","NOP",53,1854,3.4670116429495472,5.732814526588846,0.49286640726329445,0.2087912087912088,2.127107652399481,0.10024449877750612,3.11284046692607,0.1282051282051282,0.11516533637400228,1.2129032258064516,0.025806451612903226,0.010416666666666666,0.6967741935483871,0.02710843373493976,0.49032258064516127,0.021788990825688075,0.02462526766595289,0.08408408408408409,0.10179640718562874,0.13245033112582782,0.12352941176470589,0.140625,0.030690537084398978,0.029661016949152543,0.007518796992481203,0.025078369905956112,0.01282051282051282,16,0.03764705882352941
"Zaccharie Risacher","ATL",75,1843,3.420216147488875,4.628687690742624,0.2288911495422177,0.12857142857142856,2.288911495422177,0.10123734533183353,2.1108850457782298,0.09718969555035128,0.09925415949512335,2.212051868802441,0.025425883549453344,0.011627906976744186,1.1950165268243071,0.04911180773249739,0.9916094584286804,0.04503464203233257,0.047174986286341196,0.09620991253644315,0.10024449877750612,0.11678832116788321,0.1,0.08928571428571429,0.07161803713527852,0.0392156862745098,0,0.048818897637795275,0.03463203463203463,14,0.03825136612021858
"Andrew Wiggins","MIA",60,1842,3.5600425079702442,4.778338200159278,0.18582426333952748,0.07954545454545454,1.9909742500663659,0.0881316098707403,2.6015396867533847,0.10617551462621885,0.09751972942502818,2.3398032438181335,0.026588673225206062,0.009900990099009901,1.2762563148098909,0.05234460196292257,1.0369582557830364,0.04220779220779221,0.047256925583921784,0.08016877637130802,0.08955223880597014,0.09655172413793103,0.11301859799713877,0.08482142857142858,0.08754208754208755,0.03696098562628337,0.03007518796992481,0.03927068723702665,0.052132701421800945,33,0.08439897698209718
"Isaiah Collier","UTA",71,1839,3.067484662576687,5.296112705452648,0.10435690060005218,0.037037037037037035,1.9566918862509783,0.09316770186335403,3.2350639186016177,0.12362911266201396,0.11006637168141593,0.8359456635318704,0,0,0.4179728317659352,0.019184652278177457,0.4179728317659352,0.017075773745997867,0.018068887634105024,0.09615384615384616,0.08899297423887588,0.1016949152542373,0.125,0.11794871794871795,0.012096774193548387,0.024691358024691357,0.01,0.013636363636363636,0.02527075812274368,8,0.03125
"Keldon Johnson","SAS",77,1838,4.860474256517752,6.7943336831059815,0.6033578174186779,0.26436781609195403,2.6495278069254984,0.11868390129259694,3.5414480587618047,0.15151515151515152,0.1354764638346728,2.9311698508243915,0.05234231876472128,0.023529411764705882,1.8581523161476052,0.07569296375266525,1.020675215912065,0.04401805869074492,0.06030701754385965,0.10955056179775281,0.12103746397694524,0.13513513513513514,0.14431486880466474,0.17560975609756097,0.0875,0.07106598984771574,0.05555555555555555,0.04,0.05687203791469194,36,0.10198300283286119
"Royce O'Neale","PHX",75,1837,4.657680501801681,7.876530069185737,0.9845662586482171,0.3425925925925926,3.4060670569451834,0.1433370660694289,3.4858967535923364,0.1553973902728351,0.14919354838709678,1.4190093708165998,0.0535475234270415,0.024390243902439025,0.6693440428380187,0.031928480204342274,0.6961178045515395,0.028888888888888888,0.030303030303030304,0.1417910447761194,0.13577586206896552,0.16770186335403728,0.15014577259475217,0.17834394904458598,0.08641975308641975,0.021551724137931036,0.006369426751592357,0.0328125,0.019230769230769232,14,0.0472972972972973
"P.J. Washington","DAL",57,1835,5.803571428571429,9.451299553688632,0.8663691257547913,0.3793103448275862,4.4893672880021,0.1701492537313433,4.09556313993174,0.18593563766388557,0.17733188720173534,2.153926976622012,0.18387181507748884,0.0660377358490566,1.4447071184659837,0.05876068376068376,0.5253480430785396,0.02506265664160401,0.04325259515570934,0.17379679144385027,0.15942028985507245,0.19594594594594594,0.19899665551839466,0.15352697095435686,0.07612456747404844,0.06326530612244897,0.012738853503184714,0.02707275803722504,0.01932367149758454,32,0.10223642172523961
"CJ McCollum","NOP",56,1832,2.790207949460384,4.491413474240423,0.31704095112285335,0.12121212121212122,2.1136063408190227,0.0984009840098401,2.060766182298547,0.08423326133909287,0.09085681426106958,1.1014948859166012,0.07867820613690008,0.03333333333333333,0.5245213742460005,0.020242914979757085,0.4982953055337005,0.022974607013301087,0.021487603305785124,0.09248554913294797,0.11455108359133127,0.0763888888888889,0.0849194729136164,0.0823045267489712,0.020202020202020204,0.022321428571428572,0.013888888888888888,0.027419354838709678,0.00966183574879227,10,0.019569471624266144
"Dorian Finney-Smith","LAL",63,1821,3.3989266547406083,4.594222833562586,0.24759284731774414,0.11392405063291139,2.090784044016506,0.08665906499429875,2.2558459422283357,0.09265536723163842,0.08967082860385925,2.202643171806167,0.08259911894273128,0.03571428571428571,1.1013215859030836,0.05772005772005772,1.0187224669603525,0.04180790960451977,0.048795944233206594,0.07647058823529412,0.10526315789473684,0.057971014492753624,0.08763693270735524,0.10569105691056911,0.09019607843137255,0.03426791277258567,0.05128205128205128,0.03852080123266564,0.05084745762711865,8,0.038461538461538464
"Haywood Highsmith","MIA",74,1818,3.485959330474478,4.966887417218543,0.16556291390728478,0.08571428571428572,2.4834437086092715,0.10600706713780919,2.3178807947019866,0.0967741935483871,0.10133954571927781,1.9972260748959778,0.05547850208044383,0.027777777777777776,0.7766990291262136,0.03469640644361834,1.1650485436893203,0.047244094488188976,0.041273584905660375,0.10877192982456141,0.1087962962962963,0.09090909090909091,0.09174311926605505,0.11214953271028037,0.03103448275862069,0.0397196261682243,0.02247191011235955,0.0483619344773791,0.04435483870967742,8,0.041025641025641026
"Alex Sarr","WAS",67,1814,5.638366817887233,8.044490429384377,0.3621314019658562,0.15217391304347827,4.474909467149509,0.1905286343612335,3.207449560269012,0.13276231263383298,0.16123778501628663,3.2216160041569237,0.025980774227071967,0.012195121951219513,1.9745388412574694,0.0853932584269663,1.2210963886723825,0.04429783223374175,0.06304459251665813,0.1757188498402556,0.20386266094420602,0.17829457364341086,0.12247838616714697,0.1625,0.12416107382550336,0.07112068965517242,0.046875,0.044673539518900345,0.0425531914893617,16,0.034858387799564274
"Kyrie Irving","DAL",50,1804,3.2524732348556715,4.891304347826087,0.21739130434782608,0.08333333333333333,2.4184782608695654,0.09156378600823045,2.255434782608696,0.10048426150121065,0.09566184649610679,1.6220600162206003,0,0,0.9732360097323601,0.04067796610169491,0.64882400648824,0.029339853300733496,0.03523194362889019,0.06830601092896176,0.10993657505285412,0.09022556390977443,0.1045531197301855,0.09012875536480687,0.04887218045112782,0.04269662921348315,0.022988505747126436,0.03305785123966942,0.018779342723004695,25,0.05530973451327434
"Kyshawn George","WAS",68,1802,3.7903976592632,6.278265496142591,0.5320563979781857,0.2247191011235955,2.7666932694865656,0.11594202898550725,2.97951582867784,0.12307692307692308,0.11953514111787493,1.303191489361702,0.026595744680851064,0.014925373134328358,0.6382978723404256,0.02705749718151071,0.6382978723404256,0.025559105431309903,0.02628696604600219,0.08679245283018867,0.1359026369168357,0.10071942446043165,0.12762762762762764,0.11065573770491803,0.03496503496503497,0.019522776572668113,0.03571428571428571,0.02193548387096774,0.042682926829268296,8,0.02666666666666667
"Cameron Johnson","BKN",57,1800,3.451166689953891,5.406162464985995,0.19607843137254902,0.09210526315789473,2.5210084033613445,0.11392405063291139,2.689075630252101,0.11822660098522167,0.11610486891385768,1.5054362977418456,0.027878449958182325,0.01639344262295082,0.7527181488709228,0.03329223181257707,0.7248396989127405,0.028792912513842746,0.030921820303383897,0.10876132930513595,0.1072463768115942,0.14912280701754385,0.13059033989266547,0.09090909090909091,0.032448377581120944,0.028871391076115485,0.054945054945054944,0.036163522012578615,0.011235955056179775,6,0.017241379310344827
"Duncan Robinson","MIA",74,1786,2.3491348994232664,4.213800904977376,0.05656108597285068,0.02564102564102564,1.6968325791855203,0.07481296758104738,2.4604072398190047,0.10199296600234467,0.08882175226586103,0.5037783375314862,0,0,0.2518891687657431,0.011494252873563218,0.2518891687657431,0.010344827586206896,0.010889292196007259,0.06299212598425197,0.08076009501187649,0.07874015748031496,0.09104938271604938,0.13658536585365855,0.02142857142857143,0.007246376811594203,0,0.011419249592169658,0.007782101167315175,2,0.005917159763313609
"Kris Dunn","LAC",74,1783,3.47452934662237,5.472636815920398,0.027639579878385848,0.01282051282051282,2.4046434494195688,0.10481927710843374,3.0403537866224433,0.12971698113207547,0.11740166865315853,1.4697726012201886,0,0,0.6932889628397116,0.029940119760479042,0.776483638380477,0.03669724770642202,0.03316645807259074,0.08733624454148471,0.1146067415730337,0.10256410256410256,0.12804878048780488,0.13541666666666666,0.01509433962264151,0.028199566160520606,0.07339449541284404,0.03900709219858156,0.03015075376884422,2,0.008658008658008658
"Luka Dončić","LAL",50,1769,5.636714443219405,10.215946843853821,0.5260243632336655,0.24358974358974358,4.900332225913621,0.20136518771331058,4.789590254706534,0.19481981981981983,0.19807583474816073,1.0976948408342482,0.027442371020856202,0.008547008547008548,0.32930845225027444,0.016574585635359115,0.7409440175631175,0.030371203599550055,0.02417854928704278,0.19932432432432431,0.1895734597156398,0.2360248447204969,0.19785276073619631,0.1864406779661017,0.017094017094017096,0.01977401129943503,0.007352941176470588,0.023006134969325152,0.05063291139240506,9,0.017374517374517374
"Scoot Henderson","POR",66,1759,2.729528535980149,4.030922142462728,0.13804527885146328,0.054945054945054944,1.9050248481501932,0.08023255813953488,1.9878520154610713,0.095112285336856,0.08719851576994433,1.4317180616740088,0.13766519823788545,0.04807692307692308,0.5506607929515418,0.022271714922048998,0.7433920704845814,0.03237410071942446,0.027136258660508082,0.08385093167701864,0.061381074168797956,0.12244897959183673,0.10237659963436929,0.0761904761904762,0.02926829268292683,0.019662921348314606,0.007575757575757576,0.03715670436187399,0.018604651162790697,7,0.02046783625730994
"Wendell Carter Jr.","ORL",68,1758,7.028342399083882,9.703196347031964,0.6278538812785388,0.23655913978494625,5.051369863013699,0.20344827586206896,4.023972602739726,0.20346320346320346,0.2034548944337812,4.336588167719701,0.05743825387708214,0.02247191011235955,2.3262492820218266,0.09236031927023945,1.9529006318207927,0.08384710234278668,0.08827014218009478,0.17204301075268819,0.2202247191011236,0.21232876712328766,0.20446096654275092,0.2,0.09712230215827339,0.10539845758354756,0.06190476190476191,0.08333333333333333,0.08530805687203792,11,0.047619047619047616
"Collin Sexton","UTA",63,1758,2.354399008674102,3.046939335712325,0.02744990392533626,0.010752688172043012,1.0705462530881142,0.048567870485678705,1.9489431786988745,0.07759562841530054,0.0640279394644936,1.6574585635359116,0.027624309392265192,0.012048192771084338,0.9668508287292817,0.041031652989449004,0.6629834254143646,0.02768166089965398,0.03430232558139535,0.03305785123966942,0.04367816091954023,0.09523809523809523,0.07212205270457697,0.0979381443298969,0.057971014492753624,0.03821656050955414,0.009433962264150943,0.02009273570324575,0.05,15,0.04043126684636118
