ShortName,PlusMinus,Minutes
"Saddiq Bey, Herbert Jones, Jose Alvarado, Jordan Hawkins, Derik Queen",8.769230769230774,14
"Norman Powell, Davion Mitchell, Nikola Jović, Jaime Jaquez Jr., Pelle Larsson",72.30255839822026,14
"Pascal Siakam, Tony Bradley, Andrew Nembhard, Jeremiah Robinson-Earl, Jarace Walker",7.741935483870975,14
"Aaron Holiday, Jae'Sean Tate, JD Davison, Jeff Green, Clint Capela",-13.839285714285708,14
"Kevin Huerter, Patrick Williams, Josh Giddey, Matas Buzelis, Nikola Vučević",-29.94652406417113,14
"Onyeka Okongwu, Dyson Daniels, Keaton Wallace, Zaccharie Risacher, Kristaps Porziņģis",31.904761904761912,14
"Kevon Looney, Jordan Poole, Herbert Jones, Trey Murphy III, Jeremiah Fears",-77.30812013348165,14
"Jaren Jackson Jr., Santi Aldama, Cam Spencer, Cedric Coward, Javon Small",56.888888888888886,14
"Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson, Landry Shamet",-10.714285714285722,14
"Jalen Johnson, Dyson Daniels, Keaton Wallace, Zaccharie Risacher, Kristaps Porziņģis",-50.0,14
"Jock Landale, Ja Morant, John Konchar, Cam Spencer, Kentavious Caldwell-Pope",-13.186813186813197,14
"Miles Bridges, Collin Sexton, LaMelo Ball, Moussa Diabaté, Kon Knueppel",22.46603970741901,14
"Bobby Portis, Kyle Kuzma, Amir Coffey, Cole Anthony, Giannis Antetokounmpo",27.58620689655173,14
"Myles Turner, Taurean Prince, Gary Trent Jr., Cole Anthony, Giannis Antetokounmpo",48.67172675521823,14
"P.J. Washington, Max Christie, Cooper Flagg, Klay Thompson, Anthony Davis",-47.70114942528736,14
"Tyus Jones, Goga Bitadze, Franz Wagner, Jalen Suggs, da Silva",-0.738916256157637,14
"Saddiq Bey, Herbert Jones, Trey Murphy III, Jose Alvarado, Derik Queen",32.294372294372295,14
"Drew Eubanks, Nique Clifford, DeMar DeRozan, Dennis Schröder, Zach LaVine",13.570634037819786,14
"Ivica Zubac, Derrick Jones Jr., Nicolas Batum, James Harden, Kawhi Leonard",-61.53846153846155,14
"Donovan Mitchell, De'Andre Hunter, Sam Merrill, Evan Mobley, Jaylon Tyson",55.172413793103445,14
"Jock Landale, Ja Morant, John Konchar, Jaylen Wells, Kentavious Caldwell-Pope",-7.718894009216569,14
"Robert Williams III, Kris Murray, Toumani Camara, Jrue Holiday, Jerami Grant",-46.871008939974445,14
"Deni Avdija, Kris Murray, Toumani Camara, Donovan Clingan, Jrue Holiday",18.77394636015326,14
"Michael Porter Jr., Terance Mann, Nic Claxton, Ziaire Williams, Egor Dëmin",-34.33333333333334,14
"Bobby Portis, Taurean Prince, Kyle Kuzma, Cole Anthony, Ryan Rollins",4.214559386973178,14
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Aaron Wiggins, Jaylin Williams, Cason Wallace",32.19373219373219,14
"Josh Hart, Mikal Bridges, Jalen Brunson, Mitchell Robinson, Miles McBride",-14.285714285714292,14
"Jalen Pickett, Cameron Johnson, Christian Braun, Peyton Watson, Nikola Jokić",-38.16091954022987,14
"Duncan Robinson, Isaiah Stewart, Cade Cunningham, Jalen Duren, Daniss Jenkins",34.48275862068965,14
"Duncan Robinson, Paul Reed, Cade Cunningham, Ausar Thompson, Tobias Harris",-18.30769230769232,14
"Jordan McLaughlin, Keldon Johnson, Julian Champagnie, Victor Wembanyama, Dylan Harper",29.92213570634037,14
"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, Jabari Walker, Andre Drummond",-28.607918263090667,14
"Tyus Jones, Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Anthony Black",-64.28571428571428,13
"Devin Booker, Royce O'Neale, Collin Gillespie, Oso Ighodaro, Ryan Dunn",-0.4273504273504187,13
"Jaren Jackson Jr., John Konchar, Santi Aldama, Cedric Coward, Javon Small",-31.77339901477832,13
"P.J. Washington, Daniel Gafford, Max Christie, Cooper Flagg, Klay Thompson",42.85714285714286,13
"Royce O'Neale, Jordan Goodwin, Collin Gillespie, Oso Ighodaro, Ryan Dunn",23.07692307692308,13
"Duncan Robinson, Isaiah Stewart, Cade Cunningham, Jalen Duren, Ronald Holland II",7.692307692307693,13
"Luke Kornet, Devin Vassell, Julian Champagnie, Stephon Castle, Harrison Barnes",39.822024471635146,13
"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Mike Conley, Julius Randle",57.17948717948718,13
"Miles Bridges, Collin Sexton, Moussa Diabaté, Kon Knueppel, Sion James",-40.59139784946235,13
"Kevin Huerter, Ayo Dosunmu, Josh Giddey, Matas Buzelis, Nikola Vučević",2.243589743589752,13
"Naz Reid, Anthony Edwards, Jaylen Clark, Mike Conley, Rudy Gobert",-15.384615384615389,13
"Domantas Sabonis, Malik Monk, Keon Ellis, Russell Westbrook, DeMar DeRozan",3.030303030303031,13
"Donte DiVincenzo, Naz Reid, Jaylen Clark, Rob Dillingham, Rudy Gobert",-4.558404558404561,13
"Guerschon Yabusele, Josh Hart, Mikal Bridges, Jalen Brunson, Landry Shamet",-26.38888888888889,13
"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, Trendon Watford, Adem Bona",-25.123152709359616,13
"Larry Nance Jr., Donovan Mitchell, Evan Mobley, Jaylon Tyson, Tyrese Proctor",-7.26600985221674,13
"Herbert Jones, Jose Alvarado, Jordan Hawkins, Derik Queen, Micah Peavy",23.14814814814813,13
"Lauri Markkanen, Keyonte George, Brice Sensabaugh, Isaiah Collier, Jusuf Nurkić",30.909090909090907,13
"Jaylen Brown, Derrick White, Payton Pritchard, Luka Garza, Sam Hauser",10.600255427841644,13
"Luke Kennard, Onyeka Okongwu, Vít Krejčí, Keaton Wallace, Asa Newell",-31.034482758620683,13
"Michael Porter Jr., Terance Mann, Nic Claxton, Tyrese Martin, Noah Clowney",51.72413793103448,13
"Jamal Murray, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",43.65217391304349,13
"Michael Porter Jr., Nic Claxton, Tyrese Martin, Noah Clowney, Egor Dëmin",-37.81818181818181,13
"Michael Porter Jr., Terance Mann, Nic Claxton, Cam Thomas, Noah Clowney",0.0,13
"Jarred Vanderbilt, Luka Dončić, Jaxson Hayes, Jake LaRavia, Dalton Knecht",-21.79487179487178,13
"Buddy Hield, Gary Payton II, Brandin Podziemski, Al Horford, Stephen Curry",29.166666666666657,13
"Bobby Portis, Taurean Prince, Kyle Kuzma, Amir Coffey, Ryan Rollins",-32.183908045977006,13
"Lonzo Ball, De'Andre Hunter, Dean Wade, Sam Merrill, Evan Mobley",31.034482758620683,12
"Josh Hart, Mikal Bridges, Jalen Brunson, Mitchell Robinson, Landry Shamet",0.0,12
"Luke Kornet, Keldon Johnson, Devin Vassell, Julian Champagnie, Stephon Castle",-17.989417989418,12
"Luka Dončić, Rui Hachimura, Jaxson Hayes, Jake LaRavia, Marcus Smart",57.69230769230771,12
"Jaren Jackson Jr., Santi Aldama, Vince Williams Jr., Cam Spencer, Kentavious Caldwell-Pope",-7.692307692307693,12
"Tyrese Maxey, Dominick Barlow, Justin Edwards, VJ Edgecombe, Andre Drummond",-8.074534161490675,12
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Aaron Wiggins, Chet Holmgren",8.0,12
"Zion Williamson, Jordan Poole, Herbert Jones, Trey Murphy III, Yves Missi",0.0,12
"Jamal Murray, Bruce Brown, Jonas Valančiūnas, Tim Hardaway Jr., Aaron Gordon",38.46153846153845,12
"Keyonte George, Cody Williams, Isaiah Collier, Kyle Filipowski, Kevin Love",-3.84615384615384,12
"Kobe Brown, Cam Christie, Konan Niederhäuser, Jahmyl Telfort, Bogdan Bogdanović",37.73913043478261,12
"Donovan Mitchell, Jarrett Allen, De'Andre Hunter, Evan Mobley, Nae'Qwan Tomlin",-42.85714285714286,12
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Ajay Mitchell",-2.7272727272727337,12
"Donte DiVincenzo, Jaden McDaniels, Bones Hyland, Rudy Gobert, Julius Randle",-23.07692307692308,12
"Pat Spencer, Moses Moody, Quinten Post, Jimmy Butler III, Draymond Green",45.83333333333333,12
"Luke Kornet, Keldon Johnson, Devin Vassell, Stephon Castle, Harrison Barnes",3.7037037037036953,12
"Drew Eubanks, Russell Westbrook, DeMar DeRozan, Dennis Schröder, Zach LaVine",-23.71794871794873,12
"Miles Bridges, LaMelo Ball, Tre Mann, Ryan Kalkbrenner, Kon Knueppel",-51.3986013986014,12
"Royce O'Neale, Grayson Allen, Isaiah Livers, Collin Gillespie, Oso Ighodaro",80.95238095238096,12
"Kris Dunn, Ivica Zubac, Derrick Jones Jr., James Harden, Bradley Beal",-16.66666666666667,12
"Deandre Ayton, Luka Dončić, Rui Hachimura, Austin Reaves, Bronny James",-16.096866096866094,12
"Domantas Sabonis, Precious Achiuwa, Russell Westbrook, DeMar DeRozan, Zach LaVine",-12.0,12
"Deandre Ayton, Luka Dončić, Rui Hachimura, Austin Reaves, Jake LaRavia",20.833333333333343,12
"Caris LeVert, Isaiah Stewart, Ausar Thompson, Ronald Holland II, Tobias Harris",-49.66666666666666,12
"Jabari Smith Jr., Tari Eason, Reed Sheppard, Kevin Durant, Steven Adams",3.133903133903132,12
"Alex Caruso, Isaiah Hartenstein, Chet Holmgren, Cason Wallace, Ajay Mitchell",-27.692307692307693,12
"Aaron Holiday, Alperen Sengun, Amen Thompson, Reed Sheppard, Steven Adams",25.29644268774703,12
"Ziaire Williams, Day'Ron Sharpe, Tyrese Martin, Noah Clowney, Egor Dëmin",-70.32967032967032,12
"Jarred Vanderbilt, Jaxson Hayes, Austin Reaves, Dalton Knecht, Marcus Smart",-36.0,12
"Chris Paul, Kris Dunn, Ivica Zubac, John Collins, Kawhi Leonard",-3.6796536796536814,12
"Keldon Johnson, Devin Vassell, Stephon Castle, Dylan Harper, Bismack Biyombo",-34.46969696969697,12
"Derrick White, Anfernee Simons, Neemias Queta, Josh Minott, Baylor Scheierman",-5.263157894736835,12
"Donovan Mitchell, De'Andre Hunter, Dean Wade, Sam Merrill, Evan Mobley",-20.63492063492064,12
"Caris LeVert, Duncan Robinson, Isaiah Stewart, Cade Cunningham, Jalen Duren",4.34782608695653,11
"Trey Murphy III, Jose Alvarado, Karlo Matković, Jordan Hawkins, Derik Queen",28.33333333333333,11
"Devin Booker, Royce O'Neale, Dillon Brooks, Nick Richards, Collin Gillespie",-74.92877492877493,11
"Buddy Hield, Gary Payton II, Jonathan Kuminga, Al Horford, Stephen Curry",-25.39682539682541,11
"Pascal Siakam, Obi Toppin, Bennedict Mathurin, Jarace Walker, Ben Sheppard",4.545454545454547,11
"Duncan Robinson, Isaiah Stewart, Jalen Duren, Ronald Holland II, Daniss Jenkins",30.07246376811593,11
"Bones Hyland, Johnny Juzang, Leonard Miller, Joan Beringer, Joe Ingles",65.47619047619048,11
"Miles Bridges, Tre Mann, Moussa Diabaté, KJ Simpson, Liam McNeeley",-16.45021645021643,11
"Quentin Grimes, Trendon Watford, Adem Bona, Justin Edwards, VJ Edgecombe",-31.31868131868132,11
"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Cason Wallace",23.578595317725743,11
"De'Aaron Fox, Luke Kornet, Keldon Johnson, Julian Champagnie, Victor Wembanyama",-3.80952380952381,11
"Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",-3.7037037037037095,11
"Myles Turner, Kyle Kuzma, Gary Trent Jr., Ryan Rollins, Giannis Antetokounmpo",-45.83333333333334,11
"Alperen Sengun, Jabari Smith Jr., Reed Sheppard, Kevin Durant, Steven Adams",20.075757575757564,11
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Isaiah Joe, Cason Wallace, Ajay Mitchell",11.07692307692308,11
"Maxi Kleber, Jarred Vanderbilt, Nick Smith Jr., Dalton Knecht, Bronny James",27.27272727272728,11
"Taylor Hendricks, Keyonte George, Brice Sensabaugh, Ace Bailey, Jusuf Nurkić",-31.83023872679045,11
"Moses Moody, Brandin Podziemski, Stephen Curry, Jimmy Butler III, Draymond Green",15.692307692307692,11
"Isaiah Hartenstein, Luguentz Dort, Aaron Wiggins, Chet Holmgren, Ajay Mitchell",29.34782608695652,11
"Bruce Brown, Christian Braun, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",15.0,11
"Bam Adebayo, Dru Smith, Jaime Jaquez Jr., Simone Fontecchio, Andrew Wiggins",34.52380952380952,11
"Luke Kennard, Nickeil Alexander-Walker, Onyeka Okongwu, Jalen Johnson, Mouhamed Gueye",11.111111111111114,11
"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Rob Dillingham, Julius Randle",-30.615942028985515,11
"Deandre Ayton, Luka Dončić, Rui Hachimura, Jake LaRavia, Dalton Knecht",-88.33333333333333,11
"Miles Bridges, Collin Sexton, Tre Mann, Ryan Kalkbrenner, Kon Knueppel",-8.695652173913047,11
"Nigel Hayes-Davis, Isaiah Livers, Jordan Goodwin, Rasheer Fleming, Khaman Maluach",-15.384615384615389,11
"Tyus Jones, Jonathan Isaac, Wendell Carter Jr., Desmond Bane, Anthony Black",-4.940711462450594,11
"Isaiah Joe, Ousmane Dieng, Branden Carlson, Chris Youngblood, Brooks Barnhizer",-20.910973084886137,11
"Domantas Sabonis, Malik Monk, Keon Ellis, Dennis Schröder, Zach LaVine",35.984848484848484,11
"Michael Porter Jr., Nic Claxton, Ziaire Williams, Tyrese Martin, Drake Powell",43.56060606060606,11
"D'Angelo Russell, P.J. Washington, Naji Marshall, Max Christie, Cooper Flagg",-14.285714285714278,11
"Robert Williams III, Deni Avdija, Kris Murray, Sidy Cissoko, Jerami Grant",-4.0,11
"Jonathan Kuminga, Brandin Podziemski, Quinten Post, Jimmy Butler III, Draymond Green",13.043478260869565,11
"Alperen Sengun, Amen Thompson, Reed Sheppard, Kevin Durant, Steven Adams",-54.13533834586467,11
"Brandon Ingram, RJ Barrett, Immanuel Quickley, Ochai Agbaji, Scottie Barnes",-18.42650103519668,11
"Anfernee Simons, Payton Pritchard, Luka Garza, Sam Hauser, Josh Minott",-32.411067193675905,11
"Keldon Johnson, Julian Champagnie, Victor Wembanyama, Stephon Castle, Harrison Barnes",-40.0,11
"Pascal Siakam, Tony Bradley, Andrew Nembhard, Jeremiah Robinson-Earl, Ben Sheppard",8.181818181818187,11
"Caris LeVert, Javonte Green, Cade Cunningham, Jalen Duren, Ronald Holland II",22.92490118577075,11
"Deni Avdija, Kris Murray, Toumani Camara, Donovan Clingan, Jerami Grant",92.29249011857708,11
"Lonzo Ball, Donovan Mitchell, Jarrett Allen, Dean Wade, Sam Merrill",-32.407407407407405,11
"Shai Gilgeous-Alexander, Isaiah Joe, Jaylin Williams, Ajay Mitchell, Branden Carlson",-8.333333333333329,11
"Jonathan Kuminga, Moses Moody, Brandin Podziemski, Quinten Post, Will Richard",24.637681159420296,11
"Goga Bitadze, Franz Wagner, Anthony Black, Jett Howard, da Silva",9.420289855072454,11
"Matisse Thybulle, Deni Avdija, Toumani Camara, Jrue Holiday, Jerami Grant",59.52380952380952,11
"Jordan Poole, Saddiq Bey, Trey Murphy III, Yves Missi, Jeremiah Fears",0.0,11
"Jarred Vanderbilt, Jaxson Hayes, Austin Reaves, Jake LaRavia, Marcus Smart",-47.64492753623189,11
"Devin Booker, Royce O'Neale, Dillon Brooks, Oso Ighodaro, Ryan Dunn",-18.47619047619048,11
"Lonzo Ball, Jarrett Allen, De'Andre Hunter, Dean Wade, Craig Porter Jr.",29.16666666666667,11
"Bruce Brown, Peyton Watson, Spencer Jones, Tim Hardaway Jr., Nikola Jokić",-1.1363636363636402,11
"Scottie Barnes, Sandro Mamukelashvili, Gradey Dick, Jamal Shead, Collin Murray-Boyles",-1.1363636363636331,11
"Bones Hyland, Leonard Miller, Rob Dillingham, Joan Beringer, Joe Ingles",-42.30769230769232,11
"Ivica Zubac, Derrick Jones Jr., John Collins, James Harden, Kawhi Leonard",40.0,11
"Bobby Portis, Kyle Kuzma, Ryan Rollins, AJ Green, Giannis Antetokounmpo",41.407867494824,11
"Drew Eubanks, Keon Ellis, Nique Clifford, Russell Westbrook, DeMar DeRozan",-4.5454545454545325,11
"Josh Okogie, Jabari Smith Jr., Tari Eason, Kevin Durant, Steven Adams",58.39598997493735,10
"Jaren Jackson Jr., Ja Morant, Santi Aldama, Cam Spencer, Cedric Coward",-29.04761904761905,10
"Quentin Grimes, Tyrese Maxey, VJ Edgecombe, Paul George, Andre Drummond",9.523809523809533,10
"Zion Williamson, Herbert Jones, Trey Murphy III, Jeremiah Fears, Derik Queen",-12.499999999999986,10
"Kris Murray, Toumani Camara, Donovan Clingan, Jrue Holiday, Jerami Grant",-24.0,10
"Corey Kispert, Cam Whitmore, Alex Sarr, Bub Carrington, Kyshawn George",-1.6666666666666572,10
"De'Aaron Fox, Keldon Johnson, Julian Champagnie, Jeremy Sochan, Victor Wembanyama",8.712121212121218,10
"Kelly Oubre Jr., Tyrese Maxey, Justin Edwards, VJ Edgecombe, Joel Embiid",-43.47826086956522,10
"Luke Kennard, Nickeil Alexander-Walker, Onyeka Okongwu, Jalen Johnson, Zaccharie Risacher",27.27272727272728,10
"Deni Avdija, Sidy Cissoko, Toumani Camara, Donovan Clingan, Jerami Grant",-8.695652173913032,10
"Miles Bridges, LaMelo Ball, Tre Mann, Ryan Kalkbrenner, Sion James",4.545454545454547,10
"Lonzo Ball, Jarrett Allen, De'Andre Hunter, Dean Wade, Sam Merrill",-61.06719367588933,10
"Wendell Carter Jr., Desmond Bane, Franz Wagner, Jalen Suggs, Anthony Black",17.391304347826093,10
"Kobe Sanders, Brook Lopez, Nicolas Batum, James Harden, Bogdan Bogdanović",42.934782608695656,10
"Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Isaiah Jackson, Jarace Walker",21.739130434782624,10
"Day'Ron Sharpe, Cam Thomas, Jalen Wilson, Noah Clowney, Egor Dëmin",10.766045548654247,10
"Myles Turner, Taurean Prince, Ryan Rollins, AJ Green, Giannis Antetokounmpo",50.18115942028986,10
"Goga Bitadze, Desmond Bane, Paolo Banchero, Anthony Black, Noah Penda",6.12648221343872,10
"Kris Dunn, Ivica Zubac, John Collins, James Harden, Kawhi Leonard",-9.090909090909092,10
"Kelly Oubre Jr., Quentin Grimes, Trendon Watford, VJ Edgecombe, Andre Drummond",10.766045548654247,10
"Devin Booker, Jordan Goodwin, Collin Gillespie, Oso Ighodaro, Ryan Dunn",33.33333333333334,10
"Miles Bridges, LaMelo Ball, Brandon Miller, Ryan Kalkbrenner, Kon Knueppel",-4.5454545454545325,10
"Jock Landale, John Konchar, Santi Aldama, Cam Spencer, Kentavious Caldwell-Pope",-45.45454545454545,10
"Jock Landale, John Konchar, Cedric Coward, Javon Small, Kentavious Caldwell-Pope",-21.37681159420289,10
"Quentin Grimes, Tyrese Maxey, Jabari Walker, VJ Edgecombe, Joel Embiid",-33.94736842105263,10
"Miles Bridges, Ryan Kalkbrenner, KJ Simpson, Kon Knueppel, Sion James",23.80952380952381,10
"Patrick Williams, Jalen Smith, Tre Jones, Ayo Dosunmu, Matas Buzelis",39.13043478260869,10
"Jarred Vanderbilt, Rui Hachimura, Austin Reaves, Jake LaRavia, Marcus Smart",70.56277056277057,10
"Jevon Carter, Patrick Williams, Jalen Smith, Ayo Dosunmu, Dalen Terry",56.41025641025642,10
"Shaedon Sharpe, Blake Wesley, Kris Murray, Donovan Clingan, Jerami Grant",-16.904761904761898,10
"Drew Eubanks, Keon Ellis, Nique Clifford, DeMar DeRozan, Dennis Schröder",27.38095238095238,10
"Kelly Oubre Jr., Quentin Grimes, Jabari Walker, Adem Bona, VJ Edgecombe",-12.318840579710155,10
"Luke Kennard, Onyeka Okongwu, Vít Krejčí, Jalen Johnson, Keaton Wallace",-9.523809523809518,10
"Ivica Zubac, Derrick Jones Jr., Nicolas Batum, James Harden, Bogdan Bogdanović",29.28571428571429,10
"Lonzo Ball, Dean Wade, Sam Merrill, Evan Mobley, Jaylon Tyson",-9.090909090909092,10
"Derrick White, Anfernee Simons, Neemias Queta, Sam Hauser, Hugo González",44.04761904761905,10
"Grayson Allen, Jordan Goodwin, Collin Gillespie, Oso Ighodaro, Ryan Dunn",38.0952380952381,10
"P.J. Washington, Naji Marshall, Brandon Williams, Max Christie, Cooper Flagg",58.28571428571429,10
"Andrew Nembhard, Isaiah Jackson, Jay Huff, Jarace Walker, Ben Sheppard",-40.6015037593985,10
"Luke Kennard, Nickeil Alexander-Walker, Onyeka Okongwu, Keaton Wallace, Mouhamed Gueye",-5.263157894736835,10
"Buddy Hield, Brandin Podziemski, Will Richard, Al Horford, Jimmy Butler III",-12.10526315789474,10
"Norman Powell, Davion Mitchell, Nikola Jović, Pelle Larsson, Kel'el Ware",19.82608695652175,10
"P.J. Washington, Naji Marshall, Max Christie, Cooper Flagg, Anthony Davis",-27.609427609427613,10
"Onyeka Okongwu, Vít Krejčí, Dyson Daniels, Keaton Wallace, Mouhamed Gueye",-85.71428571428572,10
"Karl-Anthony Towns, Mikal Bridges, Mitchell Robinson, Landry Shamet, Miles McBride",20.0,10
"Tyus Jones, Jonathan Isaac, Wendell Carter Jr., Desmond Bane, Franz Wagner",26.842105263157897,10
"Domantas Sabonis, Malik Monk, Russell Westbrook, DeMar DeRozan, Dennis Schröder",31.077694235588964,10
"Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley, Jaylon Tyson",107.3684210526316,10
"Taylor Hendricks, Brice Sensabaugh, Walter Clayton Jr., Ace Bailey, Jusuf Nurkić",-26.086956521739125,10
"Shai Gilgeous-Alexander, Isaiah Joe, Jaylin Williams, Cason Wallace, Ajay Mitchell",11.73913043478261,10
"Josh Okogie, Alperen Sengun, Tari Eason, Reed Sheppard, Clint Capela",-17.85714285714286,10
"Duncan Robinson, Javonte Green, Isaiah Stewart, Cade Cunningham, Ausar Thompson",62.36842105263159,10
"Chris Paul, Kris Dunn, John Collins, Brook Lopez, Nicolas Batum",-53.884711779448615,10
"Bobby Portis, Gary Trent Jr., Ryan Rollins, AJ Green, Giannis Antetokounmpo",-49.99999999999999,10
"Deandre Ayton, Rui Hachimura, Gabe Vincent, Austin Reaves, Marcus Smart",50.432900432900425,10
"Bilal Coulibaly, Alex Sarr, Bub Carrington, Kyshawn George, Tre Johnson",0.0,10
"Miles Bridges, Tre Mann, Ryan Kalkbrenner, Kon Knueppel, Liam McNeeley",45.45454545454545,10
"Jock Landale, Ja Morant, John Konchar, Jaylen Wells, Cedric Coward",40.0,10
"Deni Avdija, Shaedon Sharpe, Kris Murray, Toumani Camara, Jerami Grant",41.66666666666666,10
"Deni Avdija, Caleb Love, Kris Murray, Toumani Camara, Donovan Clingan",-54.434782608695656,10
"Isaiah Joe, Jaylin Williams, Ousmane Dieng, Chris Youngblood, Brooks Barnhizer",23.80952380952381,10
"Bruce Brown, Julian Strawther, Spencer Jones, Jonas Valančiūnas, Tim Hardaway Jr.",36.578947368421055,10
"Bruce Brown, Peyton Watson, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić",29.21052631578948,10
"Shai Gilgeous-Alexander, Isaiah Joe, Chet Holmgren, Jaylin Williams, Cason Wallace",59.42028985507245,10
"Trey Murphy III, Jose Alvarado, Jordan Hawkins, Derik Queen, Micah Peavy",-18.47826086956522,10
"Quentin Grimes, Tyrese Maxey, Trendon Watford, VJ Edgecombe, Joel Embiid",4.347826086956516,10
"Guerschon Yabusele, Ariel Hukporti, Tyler Kolek, Pacôme Dadiet, Mohamed Diawara",26.51515151515152,10
"Lauri Markkanen, Svi Mykhailiuk, Walker Kessler, Keyonte George, Kyle Anderson",19.04761904761905,10
"Jamal Murray, Bruce Brown, Christian Braun, Aaron Gordon, Nikola Jokić",32.21343873517786,10
"Guerschon Yabusele, Josh Hart, Mikal Bridges, Jalen Brunson, Jordan Clarkson",28.57142857142857,10
"Devin Booker, Royce O'Neale, Grayson Allen, Jalen Green, Mark Williams",65.0,9
"Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon, Nikola Jokić",9.473684210526317,9
"Jarred Vanderbilt, Deandre Ayton, Luka Dončić, Rui Hachimura, Jake LaRavia",15.78947368421052,9
"Bobby Portis, Taurean Prince, Kyle Kuzma, Cole Anthony, AJ Green",38.09523809523808,9
"Donovan Mitchell, Jarrett Allen, Dean Wade, Craig Porter Jr., Jaylon Tyson",57.14285714285714,9
"Kevin Huerter, Isaac Okoro, Jalen Smith, Josh Giddey, Matas Buzelis",-4.329004329004334,9
"Alperen Sengun, Tari Eason, Reed Sheppard, Kevin Durant, Clint Capela",13.241106719367592,9
"Luke Kennard, Onyeka Okongwu, Dyson Daniels, Keaton Wallace, Mouhamed Gueye",45.55555555555554,9
"D'Angelo Russell, P.J. Washington, Naji Marshall, Max Christie, Dwight Powell",-24.52380952380952,9
"Bilal Coulibaly, Alex Sarr, Kyshawn George, Tre Johnson, CJ McCollum",15.800865800865807,9
"Donte DiVincenzo, Naz Reid, Anthony Edwards, Jaylen Clark, Julius Randle",52.89473684210526,9
"Deni Avdija, Shaedon Sharpe, Kris Murray, Toumani Camara, Donovan Clingan",-108.8095238095238,9
"Bruce Brown, Cameron Johnson, Peyton Watson, Tim Hardaway Jr., Nikola Jokić",29.76190476190476,9
"Larry Nance Jr., Donovan Mitchell, De'Andre Hunter, Evan Mobley, Jaylon Tyson",73.94736842105263,9
"Lauri Markkanen, Brice Sensabaugh, Isaiah Collier, Ace Bailey, Jusuf Nurkić",9.022556390977456,9
"Immanuel Quickley, Ochai Agbaji, Scottie Barnes, Sandro Mamukelashvili, Gradey Dick",50.0,9
"Devin Booker, Royce O'Neale, Mark Williams, Collin Gillespie, Ryan Dunn",40.0,9
"Domantas Sabonis, Malik Monk, Precious Achiuwa, Dennis Schröder, Zach LaVine",-40.90909090909092,9
"Precious Achiuwa, Keon Ellis, Devin Carter, Nique Clifford, Maxime Raynaud",-13.043478260869565,9
"P.J. Washington, Naji Marshall, Brandon Williams, Moussa Cisse, Max Christie",32.22222222222223,9
"D'Angelo Russell, Naji Marshall, Max Christie, Cooper Flagg, Dwight Powell",0.0,9
"Vít Krejčí, Keaton Wallace, Caleb Houstan, Mouhamed Gueye, Asa Newell",-9.740259740259743,9
"Patrick Williams, Tre Jones, Josh Giddey, Matas Buzelis, Nikola Vučević",21.05263157894737,9
"Norman Powell, Bam Adebayo, Davion Mitchell, Nikola Jović, Jaime Jaquez Jr.",44.28571428571429,9
"Lauri Markkanen, Brice Sensabaugh, Cody Williams, Isaiah Collier, Kyle Filipowski",45.0,9
"Ziaire Williams, Day'Ron Sharpe, Jalen Wilson, Tyrese Martin, Egor Dëmin",16.040100250626566,9
"Domantas Sabonis, Keon Ellis, Russell Westbrook, DeMar DeRozan, Dennis Schröder",-24.812030075187977,9
"Domantas Sabonis, Malik Monk, DeMar DeRozan, Dennis Schröder, Zach LaVine",-30.55555555555556,8
"Corey Kispert, Cam Whitmore, Tristan Vukcevic, Kyshawn George, Tre Johnson",53.24675324675325,8
"RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Gradey Dick, Jamal Shead",-7.707509881422922,8
"Buddy Hield, Moses Moody, Trayce Jackson-Davis, Brandin Podziemski, Will Richard",-52.631578947368425,8
"D'Angelo Russell, Caleb Martin, Naji Marshall, Cooper Flagg, Klay Thompson",-93.48370927318294,8
"Thomas Bryant, Luke Travers, Nae'Qwan Tomlin, Craig Porter Jr., Tyrese Proctor",52.36842105263159,8
"Pat Spencer, Moses Moody, Gui Santos, Trayce Jackson-Davis, Will Richard",-16.66666666666667,8
