Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,ShortMidRangePctBlocked,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,Pos
Quinten Post,GSW,1.991150442477880,1.106194690265490,1.8722466960352400,0.0,1.5486725663716800,107.4561403508770,1.973684210526320,1.3157894736842100,18.805309734513300,4.424778761061950,0.65,11.50442477876110,0.3461538461538460,1.106194690265490,3.0973451327433600,2.6548672566371700,11.946902654867300,0.0,0.5384615384615380,0.7,1.0,0.7222222222222220,0.5492284722222220,0.5555555555555560,0.5666666666666670,1.327433628318580,16.40625,6.607929515418500,10.087719298245600,4.824561403508770,0.1946902654867260,4.824561403508770,0.1864406779661020,3.0973451327433600,0.4424778761061950,0.0266666666666666,2.433628318584070,0.0887096774193548,0.0653266331658291,0.1818181818181820,0.0476190476190476,3.0973451327433600,7.079646017699120,2.2123893805309700,0.8849557522123890,1.5486725663716800,0.6637168141592920,0.2212389380530970,0.0,0.0,0.2212389380530970,0.0405405405405405,0.8333333333333330,6.595000000000000,25.534615384615400,1.7699115044247800,0.1111111111111110,0.75,0.5,0.0,1.991150442477880,0.125,0.6666666666666670,0.1111111111111110,0.6637168141592920,0.0416666666666666,0.3333333333333330,0.0,2.6548672566371700,0.1666666666666670,0.4166666666666670,0.4166666666666670,1.0,8.849557522123890,0.325,13,40,0.325,PF
Cam Thomas,BKN,3.4408602150537600,2.795698924731180,1.6198704103671700,0.2150537634408600,9.67741935483871,127.76572668112800,0.2169197396963120,0.8676789587852500,36.55913978494620,18.70967741935480,0.425287356321839,9.46236559139785,0.3636363636363640,10.32258064516130,6.881720430107530,9.03225806451613,5.806451612903230,4.516129032258070,0.4324324324324320,0.4444444444444440,0.5625,0.3358778625954200,0.4903015267175570,0.465648854961832,0.5487012987012990,0.4301075268817200,31.83520599250940,1.187904967602590,1.735357917570500,0.0,0.0,1.735357917570500,0.086021505376344,0.6451612903225810,0.4301075268817200,0.0175438596491228,0.2150537634408600,0.0087719298245614,0.0131578947368421,0.0,0.0294117647058823,4.516129032258070,10.96774193548390,2.5806451612903200,1.935483870967740,11.827956989247300,3.870967741935480,1.075268817204300,0.4301075268817200,0.0,1.7204301075268800,0.136986301369863,0.4732824427480920,10.227586206896600,25.547727272727300,3.870967741935480,0.1374045801526720,0.3888888888888890,0.4285714285714290,0.2222222222222220,9.67741935483871,0.3435114503816790,0.5555555555555560,0.0,5.161290322580650,0.183206106870229,0.2083333333333330,0.6,0.8602150537634410,0.0305343511450381,0.5,0.5,0.5,8.602150537634410,0.35,14,40,0.35,SG
Keaton Wallace,ATL,2.6373626373626400,1.978021978021980,2.1715526601520100,0.0,1.7582417582417600,110.08583690987100,0.4291845493562230,2.575107296137340,14.945054945054900,5.054945054945060,0.4347826086956520,7.6923076923076900,0.4285714285714290,0.6593406593406590,0.8791208791208790,3.5164835164835200,7.912087912087910,1.978021978021980,0.2,0.2,0.8,0.603448275862069,0.5010758620689660,0.5603448275862070,0.5573770491803280,0.0,14.341846758349700,2.7144408251900100,5.150214592274680,1.7167381974248900,0.0842105263157894,3.218884120171670,0.1260504201680670,0.2197802197802200,0.0,0.0,0.2197802197802200,0.008130081300813,0.0045662100456621,0.1333333333333330,0.0,9.010989010989010,22.417582417582400,4.615384615384620,4.395604395604400,1.3186813186813200,0.6593406593406590,0.0,0.0,0.0,0.0,0.0491803278688524,0.6551724137931030,9.643478260869570,25.97714285714290,0.6593406593406590,0.0517241379310344,0.6666666666666670,0.0,0.3333333333333330,3.736263736263740,0.293103448275862,0.4117647058823530,0.1176470588235290,0.6593406593406590,0.0517241379310344,0.3333333333333330,1.0,1.098901098901100,0.0862068965517241,0.6,0.6,1.0,6.593406593406590,0.4,12,30,0.4,PG
Cam Whitmore,WAS,2.73109243697479,2.100840336134450,1.7763845350052200,0.0,2.73109243697479,122.86902286902300,0.4158004158004160,2.286902286902290,24.369747899159700,13.655462184873900,0.5230769230769230,7.142857142857140,0.3235294117647060,3.1512605042016800,7.983193277310920,6.302521008403360,3.7815126050420200,3.1512605042016800,0.5588235294117650,0.6129032258064520,0.5454545454545450,0.3434343434343430,0.5587005050505050,0.51010101010101,0.5420560747663550,1.2605042016806700,22.5140712945591,3.134796238244510,4.573804573804570,1.4553014553014600,0.0573770491803278,2.9106029106029100,0.1372549019607840,1.680672268907560,1.050420168067230,0.0413223140495867,0.4201680672268910,0.0196078431372549,0.0313901345291479,0.0476190476190476,0.088235294117647,1.680672268907560,4.201680672268910,0.8403361344537820,0.8403361344537820,4.201680672268910,1.8907563025210100,0.8403361344537820,0.0,0.0,0.6302521008403360,0.0865384615384615,0.7474747474747480,5.349230769230770,26.538235294117600,8.403361344537820,0.404040404040404,0.675,0.5925925925925930,0.125,3.571428571428570,0.1717171717171720,0.3529411764705880,0.2941176470588240,1.680672268907560,0.0808080808080808,0.125,1.0,0.6302521008403360,0.0303030303030303,0.0,0.0,0.0,6.512605042016810,0.3548387096774190,11,31,0.3548387096774190,SF
Collin Murray-Boyles,TOR,2.690582959641260,0.8968609865470850,3.0,0.0,2.4663677130044800,113.87665198237900,1.1013215859030800,1.7621145374449300,20.85201793721970,11.210762331838600,0.5,4.035874439461880,0.5,3.587443946188340,8.52017937219731,2.690582959641260,6.053811659192830,0.0,0.76,0.8636363636363640,1.0,0.2647058823529410,0.5993330882352940,0.5661764705882350,0.5961538461538460,1.345291479820630,17.964071856287400,4.222222222222220,4.185022026431720,1.7621145374449300,0.0888888888888888,2.202643171806170,0.0892857142857142,4.260089686098660,2.242152466367710,0.0925925925925925,1.7937219730941700,0.0747663551401869,0.0837209302325581,0.1470588235294120,0.0638297872340425,2.914798206278030,7.3991031390134500,1.345291479820630,1.5695067264574000,4.708520179372200,2.0179372197309400,0.2242152466367710,0.0,0.0,0.4484304932735430,0.1184210526315790,0.8088235294117650,4.096,25.022222222222200,8.295964125560540,0.5441176470588240,0.6216216216216220,0.782608695652174,0.054054054054054,1.7937219730941700,0.1176470588235290,0.25,0.0,1.1210762331838600,0.0735294117647058,0.0,0.0,0.672645739910314,0.0441176470588235,0.3333333333333330,0.3333333333333330,1.0,3.363228699551570,0.5333333333333330,8,15,0.5333333333333330,PF
Daniss Jenkins,DET,3.4557235421166300,1.7278617710583200,1.7241379310344800,0.0,3.887688984881210,106.88172043010800,0.0,3.225806451612900,25.48596112311020,14.2548596112311,0.5151515151515150,6.263498920086390,0.4482758620689660,2.375809935205180,3.887688984881210,10.799136069114500,8.423326133909290,0.0,0.2647058823529410,0.28125,1.0,0.3052631578947370,0.5015234042553190,0.5631578947368420,0.5728155339805830,0.8639308855291580,21.755027422303500,2.2629310344827600,2.795698924731180,1.075268817204300,0.0485436893203883,1.5053763440860200,0.0686274509803921,1.7278617710583200,1.079913606911450,0.0416666666666666,0.6479481641468680,0.0329670329670329,0.0379146919431279,0.0303030303030303,0.0,9.503239740820740,22.03023758099350,6.479481641468680,3.023758099352050,3.4557235421166300,0.8639308855291580,0.0,0.0,0.0,0.8639308855291580,0.0404040404040404,0.5789473684210530,7.196969696969700,27.04137931034480,5.615550755939530,0.2736842105263160,0.7307692307692310,0.3157894736842110,0.0769230769230769,6.479481641468680,0.3157894736842110,0.4,0.1666666666666670,2.159827213822890,0.1052631578947370,0.3,0.3333333333333330,1.079913606911450,0.0526315789473684,0.6,0.6,1.0,5.183585313174950,0.4166666666666670,10,24,0.4166666666666670,PG
Trendon Watford,PHI,3.125,1.5625,3.125,0.2232142857142860,5.133928571428570,112.72321428571400,0.4464285714285710,0.8928571428571430,19.866071428571400,11.830357142857100,0.5660377358490570,2.6785714285714300,0.4166666666666670,3.125,7.142857142857140,6.25,3.3482142857142900,0.0,0.5333333333333330,0.5925925925925930,1.0,0.1846153846153850,0.5452276923076920,0.5769230769230770,0.6180555555555560,1.3392857142857100,16.475095785440600,5.245535714285710,7.589285714285710,2.232142857142860,0.1052631578947370,4.910714285714290,0.176,2.9017857142857100,1.1160714285714300,0.0427350427350427,1.5625,0.0795454545454545,0.0585365853658536,0.1,0.0588235294117647,8.258928571428570,20.089285714285700,4.6875,3.571428571428570,4.241071428571430,2.232142857142860,1.1160714285714300,0.0,0.0,0.4464285714285710,0.1428571428571430,0.676923076923077,4.607547169811320,25.166666666666700,7.142857142857140,0.4923076923076920,0.5625,0.6111111111111110,0.09375,4.017857142857140,0.2769230769230770,0.6111111111111110,0.2222222222222220,0.6696428571428570,0.0461538461538461,0.3333333333333330,0.0,0.8928571428571430,0.0615384615384615,0.25,0.25,1.0,1.7857142857142900,0.5,4,8,0.5,PF
Brook Lopez,LAC,3.080568720379150,1.4218009478673000,2.8135990621336500,0.0,4.028436018957350,117.86542923433900,2.5522041763341100,1.160092807424590,22.03791469194310,5.687203791469190,0.5833333333333330,12.796208530805700,0.3518518518518520,1.895734597156400,4.265402843601900,2.3696682464455000,13.507109004739300,0.0,0.6428571428571430,0.6428571428571430,1.0,0.6923076923076920,0.5004442307692310,0.5448717948717950,0.5602409638554220,0.0,20.38216560509550,3.634232121922630,6.264501160092810,3.94431554524362,0.1808510638297870,2.0881670533642700,0.0762711864406779,0.9478672985781990,0.4739336492891000,0.027027027027027,0.4739336492891000,0.018018018018018,0.0216216216216216,0.1470588235294120,0.0,1.895734597156400,5.687203791469190,0.0,1.895734597156400,2.6066350710900500,0.9478672985781990,0.2369668246445500,0.0,0.0,0.4739336492891000,0.0493827160493827,0.7692307692307690,8.233333333333330,27.135185185185200,1.4218009478673000,0.0769230769230769,0.6666666666666670,0.75,0.0,3.791469194312800,0.2051282051282050,0.625,0.0625,0.4739336492891000,0.0256410256410256,0.0,0.0,1.1848341232227500,0.0641025641025641,0.0,0.0,0.0,11.611374407582900,0.3877551020408160,19,49,0.3877551020408160,C
Jordan Poole,NOP,3.3707865168539300,2.02247191011236,2.027027027027030,0.0,8.764044943820220,128.6681715575620,0.4514672686230250,0.4514672686230250,27.191011235955100,8.98876404494382,0.375,13.258426966292100,0.3389830508474580,6.966292134831460,2.696629213483150,4.044943820224720,7.415730337078650,6.067415730337080,0.4,0.4285714285714290,0.55,0.5959595959595960,0.539510101010101,0.4545454545454550,0.5225225225225230,0.449438202247191,24.13793103448280,1.351351351351350,2.031602708803610,0.4514672686230250,0.0333333333333333,1.3544018058690700,0.0526315789473684,0.6741573033707870,0.6741573033707870,0.0227272727272727,0.0,0.0,0.0127118644067796,0.032258064516129,0.0158730158730158,5.393258426966290,12.359550561797800,3.820224719101120,1.5730337078651700,7.191011235955060,1.797752808988760,0.2247191011235960,0.2247191011235960,0.0,0.898876404494382,0.0841121495327102,0.8484848484848490,5.135,26.68983050847460,5.617977528089890,0.2525252525252530,0.4,0.5,0.24,2.9213483146067400,0.1313131313131310,0.3846153846153850,0.2307692307692310,0.449438202247191,0.0202020202020202,0.0,0.0,1.1235955056179800,0.0505050505050505,0.6,0.6,1.0,12.134831460674200,0.3148148148148150,17,54,0.3148148148148150,PG
Bogdan Bogdanović,LAC,2.9484029484029500,2.211302211302210,2.573529411764710,0.0,3.6855036855036900,108.55745721271400,0.2444987775061120,1.7114914425427900,18.91891891891890,6.142506142506140,0.48,10.073710073710100,0.3414634146341460,2.702702702702700,0.4914004914004910,5.405405405405410,6.6339066339066300,3.6855036855036900,0.0833333333333333,0.0833333333333333,0.6428571428571430,0.6212121212121210,0.5124462121212120,0.5,0.5347222222222220,0.0,18.625277161862500,3.676470588235290,6.845965770171150,1.7114914425427900,0.0686274509803921,4.88997555012225,0.1724137931034480,0.4914004914004910,0.0,0.0,0.4914004914004910,0.0198019801980198,0.0114285714285714,0.088235294117647,0.0,6.6339066339066300,17.1990171990172,2.702702702702700,3.9312039312039300,3.194103194103190,1.4742014742014700,0.2457002457002460,0.0,0.0,0.2457002457002460,0.0845070422535211,0.7727272727272730,8.412,26.41219512195120,2.457002457002460,0.1515151515151520,0.6,0.0,0.1,2.702702702702700,0.1666666666666670,0.4545454545454550,0.0,0.9828009828009830,0.0606060606060606,0.25,0.0,0.4914004914004910,0.0303030303030303,1.0,1.0,1.0,9.582309582309580,0.3076923076923080,12,39,0.3076923076923080,SG
Jalen Smith,CHI,2.927927927927930,1.351351351351350,3.013392857142860,0.0,4.72972972972973,115.04424778761100,0.8849557522123890,0.8849557522123890,29.954954954955000,10.135135135135100,0.6,12.387387387387400,0.4,2.927927927927930,8.558558558558560,3.603603603603600,14.864864864864900,0.0,0.7037037037037040,0.9047619047619050,1.0,0.55,0.571782,0.6,0.6214953271028040,2.702702702702700,23.21083172147000,9.151785714285710,12.389380530973500,5.3097345132743400,0.2242990654205610,5.9734513274336300,0.2903225806451610,5.855855855855860,3.828828828828830,0.1517857142857140,2.027027027027030,0.0947368421052631,0.1256038647343000,0.2291666666666670,0.1428571428571430,4.054054054054050,10.135135135135100,2.027027027027030,2.027027027027030,4.27927927927928,2.477477477477480,1.1261261261261300,0.0,0.0,0.2252252252252250,0.1037735849056600,0.92,3.344444444444450,25.50181818181820,8.333333333333330,0.37,0.6486486486486490,0.6666666666666670,0.1081081081081080,1.1261261261261300,0.05,0.4,0.0,0.6756756756756760,0.03,0.3333333333333330,1.0,2.2522522522522500,0.1,0.4,0.4,1.0,10.135135135135100,0.4,18,45,0.4,C
Daniel Gafford,DAL,2.331002331002330,1.3986013986014000,2.9342723004694800,0.0,6.0606060606060600,113.71158392435000,3.5460992907801400,1.8912529550827400,22.377622377622400,13.053613053613100,0.6607142857142860,0.0,0.0,5.128205128205130,10.722610722610700,6.526806526806530,0.0,0.0,0.6216216216216220,0.8518518518518520,0.0,0.0,0.5896821428571430,0.6607142857142860,0.7164179104477610,4.662004662004660,15.811088295687900,6.220657276995310,7.801418439716310,2.600472813238770,0.0982142857142857,4.728132387706860,0.2,4.662004662004660,3.962703962703960,0.1789473684210530,0.6993006993006990,0.029126213592233,0.101010101010101,0.0975609756097561,0.2413793103448280,2.331002331002330,4.895104895104900,2.097902097902100,0.2331002331002330,6.293706293706290,3.4965034965035000,1.1655011655011700,0.0,0.0,0.2331002331002330,0.2272727272727270,0.75,3.005357142857140,0.0,9.79020979020979,0.75,0.7380952380952380,0.5806451612903230,0.119047619047619,3.0303030303030300,0.2321428571428570,0.3846153846153850,0.1538461538461540,0.2331002331002330,0.0178571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C
Day'Ron Sharpe,BKN,5.966587112171840,2.6252983293556100,3.823178016726400,0.2386634844868740,5.966587112171840,119.61722488038300,1.4354066985645900,3.110047846889950,22.19570405727920,10.26252983293560,0.7441860465116280,2.863961813842480,0.25,4.77326968973747,8.1145584725537,7.159904534606210,2.1479713603818600,0.0,0.53125,0.7083333333333330,1.0,0.2181818181818180,0.5586954545454550,0.6636363636363640,0.6838235294117650,3.818615751789980,18.940936863543800,8.363201911589010,9.330143540669860,4.30622009569378,0.2117647058823530,4.066985645933020,0.2073170731707320,7.398568019093080,3.102625298329360,0.1645569620253160,3.818615751789980,0.1290322580645160,0.1428571428571430,0.2222222222222220,0.125,5.966587112171840,15.035799522673000,2.863961813842480,3.102625298329360,7.159904534606210,3.102625298329360,0.954653937947494,0.0,0.0,0.954653937947494,0.203125,0.7272727272727270,3.0348837209302300,25.191666666666700,6.682577565632460,0.509090909090909,0.9285714285714290,0.5,0.0357142857142857,3.579952267303100,0.2727272727272730,0.4,0.0666666666666666,0.0,0.0,0.0,0.0,0.2386634844868740,0.0181818181818181,0.0,0.0,0.0,2.6252983293556100,0.2727272727272730,3,11,0.2727272727272730,C
Jordan Goodwin,PHX,3.0878859857482200,2.375296912114010,2.347417840375590,0.2375296912114010,1.4251781472684100,108.584686774942,0.4640371229698380,3.712296983758700,19.71496437054630,8.31353919239905,0.4571428571428570,9.026128266033250,0.3947368421052630,1.4251781472684100,3.32541567695962,4.275534441805230,9.263657957244660,1.4251781472684100,0.4375,0.6363636363636360,0.8666666666666670,0.5205479452054790,0.5339876712328770,0.5273972602739730,0.5460526315789470,2.375296912114010,17.693836978131200,5.28169014084507,6.0324825986078900,2.5522041763341100,0.1325301204819280,3.480278422273780,0.1415094339622640,4.513064133016630,2.137767220902610,0.09375,2.137767220902610,0.087378640776699,0.0904522613065326,0.1875,0.1153846153846150,5.463182897862230,13.30166270783850,3.0878859857482200,2.375296912114010,1.9002375296912100,0.4750593824228030,0.2375296912114010,0.2375296912114010,0.0,0.2375296912114010,0.04,0.726027397260274,7.991428571428570,25.294736842105300,3.5629453681710200,0.2054794520547950,0.7333333333333330,0.3636363636363640,0.0666666666666666,3.32541567695962,0.1917808219178080,0.2142857142857140,0.0714285714285714,1.4251781472684100,0.0821917808219178,0.3333333333333330,1.0,3.5629453681710200,0.2054794520547950,0.4666666666666670,0.4666666666666670,1.0,5.463182897862230,0.3478260869565220,8,23,0.3478260869565220,PG
Luka Garza,BOS,1.4492753623188400,0.2415458937198070,5.269461077844310,0.0,5.555555555555560,120.42755344418100,1.4251781472684100,1.187648456057010,24.15458937198070,9.903381642512080,0.6829268292682930,5.072463768115940,0.3809523809523810,4.830917874396140,7.729468599033820,5.797101449275360,5.797101449275360,0.0,0.5714285714285710,0.8888888888888890,1.0,0.3387096774193550,0.5474362903225810,0.6451612903225810,0.684931506849315,4.830917874396140,16.155419222903900,7.065868263473050,5.938242280285040,3.800475059382420,0.1758241758241760,2.137767220902610,0.088235294117647,8.21256038647343,3.6231884057971000,0.1630434782608700,4.5893719806763300,0.1347517730496450,0.1459227467811160,0.2413793103448280,0.1904761904761900,2.657004830917870,6.763285024154590,1.207729468599030,1.4492753623188400,6.280193236714980,2.657004830917870,0.966183574879227,0.0,0.0,0.966183574879227,0.1594202898550720,0.7419354838709680,4.487804878048780,25.63809523809520,6.038647342995170,0.4032258064516130,0.68,0.4117647058823530,0.16,3.6231884057971000,0.2419354838709680,0.6666666666666670,0.2,0.2415458937198070,0.0161290322580645,1.0,1.0,1.207729468599030,0.0806451612903225,0.4,0.4,1.0,3.864734299516910,0.375,6,16,0.375,C
Drew Eubanks,SAC,3.0232558139534900,1.627906976744190,2.2041763341067300,0.0,5.348837209302330,114.58333333333300,3.240740740740740,1.6203703703703700,20.69767441860470,12.790697674418600,0.6727272727272730,0.2325581395348840,0.0,3.488372093023260,15.813953488372100,1.3953488372093000,0.0,0.0,0.918918918918919,0.9714285714285710,0.0,0.0178571428571428,0.5198071428571430,0.6607142857142860,0.6357142857142860,0.9302325581395350,17.364016736401700,4.524361948955920,6.944444444444450,2.7777777777777800,0.1263157894736840,3.240740740740740,0.1320754716981130,2.0930232558139500,0.9302325581395350,0.0373831775700934,1.162790697674420,0.0694444444444444,0.0502793296089385,0.1739130434782610,0.0,0.9302325581395350,2.3255813953488400,0.4651162790697670,0.4651162790697670,7.209302325581400,2.7906976744186000,0.6976744186046510,0.0,0.0,1.162790697674420,0.1846153846153850,0.4642857142857140,5.265454545454550,24.3,5.813953488372090,0.4464285714285710,0.8,0.9,0.04,6.27906976744186,0.4821428571428570,0.5925925925925930,0.0,0.6976744186046510,0.0535714285714285,0.3333333333333330,1.0,0.2325581395348840,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C
De'Aaron Fox,SAS,5.152224824355970,3.747072599531620,1.8561484918793500,0.0,4.4496487119437900,112.41379310344800,0.4597701149425290,1.6091954022988500,31.85011709601870,14.988290398126500,0.59375,9.36768149882904,0.375,3.51288056206089,6.088992974238880,11.7096018735363,5.620608899297420,4.918032786885250,0.3421052631578950,0.3714285714285710,0.5333333333333330,0.3846153846153850,0.5356798076923080,0.5817307692307690,0.6126126126126130,1.405152224824360,28.059071729957800,2.2041763341067300,2.7586206896551700,1.839080459770120,0.0769230769230769,0.9195402298850580,0.0377358490566037,1.639344262295080,0.702576112412178,0.0416666666666666,0.936768149882904,0.0392156862745098,0.0402298850574712,0.0930232558139534,0.1111111111111110,8.665105386416860,21.77985948477750,4.215456674473070,4.4496487119437900,3.981264637002340,2.107728337236530,0.702576112412178,0.0,0.0,0.234192037470726,0.0818181818181818,0.5961538461538460,7.08125,25.5725,5.152224824355970,0.2115384615384620,0.8636363636363640,0.4210526315789470,0.0454545454545454,7.494145199063230,0.3076923076923080,0.5,0.125,2.34192037470726,0.0961538461538461,0.3,0.0,1.17096018735363,0.048076923076923,0.6,0.6,1.0,8.19672131147541,0.3428571428571430,12,35,0.3428571428571430,PG
Tony Bradley,IND,1.674641148325360,0.4784688995215310,4.285714285714290,0.0,3.827751196172250,122.98578199052100,0.7109004739336490,0.4739336492891000,18.89952153110050,13.157894736842100,0.6,0.2392344497607660,0.0,3.110047846889950,11.004784688995200,4.784688995215310,0.0,0.0,0.696969696969697,0.8846153846153850,0.0,0.0178571428571428,0.5458142857142860,0.5892857142857140,0.6076923076923080,3.349282296650720,14.229249011857700,5.714285714285710,4.502369668246450,0.7109004739336490,0.0410958904109589,3.3175355450237000,0.1346153846153850,6.937799043062200,5.502392344497610,0.1691176470588240,1.4354066985645900,0.06,0.1228813559322030,0.0,0.2244897959183670,2.631578947368420,6.220095693779900,1.674641148325360,0.9569377990430620,4.545454545454550,1.9138755980861200,0.2392344497607660,0.0,0.0,0.4784688995215310,0.1269841269841270,0.625,3.683636363636360,23.0,8.133971291866030,0.6071428571428570,0.5882352941176470,0.65,0.1470588235294120,4.545454545454550,0.3392857142857140,0.5789473684210530,0.1052631578947370,0.4784688995215310,0.0357142857142857,1.0,1.0,0.2392344497607660,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C
Vince Williams Jr.,MEM,4.491725768321510,2.127659574468090,2.4676850763807300,0.0,3.309692671394800,111.44859813084100,0.4672897196261680,1.6355140186915900,20.33096926713950,6.382978723404260,0.4814814814814810,10.401891252955100,0.3409090909090910,3.5460992907801400,1.8912529550827400,4.25531914893617,8.51063829787234,2.127659574468090,0.3076923076923080,0.3333333333333330,0.8,0.6197183098591550,0.54645,0.5,0.5379746835443040,0.4728132387706860,20.28985507246380,5.522914218566390,8.644859813084110,2.5700934579439300,0.141025641025641,5.841121495327100,0.1937984496124030,2.364066193853430,1.6548463356974000,0.0686274509803921,0.7092198581560280,0.0297029702970297,0.0492610837438423,0.2777777777777780,0.1379310344827590,8.037825059101660,19.62174940898350,4.491725768321510,3.5460992907801400,4.25531914893617,1.6548463356974000,0.2364066193853430,0.0,0.0,0.4728132387706860,0.0909090909090909,0.7746478873239440,5.688888888888890,25.222727272727300,2.600472813238770,0.1549295774647890,0.5454545454545450,0.3333333333333330,0.0,3.5460992907801400,0.2112676056338030,0.4666666666666670,0.0,0.2364066193853430,0.0140845070422535,0.0,0.0,2.364066193853430,0.1408450704225350,0.3,0.3,1.0,8.037825059101660,0.3529411764705880,12,34,0.3529411764705880,SG
Jay Huff,IND,1.839080459770120,0.4597701149425290,3.2110091743119300,0.4597701149425290,2.9885057471264400,107.09382151029700,5.720823798627000,0.2288329519450800,17.471264367816100,5.287356321839080,0.6086956521739130,11.264367816092000,0.2653061224489800,2.0689655172413800,4.597701149425290,1.839080459770120,8.96551724137931,0.0,0.7142857142857140,0.8333333333333330,1.0,0.6805555555555560,0.5445756944444440,0.4652777777777780,0.4871794871794870,0.9195402298850580,16.862745098039200,4.587155963302750,5.949656750572080,1.8306636155606400,0.0879120879120879,2.9748283752860400,0.1130434782608700,3.218390804597700,1.839080459770120,0.0677966101694915,1.1494252873563200,0.0364963503649635,0.0509803921568627,0.088235294117647,0.0888888888888888,2.2988505747126400,5.977011494252870,0.9195402298850580,1.3793103448275900,2.9885057471264400,1.3793103448275900,0.2298850574712640,0.0,0.0,0.2298850574712640,0.0779220779220779,0.8888888888888890,2.865217391304350,25.955102040816300,3.4482758620689700,0.2083333333333330,0.7333333333333330,0.8181818181818180,0.0666666666666666,1.839080459770120,0.1111111111111110,0.375,0.0,0.0,0.0,0.0,0.0,1.6091954022988500,0.0972222222222222,0.1428571428571430,0.1428571428571430,1.0,9.655172413793100,0.2857142857142860,12,42,0.2857142857142860,C
Kawhi Leonard,LAC,2.702702702702700,1.9656019656019700,0.8588957055214720,0.0,5.15970515970516,123.77450980392200,0.9803921568627450,3.676470588235290,35.87223587223590,17.1990171990172,0.5571428571428570,8.5995085995086,0.4,6.388206388206390,5.896805896805900,13.267813267813300,6.6339066339066300,3.6855036855036900,0.3076923076923080,0.3333333333333330,0.6428571428571430,0.3333333333333330,0.4898242857142860,0.5714285714285710,0.625,1.4742014742014700,27.429805615550800,4.171779141104290,7.107843137254900,3.1862745098039200,0.1477272727272730,2.9411764705882400,0.1318681318681320,1.2285012285012300,0.0,0.0,1.2285012285012300,0.0549450549450549,0.0273224043715847,0.1818181818181820,0.0,5.15970515970516,12.530712530712500,2.9484029484029500,2.211302211302210,6.6339066339066300,2.702702702702700,0.9828009828009830,0.0,0.0,0.9828009828009830,0.0982142857142857,0.4380952380952380,10.268571428571400,25.86857142857140,2.702702702702700,0.1047619047619050,0.6363636363636360,0.7142857142857140,0.0909090909090909,10.31941031941030,0.4,0.5952380952380950,0.0,4.176904176904180,0.1619047619047620,0.4117647058823530,0.4285714285714290,1.2285012285012300,0.0476190476190476,0.4,0.4,1.0,7.371007371007370,0.4,12,30,0.4,SF
Jaxson Hayes,LAL,1.45985401459854,0.48661800486618,2.176541717049580,0.0,6.569343065693430,114.90384615384600,1.2019230769230800,1.2019230769230800,15.571776155717800,9.002433090024330,0.7027027027027030,0.24330900243309,1.0,2.18978102189781,10.218978102189800,2.4330900243309000,0.7299270072992700,0.0,0.8076923076923080,1.0,1.0,0.0263157894736842,0.627471052631579,0.7236842105263160,0.7272727272727270,2.4330900243309000,10.72961373390560,5.92503022974607,8.173076923076920,4.5673076923076900,0.2235294117647060,2.8846153846153800,0.1176470588235290,3.6496350364963500,1.70316301703163,0.0909090909090909,1.9464720194647200,0.0761904761904762,0.0824175824175824,0.0769230769230769,0.0434782608695652,3.1630170316301700,8.27250608272506,1.2165450121654500,1.9464720194647200,3.40632603406326,1.45985401459854,0.48661800486618,0.0,0.0,0.48661800486618,0.1428571428571430,0.8421052631578950,2.2729729729729700,27.3,7.542579075425790,0.8157894736842110,0.7741935483870970,0.8333333333333330,0.032258064516129,1.45985401459854,0.1578947368421050,0.3333333333333330,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330900243309,1.0,1,1,1.0,C
