Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
Jock Landale,MEM,19.5767195767196,16.2471395881007,0.589285714285714,0.592,3.43915343915344,8.2010582010582,2.38095238095238,3.43915343915344,0.330357142857143,5.49305095962938,6.35761589403974,0.927152317880795,1.32450331125828,0.366071428571429,0.634146341463415,4.87066666666667,25.3054054054054
Donovan Clingan,POR,16.6890982503365,13.4955752212389,0.509615384615385,0.558558558558559,2.28802153432032,5.11440107671602,1.48048452220727,2.55720053835801,0.384615384615385,8.64611260053619,8.54472630173565,3.07076101468625,1.20160213618158,0.538461538461538,0.678571428571429,2.240625,25.21
Ryan Kalkbrenner,CHA,17.6470588235294,12.1065375302663,0.811594202898551,0.826923076923077,0.683994528043776,1.91518467852257,3.00957592339261,2.87277701778386,0.0144927536231884,6.34045485871813,6.94444444444445,4.02777777777778,1.66666666666667,0.898550724637681,0.838709677419355,1.85588235294118,24.6
Jusuf Nurkić,UTA,14.0161725067385,18.0459770114943,0.414141414141414,0.448275862068966,7.14285714285714,16.3072776280323,5.5256064690027,4.71698113207547,0.252525252525253,9.05405405405405,13.9566395663957,0.813008130081301,3.38753387533875,0.313131313131313,0.580645161290323,4.55135135135135,26.048
Kel'el Ware,MIA,21.0455764075067,16.4663461538462,0.605263157894737,0.633064516129032,1.34048257372654,3.35120643431635,1.7426273458445,3.2171581769437,0.315789473684211,8.92143808255659,12.4338624338624,2.77777777777778,1.85185185185185,0.464912280701754,0.735849056603774,3.35512820512821,24.5
Naz Reid,MIN,24.3281471004243,21.3759213759214,0.552083333333333,0.562091503267974,4.1018387553041,10.04243281471,2.97029702970297,2.82885431400283,0.520833333333333,6.05844618674269,9.77011494252874,1.72413793103448,1.86781609195402,0.194444444444444,0.75,5.83188405797101,25.476
Jarrett Allen,CLE,27.3351648351648,21.462829736211,0.5859375,0.629746835443038,3.15934065934066,7.41758241758242,2.88461538461538,8.79120879120879,0.03125,6.80880330123796,9.366391184573,1.65289256198347,1.92837465564738,0.4921875,0.698412698412698,4.68790322580645,24.825
Mark Williams,PHX,22.1574344023324,16.1167512690355,0.628865979381443,0.660869565217391,1.74927113702624,4.22740524781341,1.74927113702624,5.68513119533528,0.0,7.73722627737226,9.94152046783626,1.75438596491228,2.48538011695906,0.577319587628866,0.732142857142857,4.023711340206191,0.0
Moussa Diabaté,CHA,22.1879815100154,14.6373056994819,0.67948717948718,0.705882352941177,2.31124807395994,5.70107858243452,1.69491525423729,8.32049306625578,0.0,8.41546626231994,8.35820895522388,3.13432835820896,1.34328358208955,0.756410256410256,0.711864406779661,3.21410256410256,0.0
Derik Queen,NOP,22.3420647149461,22.6845637583893,0.473913043478261,0.529197080291971,5.70107858243452,13.0970724191063,4.9306625577812,7.24191063174114,0.0869565217391304,6.65646518745218,9.27051671732523,1.67173252279635,2.12765957446809,0.504347826086957,0.672413793103448,5.45904761904762,25.42
Isaiah Stewart,DET,23.6234458259325,19.1717791411043,0.565656565656566,0.599099099099099,3.19715808170515,7.63765541740675,2.4866785079929,4.97335701598579,0.363636363636364,6.8421052631579,9.01213171577123,4.15944540727903,0.346620450606586,0.414141414141414,0.682926829268293,3.24285714285714,24.8694444444444
Andre Drummond,PHI,18.5792349726776,13.1782945736434,0.649253731343284,0.653846153846154,1.63934426229508,3.6429872495446314,1.27504553734062,4.37158469945355,0.238805970149254,10.3978300180832,13.8240574506284,1.79533213644524,1.61579892280072,0.641791044776119,0.697674418604651,1.96862745098039,23.425
